rank,song_title,artist_name,score
1,唱,Ado,100
2,CRUISIN',IMP.,99
4,アイドル,YOASOBI,97
5,片隅,THE RAMPAGE from EXILE TRIBE,96
6,勇者,YOASOBI,95
7,Glorious,BE:FIRST,94
8,SPECIALZ,King Gnu,93
9,ランデヴー,シャイトープ,92
10,花,藤井風,91
11,Perfect Night,LE SSERAFIM,90
12,Standing Next to You,Jung Kook,89
13,怪獣の花唄,Vaundy,88
14,HEARTRIS,NiziU,87
15,晩餐歌,tuki.,86
16,Seven (feat. Latto),Jung Kook,85
17,青のすみか,キタニタツヤ,84
18,Subtitle,Official髭男dism,83
19,I'm a mess,MY FIRST STORY,82
20,最高到達点,SEKAI NO OWARI,81
21,花になって,緑黄色社会,80
22,ケセラセラ,Mrs.GREEN APPLE,79
23,クラクラ,Ado,78
24,ダンスホール,Mrs.GREEN APPLE,77
25,Magic,Mrs.GREEN APPLE,76
26,ラブソング,マルシィ,75
27,水平線,back number,74
28,ドライフラワー,優里,73
30,ナウ・アンド・ゼン,ザ・ビートルズ,71
31,3D (feat. Jack Harlow),Jung Kook,70
32,美しい鰭,スピッツ,69
33,LALALALA,Stray Kids,68
34,Baddie,IVE,67
35,青と夏,Mrs.GREEN APPLE,66
36,Soranji,Mrs.GREEN APPLE,65
37,第ゼロ感,10-FEET,64
38,新時代 (ウタ from ONE PIECE FILM RED),Ado,63
39,高嶺の花子さん,back number,62
40,アイドルなんかじゃなかったら,AKB48,61
41,祝福,YOASOBI,60
43,more than words,羊文学,58
44,シンデレラボーイ,Saucy Dog,57
45,ビリミリオン,優里,56
46,W / X / Y,Tani Yuuki,55
47,ベテルギウス,優里,54
48,夜に駆ける,YOASOBI,53
49,Walking with you,Novelbright,52
50,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,51
51,KICK BACK,米津玄師,50
53,群青,YOASOBI,48
55,Overdose,なとり,46
56,クリスマスソング,back number,45
57,ミックスナッツ,Official髭男dism,44
58,マリーゴールド,あいみょん,43
59,アイラブユー,back number,42
60,Pretender,Official髭男dism,41
61,向日葵,Ado,40
62,花束,back number,39
63,なんでもないよ、,マカロニえんぴつ,38
64,トドメの一撃 (feat. Cory Wong),Vaundy,37
66,ANTENNA,Mrs.GREEN APPLE,35
67,インフェルノ,Mrs.GREEN APPLE,34
68,オトナブルー,新しい学校のリーダーズ,33
69,TATTOO,Official髭男dism,32
70,怪物,YOASOBI,31
71,私は最強 (ウタ from ONE PIECE FILM RED),Ado,30
72,紡ぐ,とた,29
73,絆ノ奇跡,MAN WITH A MISSION×milet,28
74,Mainstream,BE:FIRST,27
75,God of Music,SEVENTEEN,26
76,ハッピーエンド,back number,25
77,燈,崎山蒼志,24
78,ETA,NewJeans,23
79,日常,Official髭男dism,22
80,愛とか恋とか,Novelbright,21
81,逆夢,King Gnu,20
82,サマータイムシンデレラ,緑黄色社会,19
83,地球儀,米津玄師,18
84,ヒロイン,back number,17
85,一途,King Gnu,16
86,白日,King Gnu,15
87,僕のこと,Mrs.GREEN APPLE,14
88,HAPPY BIRTHDAY,back number,13
90,Super Shy,NewJeans,11
91,Mela!,緑黄色社会,10
92,115万キロのフィルム,Official髭男dism,9
94,ガーデン,藤井風,7
95,ブルーアンビエンス (feat.asmi),Mrs.GREEN APPLE,6
96,fake face dance music,音田雅則,5
97,カメレオン,King Gnu,4
98,I LOVE…,Official髭男dism,3
99,Ditto,NewJeans,2
100,Lemon,米津玄師,1
