rank,song_title,artist_name,score
1,Scream,BE:FIRST,100
3,Habit,SEKAI NO OWARI,98
4,ミックスナッツ,Official髭男dism,97
6,W / X / Y,Tani Yuuki,95
7,新時代 (ウタ from ONE PIECE FILM RED),Ado,94
8,ダンスホール,Mrs.GREEN APPLE,93
9,シンデレラボーイ,Saucy Dog,92
10,Celebrate,TWICE,91
11,左右盲,ヨルシカ,90
12,POP!,NAYEON,89
14,MASCARA,XG,87
15,ベテルギウス,優里,86
16,雨燦々,King Gnu,85
17,エジソン,水曜日のカンパネラ,84
18,ドライフラワー,優里,83
19,CLAP CLAP,NiziU,82
20,恋だろ,wacci,81
21,残響散歌,Aimer(エメ),80
22,愛とか恋とか,Novelbright,79
23,水平線,back number,78
25,なんでもないよ、,マカロニえんぴつ,76
26,摩擦係数,櫻坂46,75
27,青と夏,Mrs.GREEN APPLE,74
28,異世界混合大舞踏会 (feat. おばけ),星野源,73
29,夜に駆ける,YOASOBI,72
30,_WORLD,SEVENTEEN,71
31,Dynamite,BTS,70
32,群青,YOASOBI,69
33,オレンジkiss,Snow Man,68
34,栄光の扉,平井大,67
35,いつか,Saucy Dog,66
36,Butter,BTS,65
37,マリーゴールド,あいみょん,64
38,Cry Baby,Official髭男dism,63
39,バニラ,きゃない,62
40,シャッター,優里,61
41,怪物,YOASOBI,60
42,CITRUS,Da-iCE,59
43,Pretender,Official髭男dism,58
44,逆光 (ウタ from ONE PIECE FILM RED),Ado,57
45,きらり,藤井風,56
46,M八七,米津玄師,55
47,魔法にかけられて,Saucy Dog,54
48,結,Saucy Dog,53
49,Permission to Dance,BTS,52
50,カメレオン,King Gnu,51
51,Yet To Come (The Most Beautiful Moment),BTS,50
52,melt bitter,さとうもか,49
53,Mela!,緑黄色社会,48
54,喜劇,星野源,47
55,逆夢,King Gnu,46
57,FEARLESS,LE SSERAFIM,44
58,LOVE DIVE,IVE,43
59,YOKAZE,変態紳士クラブ,42
60,一途,King Gnu,41
61,レオ,優里,40
62,怪獣の花唄,Vaundy,39
63,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,38
64,踊,Ado,37
65,The Feels,TWICE,36
66,魔法の絨毯,川崎鷹也,35
67,優しさに溢れた世界で,Saucy Dog,34
68,私は最強 (ウタ from ONE PIECE FILM RED),Ado,33
69,元カレです,AKB48,32
70,Bye-Good-Bye,BE:FIRST,31
71,ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,30
72,レフト・アンド・ライト (feat. Jung Kook of BTS),チャーリー・プース,29
73,踊り子,Vaundy,28
74,それを愛と呼ぶなら,Uru,27
75,堕天,Creepy Nuts,26
76,Girls,aespa,25
77,あぁ、もう。,Saucy Dog,24
78,115万キロのフィルム,Official髭男dism,23
79,初恋が泣いている,あいみょん,22
81,韻波句徒,CHEHON,20
82,勿忘,Awesome City Club,19
84,ビーサンはなぜなくなるのか?,HKT48,17
85,高嶺の花子さん,back number,16
86,I LOVE…,Official髭男dism,15
87,裸の心,あいみょん,14
89,ツキミソウ,Novelbright,12
90,人間ごっこ,RADWIMPS,11
91,白日,King Gnu,10
92,Up!,Kep1er,9
93,三原色,YOASOBI,8
94,虹,菅田将暉,7
95,ココロオドル,nobodyknows+,6
96,"Stand by me, Stand by you.",平井大,5
97,Crayon,ZOT on the WAVE & Fuji Taito,4
98,不可幸力,Vaundy,3
99,愛言葉,Tani Yuuki,2
100,Partner,有華,1
