rank,song_title,artist_name,score
1,Subtitle,Official髭男dism,100
3,KICK BACK,米津玄師,98
5,祝福,YOASOBI,96
6,新時代 (ウタ from ONE PIECE FILM RED),Ado,95
7,ツキヨミ,King & Prince,94
8,Overdose,なとり,93
9,W / X / Y,Tani Yuuki,92
11,ミックスナッツ,Official髭男dism,90
12,すずめ (feat. 十明),RADWIMPS,89
13,カナタハルカ,RADWIMPS,88
14,私は最強 (ウタ from ONE PIECE FILM RED),Ado,87
15,もう一度,Tani Yuuki,86
16,Stardom,King Gnu,85
17,アイラブユー,back number,84
18,ANTIFRAGILE,LE SSERAFIM,83
19,ダンスホール,Mrs.GREEN APPLE,82
20,シンデレラボーイ,Saucy Dog,81
21,SOUVENIR,BUMP OF CHICKEN,80
22,色彩,yama,79
23,Habit,SEKAI NO OWARI,78
24,ウタカタララバイ (ウタ from ONE PIECE FILM RED),Ado,77
25,私は最強,Mrs.GREEN APPLE,76
26,CHAINSAW BLOOD,Vaundy,75
27,ドライフラワー,優里,74
28,逆光 (ウタ from ONE PIECE FILM RED),Ado,73
29,残機,ずっと真夜中でいいのに。,72
30,スターマイン,Da-iCE,71
31,Soranji,Mrs.GREEN APPLE,70
32,Melody,8LOOM,69
34,水平線,back number,67
35,本当はね、,ヤングスキニー,66
36,愛とか恋とか,Novelbright,65
37,grace,藤井風,64
38,ベテルギウス,優里,63
39,なんでもないよ、,マカロニえんぴつ,62
40,残響散歌,Aimer(エメ),61
41,可愛くてごめん (feat. かぴ),HoneyWorks,60
42,恋だろ,wacci,59
43,Talk that Talk,TWICE,58
44,クリスマスソング,back number,57
45,夜に駆ける,YOASOBI,56
46,怪獣の花唄,Vaundy,55
47,Pretender,Official髭男dism,54
48,群青,YOASOBI,53
49,ベルベットの詩,back number,52
50,Come Again,8LOOM,51
51,After LIKE,IVE,50
54,Good Luck!,SixTONES,47
55,エジソン,水曜日のカンパネラ,46
56,きらり,藤井風,45
57,Dynamite,BTS,44
59,CASE 143,Stray Kids,42
60,バニラ,きゃない,41
61,Cry Baby,Official髭男dism,40
62,Run BTS,BTS,39
63,マリーゴールド,あいみょん,38
64,紫苑,Saucy Dog,37
65,錠剤,TOOBOE,36
67,刃渡り2億センチ,マキシマム ザ ホルモン,34
68,いつか,Saucy Dog,33
69,Tot Musica (ウタ from ONE PIECE FILM RED),Ado,32
70,風のゆくえ (ウタ from ONE PIECE FILM RED),Ado,31
71,瞳惚れ,Vaundy,30
72,踊り子,Vaundy,29
73,115万キロのフィルム,Official髭男dism,28
74,Mela!,緑黄色社会,27
75,サウダージ,ポルノグラフィティ,26
76,Butter,BTS,25
77,CITRUS,Da-iCE,24
78,死ぬのがいいわ,藤井風,23
79,君の花になる,8LOOM,22
80,怪物,YOASOBI,21
81,紋白蝶 feat.石原慎也 (Saucy Dog),東京スカパラダイスオーケストラ,20
82,シャッター,優里,19
83,カメレオン,King Gnu,18
84,I LOVE…,Official髭男dism,17
85,レオ,優里,16
86,高嶺の花子さん,back number,15
87,XOXO (feat. SPRITE),Repezen Foxx,14
89,雨燦々,King Gnu,12
90,アンチ・ヒーロー,テイラー・スウィフト,11
91,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,10
93,ギターと孤独と蒼い惑星,結束バンド,8
94,青と夏,Mrs.GREEN APPLE,7
95,白日,King Gnu,6
96,結,Saucy Dog,5
97,一斉ノ喝采,LiSA,4
98,Lemon,米津玄師,3
99,一途,King Gnu,2
100,POP!,NAYEON,1
