rank,song_title,artist_name,score
1,スワンソング,KinKi Kids,100
2,哀しみはきっと,UVERworld,99
3,ハウス・オン・ア・ヒル,ママズ・ガン,98
4,夢幻,水樹奈々,97
5,僕は君に恋をする,平井堅,96
6,BUMP BUMP!,BoA feat VERBAL(m-flo),95
7,ディス・イズ・イット,マイケル・ジャクソン,94
8,No More,JASMINE,93
9,ストーリー,さかいゆう,92
10,虹色の魚,MONKEY MAJIK,91
11,もっと…,西野カナ,90
12,春夏秋冬,ヒルクライム,89
13,Everybody,JAY'ED,88
14,気まぐれプリンセス,モーニング娘。,87
15,MY LONELY TOWN,B'z,86
16,アイ・ウォント・ユー・トゥ,ウィーザー,85
17,ウィー・ワーント・ボーン・トゥ・フォロー,ボン・ジョヴィ,84
18,ゴールデンタイムラバー,スキマスイッチ,83
19,RIVER,AKB48,82
20,イグノランス,パラモア,81
21,R.I.P.,BUMP OF CHICKEN,80
22,Dancing On The Fire,Superfly,79
23,チェイシング・パイレーツ,ノラ・ジョーンズ,78
24,ダズント・ミーン・エニシング,アリシア・キーズ,77
25,KISS KISS KISS,鈴木亜美,76
26,はじまりの日,スガシカオ feat Mummy-D,75
27,IT'S TOO LATE,THE BAWDIES,74
28,ふたつの唇,EXILE,73
29,スリー☆禁断のラヴ・エクスタシー,ブリトニー・スピアーズ,72
30,さよならベイベー,Chicago Poodle,71
31,I WILL,武川アイ,70
32,ザ・リーリング,パッション・ピット,69
33,バッド・ロマンス,レディー・ガガ,68
34,LφST,弓木英梨乃,67
35,うんと幸せ,一青窈,66
36,Hide-away,AAA,65
37,メイク・ミー,ジャネット,64
38,フユラブ,Juliet,63
39,ハッピー,レオナ・ルイス,62
40,Open Happiness,MONKEY MAJIK,61
41,マイガール,嵐,60
42,COSMIC BOX,YUKI,59
43,ラヴ・ノーツ,ゴスペラーズ,58
44,It's all too much,YUI,57
45,Dreamer,BENNIE BECCA,56
46,セレブレイション,マドンナ,55
47,流れ星,中島美嘉,54
48,千里の道も,山本譲二,53
49,Lady Don't Cry,D-51,52
50,ストレート・スルー・マイ・ハート,バックストリート・ボーイズ,51
51,フー・セイズ,ジョン・メイヤー,50
52,サナトリウム,Plastic Tree,49
53,ツキアカリのミチシルベ,ステレオポニー,48
54,ボディーズ,ロビー・ウィリアムス,47
55,同じ空みつめてるあなたに,Spontania feat AZU,46
56,夢見るつばさ,SCANDAL,45
57,イチブトゼンブ,B'z,44
58,なくもんか,いきものがかり,43
59,ZERO,RIZE,42
60,FAME IS DEAD,GLAY,41
61,シー・ウルフ,シャキーラ,40
62,逢いたくていま,MISIA,39
63,寒桜,西方裕之,38
64,KONAYUKI,阪井あゆみ,37
65,YELL,いきものがかり,36
66,雪どけの宿,若山かずさ,35
67,ハヴント・メット・ユー・イエット,マイケル・ブーブレ,34
68,ラヴ・テイクス・オーバー,デヴィッド・ゲッタ,33
69,ヒーロー,FUNKY MONKEY BABYS,32
70,三日月ハーフパイプ,Peaky SALT,31
71,今夜はブギー・バック,TOKYO NO.1 SOUL SET + HALCALI,30
72,涙,森山直太朗,29
73,"セイ・ユー,セイ・ミー",ライオネル・リッチー,28
74,アンダーグラウンド,ダス・ポップ,27
75,アイ・ウォナ・ノウ,マライア・キャリー,26
76,じょいふる,いきものがかり,25
77,ガムシャランナー,吉田山田,24
78,かけら-総べての想いたちへ-,NICO Touches the Walls,23
79,SMILE,キマグレン,22
80,イレヴンス・ディメンション,ジュリアン・カサブランカス,21
81,100万ドルの恋,ホイットニー・ヒューストン,20
82,みんな空の下,絢香,19
83,羽,GENERAL HEAD MOUNTAIN,18
84,ホイールズ,フー・ファイターズ,17
85,ワーキング・ウーマン,ジゼル・スミス&ザ・マイティ・モカンボス,16
86,bird,Kra,15
87,ガールフレンド,ゼブラヘッド,14
88,グッド・ガールズ・ゴー・バッド,コブラ・スターシップ,13
89,おやすみのキスを〜Good Night My Love〜,DOUBLE & 清水翔太,12
90,俺,SKIP COWS,11
91,ザ・ガールズ,MIKA,10
92,Tomorrow,HOME MADE 家族feat九州男,9
93,イフ・ディス・イズ・イット,ニュートン・フォークナー,8
94,スリラー,マイケル・ジャクソン,7
95,ブルジョワ・シャングリラ,ミス・リ,6
96,ダウン,ジェイ・ショーンfeatリル・ウェイン,5
97,Winterland,大橋トリオ,4
98,恋の予感から,レミオロメン,3
99,シティ・ウォント・スリープ,スティーヴ・アップルトン,2
100,ヘルプミーヘルプミーヘルプミー,清竜人,1
