アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
BUMP OF CHICKEN,"Hello,world!",100,https://open.spotify.com/track/1YqVJ2YSgwxWpfuENocF2t,64,58,"./downloaded_mp3/BUMP OF CHICKEN_Hello,world!.mp3"
HKT48,12秒,98,https://open.spotify.com/track/7589aZ7kiqj3KXzCnhlzNZ,33,33,./downloaded_mp3/HKT48_12秒.mp3
ゲスの極み乙女。,私以外私じゃないの,97,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,53,58,./downloaded_mp3/ゲスの極み乙女。_私以外私じゃないの.mp3
水樹奈々,Angel Blossom,96,https://open.spotify.com/track/6ILWA6ll3LiTA9SRhjuFO9,48,17,./downloaded_mp3/水樹奈々_Angel Blossom.mp3
三代目 J Soul Brothers from EXILE TRIBE,starting over,93,https://open.spotify.com/track/0WgitMPZLylhW7Vg81VlmL,55,36,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_starting over.mp3
少女時代,Catch Me If You Can,92,https://open.spotify.com/track/3eZweuTSGC5CWgFSBz5HTi,64,34,./downloaded_mp3/少女時代_Catch Me If You Can.mp3
ゆず,OLA!!,87,https://open.spotify.com/track/5P9oB7xExAKtIlXd7eIfvF,56,43,./downloaded_mp3/ゆず_OLA!!.mp3
chay,あなたに恋をしてみました,83,https://open.spotify.com/track/5I6WdS2GmBRLjCwHQvGr3s,40,47,./downloaded_mp3/chay_あなたに恋をしてみました.mp3
ストレイテナー,The Place Has No Name,82,https://open.spotify.com/track/6di7Dtvd0ft8KhfdXv6IiP,42,14,./downloaded_mp3/ストレイテナー_The Place Has No Name.mp3
絢香,にじいろ,81,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,55,60,./downloaded_mp3/絢香_にじいろ.mp3
BUMP OF CHICKEN,コロニー,80,https://open.spotify.com/track/79k9zp9CrvQxYFn1SoPeWv,64,33,./downloaded_mp3/BUMP OF CHICKEN_コロニー.mp3
MACO,LOVE,79,https://open.spotify.com/track/78zFq2yIbPsg8kttGuCNoi,41,38,./downloaded_mp3/MACO_LOVE.mp3
Perfume,Relax In The City,78,https://open.spotify.com/track/6AvrTAEOARaQLthsHZOSHZ,57,18,./downloaded_mp3/Perfume_Relax In The City.mp3
ナオト・インティライミ,いつかきっと,77,https://open.spotify.com/track/36xITn5ejtSN14zKaBrrKT,46,41,./downloaded_mp3/ナオト・インティライミ_いつかきっと.mp3
aiko,夢見る隙間,71,https://open.spotify.com/track/1FRNY10e5enx868fulDmVm,62,25,./downloaded_mp3/aiko_夢見る隙間.mp3
CNBLUE,WHITE,70,https://open.spotify.com/track/3wxFuuISsOjo7lKaUCKom4,53,8,./downloaded_mp3/CNBLUE_WHITE.mp3
