アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Hey!Say!JUMP,キミアトラクション,100,https://open.spotify.com/track/7bQ89msRfGR8fXXmb6NNes,57,37,./downloaded_mp3/Hey!Say!JUMP_キミアトラクション.mp3
2PM,HIGHER,99,https://open.spotify.com/track/3ymEh488gkESX4TW2hY740,53,26,./downloaded_mp3/2PM_HIGHER.mp3
サカナクション,新宝島,98,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56,./downloaded_mp3/サカナクション_新宝島.mp3
西野カナ,トリセツ,97,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55,./downloaded_mp3/西野カナ_トリセツ.mp3
SPYAIR,アイム・ア・ビリーバー,96,https://open.spotify.com/track/2gVEP5chQzs7pHEemZpMBO,58,55,./downloaded_mp3/SPYAIR_アイム・ア・ビリーバー.mp3
MAN WITH A MISSION,Raise your flag,95,https://open.spotify.com/track/0zz23sDNfQ0onyVh80GwqF,60,55,./downloaded_mp3/MAN WITH A MISSION_Raise your flag.mp3
THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,Share The Love,94,https://open.spotify.com/track/1qWEBBmhX8A8eTEYyRJpK8,25,41,./downloaded_mp3/THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE_Share The Love.mp3
ゲスの極み乙女。,オトナチック,92,https://open.spotify.com/track/0Ip3YxprogTVWjHX2SRVNf,53,48,./downloaded_mp3/ゲスの極み乙女。_オトナチック.mp3
乃木坂46,今、話したい誰かがいる,91,https://open.spotify.com/track/5EBqfqnUU0aGtmPL7vGlrz,61,39,./downloaded_mp3/乃木坂46_今、話したい誰かがいる.mp3
Happiness,Holiday,90,https://open.spotify.com/track/2VNw8Xyx6qDyEl8vC35RwS,25,28,./downloaded_mp3/Happiness_Holiday.mp3
Kis-My-Ft2,AAO,87,https://open.spotify.com/track/6riEzAgQwRZ8VOjD5DAk1f,49,28,./downloaded_mp3/Kis-My-Ft2_AAO.mp3
DAOKO,ShibuyaK,84,https://open.spotify.com/track/6hUO0kmNwu0ge6Bm8AXXc7,55,27,./downloaded_mp3/DAOKO_ShibuyaK.mp3
家入レオ,君がくれた夏,79,https://open.spotify.com/track/6woHdm2NKm0RHbuO7qt4ww,52,59,./downloaded_mp3/家入レオ_君がくれた夏.mp3
AAA,愛してるのに、愛せない,78,https://open.spotify.com/track/1YjQMlW69RDw6EuLbpIfmB,55,49,./downloaded_mp3/AAA_愛してるのに、愛せない.mp3
AKB48,ハロウィン・ナイト,77,https://open.spotify.com/track/2oWYapsrOBVU1Mnyo9efUv,56,33,./downloaded_mp3/AKB48_ハロウィン・ナイト.mp3
