アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
RADWIMPS,DADA,100,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,75,47
植村花菜,トイレの神様,97,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,40
NICO Touches the Walls,Diver,95,https://open.spotify.com/track/7uulkOL4yWt0J6qlJxLBA1,51,51
AKB48,ヘビーローテーション,94,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,55
少女時代,Gee,93,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,64,47
KARA,ミスター,92,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47
コブクロ,流星,91,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,59,56
EXILE,I Wish For You,90,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,60,39
AKB48,Beginner,89,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39
sister jet,SAY YES,88,https://open.spotify.com/track/3jARdiaMDy09ySi9yBmweO,5,1
KARA,ジャンピン,84,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,51,41
コブクロ,Blue Bird,81,https://open.spotify.com/track/2QAeKnRBnsuaXIKavvOklZ,59,35
ゆず,Hey和,79,https://open.spotify.com/track/4F5hWqN6StKXdbrtb2ANyJ,56,28
AKB48,チャンスの順番,78,https://open.spotify.com/track/3obMOHneBjZoWH6Aeza6KI,56,31
plenty,人との距離のはかりかた,76,https://open.spotify.com/track/4lDTgtAwFDr3EOkCT6tvGq,29,26
レミオロメン,Your Song,74,https://open.spotify.com/track/49J7mO5BazjAMGrykPHbKj,52,19
flumpool,two of us,72,https://open.spotify.com/track/7GgdOW6P2mtidjG5bIK4zH,47,16
EXILE,Each Other's Way〜旅の途中〜,71,https://open.spotify.com/track/5DrHx8hYzvZEPmVj4zttSG,60,39
Galileo Galilei,僕から君へ,69,https://open.spotify.com/track/3N2c4RtfBu9UM0XQJlV8gq,45,32
MAY'S,君に届け...,68,https://open.spotify.com/track/72vQHIZmRFH5vKYjtu8Z7i,34,25
AKB48,ポニーテールとシュシュ,67,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44
Lil'B,大好きだよ,66,https://open.spotify.com/track/6Nx0TF0wT08Guwh1pOaIsn,34,9
いきものがかり,ありがとう,65,https://open.spotify.com/track/3hlQBw2Z5YQQqIiX9JmLG4,63,57
高橋優,福笑い,62,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54
スキマスイッチ,さいごのひ,61,https://open.spotify.com/track/2p3FiqcTSxOF194Mu3bX8N,61,13
Superfly,Eyes On Me,59,https://open.spotify.com/track/1qWNS41IBVfjLqODrIktjZ,59,35
毛皮のマリーズ,愛のテーマ,55,https://open.spotify.com/track/34HqZeiWzmpFSr4r6XAtDu,30,29
Aqua Timez,真夜中のオーケストラ,50,https://open.spotify.com/track/2BzT7SM4RhKfrbPTAbSLqh,53,47
YUI,It's My Life,48,https://open.spotify.com/track/4YDwUA7zWS68RR4cw34n54,57,19
quasimode,Music Can Change the World,47,https://open.spotify.com/track/4TXWv4yzkIm5e6YqbRPq5u,25,1
矢井田瞳,Simple is Best,45,https://open.spotify.com/track/2wGOIx7Ef9iPUEX7Y2A64F,39,14
FUNKY MONKEY BABYS,あとひとつ,44,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,53,51
ケツメイシ,君とつくる未来,41,https://open.spotify.com/track/355yBc9LeQL8OXjCAkiV5z,57,44
KREVA,挑め,33,https://open.spotify.com/track/0wnV8mckE4eBq2zElRjv4M,45,12
フレンチ・キス,If,28,https://open.spotify.com/track/2JvhnxTFlRAghkG6YuWgWl,17,14
川中美幸,長崎の雨,26,https://open.spotify.com/track/6ClBUra8qVmynSHAa1mH9R,33,10
JUJU,この夜を止めてよ,22,https://open.spotify.com/track/30OezvpZTeb2Lj8sCkZYxI,54,51
TEE,ベイビー・アイラブユー,17,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,49,55
菅原紗由理,サヨナラまた...。,16,https://open.spotify.com/track/4Va0LMNYH86t0y4NNvnasr,36,17
宇多田ヒカル,Goodbye Happiness,15,https://open.spotify.com/track/3k4SxB91guEeAYgrl3PIx0,73,53
少女時代,GENIE,14,https://open.spotify.com/track/7m48u7EC4gnCfAhwoLfbCE,64,52
木村カエラ,A winter fairy is melting a snowman,13,https://open.spotify.com/track/1L4E9aO1H6FLT2sPAHH8RI,43,24
斉藤和義,ずっと好きだった,10,https://open.spotify.com/track/2TPfHxwvW133V94KlTxzno,53,58
