アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
桑田佳祐,本当は怖い愛とロマンス,99,https://open.spotify.com/track/3EDTJxWgZFF0uQHizHUzj7,57,33,./downloaded_mp3/桑田佳祐_本当は怖い愛とロマンス.mp3
AKB48,ヘビーローテーション,98,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,55,./downloaded_mp3/AKB48_ヘビーローテーション.mp3
ゆず,慈愛への旅路,97,https://open.spotify.com/track/3tqmujSOo7huRAnDzoDtvg,56,15,./downloaded_mp3/ゆず_慈愛への旅路.mp3
氷川きよし,虹色のバイヨン,96,https://open.spotify.com/track/65u5AaFoDMmJoQ1aPVSFPQ,42,13,./downloaded_mp3/氷川きよし_虹色のバイヨン.mp3
コブクロ,三日月,95,https://open.spotify.com/track/3SIsNzMzNGVbvGdzLoUwns,59,32,./downloaded_mp3/コブクロ_三日月.mp3
福山雅治,蛍,92,https://open.spotify.com/track/7mVJnUyWW5UTvAt4XxmCh5,55,40,./downloaded_mp3/福山雅治_蛍.mp3
中島美嘉,一番綺麗な私を,91,https://open.spotify.com/track/5Tv8nERhCI9l4xTusV01zl,54,42,./downloaded_mp3/中島美嘉_一番綺麗な私を.mp3
Perfume,VOICE,86,https://open.spotify.com/track/2ouQFqJ4YpChbR4u5BzqMe,57,33,./downloaded_mp3/Perfume_VOICE.mp3
Superfly,Wildflower,84,https://open.spotify.com/track/307zjAa3K2cpYaThmgoMgj,59,41,./downloaded_mp3/Superfly_Wildflower.mp3
KARA,ミスター,83,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47,./downloaded_mp3/KARA_ミスター.mp3
FUNKY MONKEY BABYS,あとひとつ,81,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,53,51,./downloaded_mp3/FUNKY MONKEY BABYS_あとひとつ.mp3
持田香織,green,78,https://open.spotify.com/track/1dm8D0V2VBWpMOMB7ZfA4o,16,1,./downloaded_mp3/持田香織_green.mp3
西野カナ,if,73,https://open.spotify.com/track/0l8OTE4sFHWrjVUSUmcu2P,63,52,./downloaded_mp3/西野カナ_if.mp3
いきものがかり,キミがいる,69,https://open.spotify.com/track/00qifhFE6twSdw9xvoCmqU,63,46,./downloaded_mp3/いきものがかり_キミがいる.mp3
井上陽水,少年時代,68,https://open.spotify.com/track/6W3kqpyUdOgjA2yFnuWTLU,49,13,./downloaded_mp3/井上陽水_少年時代.mp3
AAA,負けない心,67,https://open.spotify.com/track/1PuMjDRMM4zpkmP73vbnVm,55,34,./downloaded_mp3/AAA_負けない心.mp3
ケツメイシ,夏の思い出,66,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,57,53,./downloaded_mp3/ケツメイシ_夏の思い出.mp3
サカナクション,アイデンティティ,62,https://open.spotify.com/track/0jqGYadZK1V17mTSNy1I73,66,41,./downloaded_mp3/サカナクション_アイデンティティ.mp3
菅原紗由理,『好き』という言葉,61,https://open.spotify.com/track/4SUx5uEjtPpqu5nRVwLfT6,36,21,./downloaded_mp3/菅原紗由理_『好き』という言葉.mp3
Mr.Children,君がいた夏,58,https://open.spotify.com/track/1G2qg6vSqkZMxuiy5xUYyP,66,46,./downloaded_mp3/Mr.Children_君がいた夏.mp3
T.M.Revolution,Naked arms,57,https://open.spotify.com/track/2c8cH1a1bEWjODJ0cKt3Sk,53,36,./downloaded_mp3/T.M.Revolution_Naked arms.mp3
THE BAWDIES,JUST BE COOL,55,https://open.spotify.com/track/6HoA3klcBD17AtgFzxPvB2,34,25,./downloaded_mp3/THE BAWDIES_JUST BE COOL.mp3
森山直太朗,夏の終わり,54,https://open.spotify.com/track/4p3Il0ukzcz9IdvMamJa1y,47,54,./downloaded_mp3/森山直太朗_夏の終わり.mp3
一青窈,ハナミズキ,52,https://open.spotify.com/track/28NV7pexaSrgQqxize1rav,48,55,./downloaded_mp3/一青窈_ハナミズキ.mp3
YUKI,2人のストーリー,49,https://open.spotify.com/track/35sYYq3FNhuh4eNKcMu2pk,44,31,./downloaded_mp3/YUKI_2人のストーリー.mp3
サザンオールスターズ,真夏の果実,46,https://open.spotify.com/track/3AVLsBieDGotYuo5RPEL64,65,64,./downloaded_mp3/サザンオールスターズ_真夏の果実.mp3
TEE,3度のメシより君が好き,45,https://open.spotify.com/track/0WBG2TBBizrNb7a6Nhla3U,49,11,./downloaded_mp3/TEE_3度のメシより君が好き.mp3
RIP SLYME,Good Times,35,https://open.spotify.com/track/5Rtq549uq6mgH5cZi38R0l,55,27,./downloaded_mp3/RIP SLYME_Good Times.mp3
