アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,Beginner,100,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39,./downloaded_mp3/AKB48_Beginner.mp3
TEE,ベイビー・アイラブユー,99,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,49,55,./downloaded_mp3/TEE_ベイビー・アイラブユー.mp3
少女時代,Gee,97,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,64,47,./downloaded_mp3/少女時代_Gee.mp3
The ROOTLESS,One day,94,https://open.spotify.com/track/4H4mvjFyIqE5OMYf5zJLBP,32,50,./downloaded_mp3/The ROOTLESS_One day.mp3
Perfume,ねぇ,93,https://open.spotify.com/track/4T326lZhhZ1MkE5Q9hJ7Oa,57,26,./downloaded_mp3/Perfume_ねぇ.mp3
毛皮のマリーズ,Mary Lou,92,https://open.spotify.com/track/2gXC22JM1aEm1l5oVFtga5,30,27,./downloaded_mp3/毛皮のマリーズ_Mary Lou.mp3
たむらぱん,ラフ,91,https://open.spotify.com/track/1xMcj3baVxnU1191wCsVCI,13,14,./downloaded_mp3/たむらぱん_ラフ.mp3
EXILE,I Wish For You,90,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,60,39,./downloaded_mp3/EXILE_I Wish For You.mp3
BUMP OF CHICKEN,宇宙飛行士への手紙,86,https://open.spotify.com/track/2oiZWe7B4ReVBycVWUxdeh,64,41,./downloaded_mp3/BUMP OF CHICKEN_宇宙飛行士への手紙.mp3
阿部真央,19歳の唄,83,https://open.spotify.com/track/6sd7cB6MwW9F06QU6FtZrD,48,20,./downloaded_mp3/阿部真央_19歳の唄.mp3
斉藤和義,ずっと好きだった,78,https://open.spotify.com/track/2TPfHxwvW133V94KlTxzno,53,58,./downloaded_mp3/斉藤和義_ずっと好きだった.mp3
NEWS,Fighting Man,75,https://open.spotify.com/track/5ylD25cxY3SBQXDM1sIaTA,54,30,./downloaded_mp3/NEWS_Fighting Man.mp3
嵐,Dear Snow,72,https://open.spotify.com/track/1Bzt38L1A68Hhr3HKCqOwQ,66,34,./downloaded_mp3/嵐_Dear Snow.mp3
コブクロ,流星,70,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,59,56,./downloaded_mp3/コブクロ_流星.mp3
西野カナ,君って,65,https://open.spotify.com/track/2OzrDwLJjNUv7FEQAOVIL5,63,45,./downloaded_mp3/西野カナ_君って.mp3
スピッツ,シロクマ,56,https://open.spotify.com/track/0IlVKsJ1mtUuOT3fi2z6YB,66,35,./downloaded_mp3/スピッツ_シロクマ.mp3
斉藤和義,Are you ready?,50,https://open.spotify.com/track/3z0yulJ9Ny23bf2hzfXqRJ,53,19,./downloaded_mp3/斉藤和義_Are you ready?.mp3
flumpool,君に届け,45,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,47,59,./downloaded_mp3/flumpool_君に届け.mp3
小林太郎,サナギ,42,https://open.spotify.com/track/7FTTvoJCERrw6DRiaIRHRW,31,4,./downloaded_mp3/小林太郎_サナギ.mp3
上杉香緒里,おんな傘,41,https://open.spotify.com/track/3Aq3qgxR3E8aWhD06AlKFe,5,0,./downloaded_mp3/上杉香緒里_おんな傘.mp3
竹内まりや,ウイスキーが、お好きでしょ,40,https://open.spotify.com/track/7aUSAEsmyQElQMYP0yXYIc,59,38,./downloaded_mp3/竹内まりや_ウイスキーが、お好きでしょ.mp3
中島美嘉,一番綺麗な私を,39,https://open.spotify.com/track/5Tv8nERhCI9l4xTusV01zl,54,42,./downloaded_mp3/中島美嘉_一番綺麗な私を.mp3
KARA,ジャンピン,37,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,51,41,./downloaded_mp3/KARA_ジャンピン.mp3
伊藤由奈,守ってあげたい,35,https://open.spotify.com/track/15GxIUArlEYgLLENPPN3TB,41,35,./downloaded_mp3/伊藤由奈_守ってあげたい.mp3
三代目 J Soul Brothers,Best Friend's Girl,34,https://open.spotify.com/track/2RtFJSsGmCL98qxMPza54D,55,44,./downloaded_mp3/三代目 J Soul Brothers_Best Friend's Girl.mp3
Aqua Timez,GRAVITY 0,33,https://open.spotify.com/track/5SDvFSanZ6Zab3BASR2Jy6,53,28,./downloaded_mp3/Aqua Timez_GRAVITY 0.mp3
坂本真綾,DOWN TOWN,32,https://open.spotify.com/track/3ji08HySZKJUAPYTOeeBpC,45,21,./downloaded_mp3/坂本真綾_DOWN TOWN.mp3
高橋優,ほんとのきもち,27,https://open.spotify.com/track/104qnTIGZadkg7085FgSRI,49,23,./downloaded_mp3/高橋優_ほんとのきもち.mp3
OKAMOTO'S,笑って笑って,24,https://open.spotify.com/track/4er2SizU2RxOKYzHXGawWa,40,6,./downloaded_mp3/OKAMOTO'S_笑って笑って.mp3
JYONGRI,Without You,23,https://open.spotify.com/track/6YcR2MEEVdIHDpJ0nRQbr6,16,16,./downloaded_mp3/JYONGRI_Without You.mp3
小泉今日子,木枯しに抱かれて,16,https://open.spotify.com/track/4dFnkr0vr6HfMVzGbQstrg,48,46,./downloaded_mp3/小泉今日子_木枯しに抱かれて.mp3
KARA,ミスター,10,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47,./downloaded_mp3/KARA_ミスター.mp3
ピコ,Story,2,https://open.spotify.com/track/1oH43syyNZiz2zMORwXx4i,26,5,./downloaded_mp3/ピコ_Story.mp3
