アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
嵐,Monster,100,https://open.spotify.com/track/7jqRTdBUqNhJaI0fKdOClO,66,56,./downloaded_mp3/嵐_Monster.mp3
moumoon,Sunshine Girl,96,https://open.spotify.com/track/3DTKUjPPc0XHKZO6N8S2nm,36,42,./downloaded_mp3/moumoon_Sunshine Girl.mp3
ケツメイシ,仲間,92,https://open.spotify.com/track/2r5SMd9CyKOFKM9NjJ7sgV,57,51,./downloaded_mp3/ケツメイシ_仲間.mp3
松任谷由実,ダンスのように抱き寄せたい,88,https://open.spotify.com/track/28oFrmMhG6ty6w24HXdtru,59,25,./downloaded_mp3/松任谷由実_ダンスのように抱き寄せたい.mp3
木村カエラ,Ring a Ding Dong,87,https://open.spotify.com/track/395pby7j52eJszwWywDg00,43,28,./downloaded_mp3/木村カエラ_Ring a Ding Dong.mp3
菅原紗由理,素直になれなくて,86,https://open.spotify.com/track/3v2ndsZ0WFMv24Jy6DJhr4,36,29,./downloaded_mp3/菅原紗由理_素直になれなくて.mp3
平原綾香,威風堂々,85,https://open.spotify.com/track/1O446ApW09wn6cucxiY58I,43,35,./downloaded_mp3/平原綾香_威風堂々.mp3
FUNKY MONKEY BABYS,大切,84,https://open.spotify.com/track/3WsKusjtrLbgGDBIgDT8ZB,53,47,./downloaded_mp3/FUNKY MONKEY BABYS_大切.mp3
AKB48,ポニーテールとシュシュ,80,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44,./downloaded_mp3/AKB48_ポニーテールとシュシュ.mp3
坂本冬美,また君に恋してる,78,https://open.spotify.com/track/6zJ3yMfQXJ8pYrjNl52vzy,44,49,./downloaded_mp3/坂本冬美_また君に恋してる.mp3
SQUAREHOOD,片想い,74,https://open.spotify.com/track/0iUU7vLXHx0SzTPT71kzPO,2,1,./downloaded_mp3/SQUAREHOOD_片想い.mp3
斉藤和義,ずっと好きだった,72,https://open.spotify.com/track/2TPfHxwvW133V94KlTxzno,53,58,./downloaded_mp3/斉藤和義_ずっと好きだった.mp3
阿部真央,ロンリー,69,https://open.spotify.com/track/4s6QMvPFZfnz8ikS93KqtA,48,32,./downloaded_mp3/阿部真央_ロンリー.mp3
黒猫チェルシー,ベリーゲリーギャング,68,https://open.spotify.com/track/6wzyInegfsh2EMjAeMuhyY,24,8,./downloaded_mp3/黒猫チェルシー_ベリーゲリーギャング.mp3
BONNIE PINK,Is This Love?,67,https://open.spotify.com/track/7uZyxuuZJS217o8KlZsBIw,41,6,./downloaded_mp3/BONNIE PINK_Is This Love?.mp3
熊谷育美,月恋歌,66,https://open.spotify.com/track/2jGsoIPU4L88hIJn6W1368,8,19,./downloaded_mp3/熊谷育美_月恋歌.mp3
スガシカオ,サヨナラホームラン,57,https://open.spotify.com/track/7LKuy3AU9WbKarkktfo7WA,42,11,./downloaded_mp3/スガシカオ_サヨナラホームラン.mp3
DOES,バクチ・ダンサー,55,https://open.spotify.com/track/2UHvfyYCAGFlDGseLRNmjU,47,45,./downloaded_mp3/DOES_バクチ・ダンサー.mp3
Dragon Ash,AMBITIOUS,50,https://open.spotify.com/track/5pcvgf2RSHjgjLlpI7AOuF,48,16,./downloaded_mp3/Dragon Ash_AMBITIOUS.mp3
JUJU,Trust In You,45,https://open.spotify.com/track/3JmxVqaHy9ojUkRoQuvVza,54,32,./downloaded_mp3/JUJU_Trust In You.mp3
ヒルクライム,大丈夫,44,https://open.spotify.com/track/424LuVeQtq0qJFPeogjQsZ,51,40,./downloaded_mp3/ヒルクライム_大丈夫.mp3
真野恵里菜,お願いだから…,41,https://open.spotify.com/track/1AECRw6LY1xFRbwwediHLP,10,0,./downloaded_mp3/真野恵里菜_お願いだから….mp3
ASIAN KUNG-FU GENERATION,迷子犬と雨のビート,40,https://open.spotify.com/track/6Yha68ZrTNJr5rCkonWihU,61,42,./downloaded_mp3/ASIAN KUNG-FU GENERATION_迷子犬と雨のビート.mp3
ROCK'A'TRENCH,言葉をきいて,39,https://open.spotify.com/track/6ttj8lLCUxiFX0ZxWodL1X,32,15,./downloaded_mp3/ROCK'A'TRENCH_言葉をきいて.mp3
MINMI,ハイビスカス,38,https://open.spotify.com/track/0UtcZn4rKiDgVTMHAlHMdb,48,32,./downloaded_mp3/MINMI_ハイビスカス.mp3
DREAMS COME TRUE,ねぇ,36,https://open.spotify.com/track/3PUXrfi43RyAnWP5G14Q9o,61,37,./downloaded_mp3/DREAMS COME TRUE_ねぇ.mp3
のあのわ,グラデーション,33,https://open.spotify.com/track/02K1jH1By23DdFDmu5ELx1,6,1,./downloaded_mp3/のあのわ_グラデーション.mp3
JASMINE,Dreamin',32,https://open.spotify.com/track/1RWx1V4sEn3n9UdmSBM0nl,35,26,./downloaded_mp3/JASMINE_Dreamin'.mp3
Galileo Galilei,夏空,29,https://open.spotify.com/track/2JJq8CXhMGrjiXNS0hXrep,45,19,./downloaded_mp3/Galileo Galilei_夏空.mp3
Honey L Days,まなざし,27,https://open.spotify.com/track/5PZWoGvYWjVP0DO3TiOy9L,23,34,./downloaded_mp3/Honey L Days_まなざし.mp3
EXILE,VICTORY,20,https://open.spotify.com/track/4vc8Kc7kj4XF8ANvRTqJP5,60,37,./downloaded_mp3/EXILE_VICTORY.mp3
土岐麻子,乱反射ガール,17,https://open.spotify.com/track/44rSDmQEZYHyzEWV6zrOoD,40,17,./downloaded_mp3/土岐麻子_乱反射ガール.mp3
BUMP OF CHICKEN,HAPPY,10,https://open.spotify.com/track/5yh1D6vkbipObfFnV3OhQa,64,42,./downloaded_mp3/BUMP OF CHICKEN_HAPPY.mp3
キマグレン,リメンバー,7,https://open.spotify.com/track/0xaQbHJvWJQNe7O5cHSlaC,39,21,./downloaded_mp3/キマグレン_リメンバー.mp3
