アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Rake,Fly away,100,https://open.spotify.com/track/5JAQzLNnO4LWyFTCDsPGFM,41,1,./downloaded_mp3/Rake_Fly away.mp3
阿部真央,いつの日も,99,https://open.spotify.com/track/3DkBLgfCY76YnhcI5pOkds,48,36,./downloaded_mp3/阿部真央_いつの日も.mp3
福山雅治,はつ恋,98,https://open.spotify.com/track/6vOXITaqQUlPqFBHxfiP3g,55,40,./downloaded_mp3/福山雅治_はつ恋.mp3
サカナクション,アルクアラウンド,95,https://open.spotify.com/track/3ov6DXhs8UfsHqoMLz4zO9,66,55,./downloaded_mp3/サカナクション_アルクアラウンド.mp3
秦基博,アイ,92,https://open.spotify.com/track/1FxhpxQzghrFjwJiF2GhXh,57,53,./downloaded_mp3/秦基博_アイ.mp3
YUI,GLORIA,89,https://open.spotify.com/track/4Gz6tu4JJD7NtlcTSkB4VC,57,43,./downloaded_mp3/YUI_GLORIA.mp3
浜崎あゆみ,You were...,87,https://open.spotify.com/track/6R41WU261wEfuUh5Omkd76,61,39,./downloaded_mp3/浜崎あゆみ_You were....mp3
FUNKY MONKEY BABYS,涙,85,https://open.spotify.com/track/5Y8DR2KEUTryjMk1vlQSCS,53,16,./downloaded_mp3/FUNKY MONKEY BABYS_涙.mp3
東京スカパラダイスオーケストラ,流星とバラード,83,https://open.spotify.com/track/6v15Dbe89xjPzgkHCypVAd,50,29,./downloaded_mp3/東京スカパラダイスオーケストラ_流星とバラード.mp3
BONNIE PINK,Morning Glory,81,https://open.spotify.com/track/25NNnlr3DKpVZGOjU9R5RR,41,3,./downloaded_mp3/BONNIE PINK_Morning Glory.mp3
いきものがかり,じょいふる,79,https://open.spotify.com/track/5TMjgmcrfoscvd75Nlvgb7,63,52,./downloaded_mp3/いきものがかり_じょいふる.mp3
菅原紗由理,君がいるから,77,https://open.spotify.com/track/2ZPXckw9tmZc9g5tBXMWNk,36,31,./downloaded_mp3/菅原紗由理_君がいるから.mp3
桑田佳祐,君にサヨナラを,75,https://open.spotify.com/track/1I7xw3E2jHOsPLsarNlQWK,57,41,./downloaded_mp3/桑田佳祐_君にサヨナラを.mp3
木村カエラ,Butterfly,74,https://open.spotify.com/track/4KFQ43lyjYoCtaIaeY21VQ,43,45,./downloaded_mp3/木村カエラ_Butterfly.mp3
LOVE PSYCHEDELICO,Abbot Kinney,71,https://open.spotify.com/track/1kwFjyuZLcZEhV16hpqs4J,41,20,./downloaded_mp3/LOVE PSYCHEDELICO_Abbot Kinney.mp3
東京事変,能動的三分間,67,https://open.spotify.com/track/4veOvrYiK224LWEqHX39vv,53,53,./downloaded_mp3/東京事変_能動的三分間.mp3
星羅,ラブレターのかわりにこの詩を。,66,https://open.spotify.com/track/5Ie5lKNEYDpzXGTc87xowo,8,20,./downloaded_mp3/星羅_ラブレターのかわりにこの詩を。.mp3
中島美嘉,ALWAYS,65,https://open.spotify.com/track/6lxbvKstHbq2grybYA52T8,54,40,./downloaded_mp3/中島美嘉_ALWAYS.mp3
嵐,マイガール,64,https://open.spotify.com/track/6rCaPvmNWMCgrG7luwaHs5,66,51,./downloaded_mp3/嵐_マイガール.mp3
Mr.Children,fanfare,63,https://open.spotify.com/track/78thhWnYLGIBaEqNcmhyHL,66,46,./downloaded_mp3/Mr.Children_fanfare.mp3
