アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
L'Arc〜en〜Ciel,BLESS,99,https://open.spotify.com/track/6iyeluSvTud3yOXbjjfpUA,58,23,./downloaded_mp3/L'Arc〜en〜Ciel_BLESS.mp3
FUNKY MONKEY BABYS,涙,98,https://open.spotify.com/track/5Y8DR2KEUTryjMk1vlQSCS,53,16,./downloaded_mp3/FUNKY MONKEY BABYS_涙.mp3
YUI,GLORIA,96,https://open.spotify.com/track/4Gz6tu4JJD7NtlcTSkB4VC,57,43,./downloaded_mp3/YUI_GLORIA.mp3
東京スカパラダイスオーケストラ,流星とバラード,94,https://open.spotify.com/track/6v15Dbe89xjPzgkHCypVAd,50,29,./downloaded_mp3/東京スカパラダイスオーケストラ_流星とバラード.mp3
aiko,戻れない明日,93,https://open.spotify.com/track/6UkBpHS1ye3eMXaZsX6I9U,62,20,./downloaded_mp3/aiko_戻れない明日.mp3
Aqua Timez,絵はがきの春,91,https://open.spotify.com/track/42PwxFsvlsoThzXv4YaCrm,53,31,./downloaded_mp3/Aqua Timez_絵はがきの春.mp3
Rake,Fly away,90,https://open.spotify.com/track/5JAQzLNnO4LWyFTCDsPGFM,41,1,./downloaded_mp3/Rake_Fly away.mp3
中島美嘉,ALWAYS,89,https://open.spotify.com/track/6lxbvKstHbq2grybYA52T8,54,40,./downloaded_mp3/中島美嘉_ALWAYS.mp3
CHEMISTRY,Period,87,https://open.spotify.com/track/4wru9Edj14iTAh3jLEiHix,49,56,./downloaded_mp3/CHEMISTRY_Period.mp3
AAA,Heart and Soul,86,https://open.spotify.com/track/1OwZnTPXiOHwsJTfqKPrEN,55,18,./downloaded_mp3/AAA_Heart and Soul.mp3
怒髪天,ド真ん中節,85,https://open.spotify.com/track/6B4mL5OeGSt846CE0G8sJj,33,12,./downloaded_mp3/怒髪天_ド真ん中節.mp3
清水翔太×加藤ミリヤ,FOREVER LOVE,79,https://open.spotify.com/track/6RBIchAcxtPTR1KqPI2Tzp,65,52,./downloaded_mp3/清水翔太×加藤ミリヤ_FOREVER LOVE.mp3
サカナクション,アルクアラウンド,77,https://open.spotify.com/track/3ov6DXhs8UfsHqoMLz4zO9,66,55,./downloaded_mp3/サカナクション_アルクアラウンド.mp3
阿部真央,いつの日も,76,https://open.spotify.com/track/3DkBLgfCY76YnhcI5pOkds,48,36,./downloaded_mp3/阿部真央_いつの日も.mp3
木村カエラ,You bet!!,71,https://open.spotify.com/track/7BuQdKT3vAjAmaBFAYZrCg,43,21,./downloaded_mp3/木村カエラ_You bet!!.mp3
星羅,ラブレターのかわりにこの詩を。,70,https://open.spotify.com/track/5Ie5lKNEYDpzXGTc87xowo,8,20,./downloaded_mp3/星羅_ラブレターのかわりにこの詩を。.mp3
UNCHAIN,The World Is Yours,69,https://open.spotify.com/track/0yAXuMkg37Hf6lywyQQvlk,33,4,./downloaded_mp3/UNCHAIN_The World Is Yours.mp3
D.W.ニコルズ,春風,68,https://open.spotify.com/track/6w5uzAnIcpWwHef3q42q0h,21,13,./downloaded_mp3/D.W.ニコルズ_春風.mp3
福山雅治,はつ恋,67,https://open.spotify.com/track/6vOXITaqQUlPqFBHxfiP3g,55,40,./downloaded_mp3/福山雅治_はつ恋.mp3
GENERAL HEAD MOUNTAIN,青,65,https://open.spotify.com/track/4wTJLSY93ci7JGqI4SEFkF,6,6,./downloaded_mp3/GENERAL HEAD MOUNTAIN_青.mp3
秦基博,アイ,64,https://open.spotify.com/track/1FxhpxQzghrFjwJiF2GhXh,57,53,./downloaded_mp3/秦基博_アイ.mp3
