アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
高橋優,素晴らしき日常,96,https://open.spotify.com/track/3ejEcxPr9lPHr0fUyQZ2yE,49,30,./downloaded_mp3/高橋優_素晴らしき日常.mp3
嵐,To be free,92,https://open.spotify.com/track/4agwe8xNhUz8MN2YRwn84c,66,29,./downloaded_mp3/嵐_To be free.mp3
STARDUST REVUE,夢への地図,90,https://open.spotify.com/track/0oKAChBw6ggGZ9Artil39A,46,4,./downloaded_mp3/STARDUST REVUE_夢への地図.mp3
カサリンチュ,感謝,88,https://open.spotify.com/track/4Ewl8qswkhOQRZ3mBVIasL,17,13,./downloaded_mp3/カサリンチュ_感謝.mp3
氷室京介,BANG THE BEAT,86,https://open.spotify.com/track/4Vg478DVz2nbKtWRc1BGy5,47,17,./downloaded_mp3/氷室京介_BANG THE BEAT.mp3
たむらぱん,SOS,83,https://open.spotify.com/track/4txswh6vHnC7p7ZXdwvb0W,13,10,./downloaded_mp3/たむらぱん_SOS.mp3
クレイジーケンバンド,1107,82,https://open.spotify.com/track/51OOvOkh1n2OcpO7A9N7uh,40,12,./downloaded_mp3/クレイジーケンバンド_1107.mp3
moumoon,Sunshine Girl,79,https://open.spotify.com/track/3DTKUjPPc0XHKZO6N8S2nm,36,42,./downloaded_mp3/moumoon_Sunshine Girl.mp3
コブクロ,いつまでも変わらぬ愛を,78,https://open.spotify.com/track/6areNMBbyMmud6ru3urlnl,59,34,./downloaded_mp3/コブクロ_いつまでも変わらぬ愛を.mp3
浜崎あゆみ,MOON,75,https://open.spotify.com/track/2Dw3hsF620TeYYkWlUcu7h,61,27,./downloaded_mp3/浜崎あゆみ_MOON.mp3
lecca,ちから,74,https://open.spotify.com/track/0lc05eAEadw419jKxcNc2v,43,26,./downloaded_mp3/lecca_ちから.mp3
倖田來未,Lollipop,70,https://open.spotify.com/track/5tu36QMlnv6i5PKf1sHI0C,56,33,./downloaded_mp3/倖田來未_Lollipop.mp3
いきものがかり,キミがいる,69,https://open.spotify.com/track/00qifhFE6twSdw9xvoCmqU,63,46,./downloaded_mp3/いきものがかり_キミがいる.mp3
FUNKY MONKEY BABYS,あとひとつ,66,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,53,51,./downloaded_mp3/FUNKY MONKEY BABYS_あとひとつ.mp3
くるり,魔法のじゅうたん,65,https://open.spotify.com/track/1JnPRgM70nb8aYme37Fh5B,51,31,./downloaded_mp3/くるり_魔法のじゅうたん.mp3
木村カエラ,deep beep,64,https://open.spotify.com/track/5DGNO8VB342PyExY1HGKJ3,43,5,./downloaded_mp3/木村カエラ_deep beep.mp3
山崎まさよし,HOBO Walking,62,https://open.spotify.com/track/7BgcX5WxMaRwRwQ5K0CUNN,49,2,./downloaded_mp3/山崎まさよし_HOBO Walking.mp3
サカナクション,アイデンティティ,60,https://open.spotify.com/track/0jqGYadZK1V17mTSNy1I73,66,41,./downloaded_mp3/サカナクション_アイデンティティ.mp3
キマグレン,リメンバー,57,https://open.spotify.com/track/0xaQbHJvWJQNe7O5cHSlaC,39,21,./downloaded_mp3/キマグレン_リメンバー.mp3
怒髪天,真夏のキリギリス,55,https://open.spotify.com/track/2Fh5ghVTjnsSO9xm09bX7w,33,17,./downloaded_mp3/怒髪天_真夏のキリギリス.mp3
JASMINE,sad to say,54,https://open.spotify.com/track/6I9alkuVpOleYMl7p27Tya,35,43,./downloaded_mp3/JASMINE_sad to say.mp3
SKE48,ごめんね、SUMMER,50,https://open.spotify.com/track/5nczW66zFt68mgHklEnNH1,33,34,./downloaded_mp3/SKE48_ごめんね、SUMMER.mp3
Superfly,Wildflower,47,https://open.spotify.com/track/307zjAa3K2cpYaThmgoMgj,59,41,./downloaded_mp3/Superfly_Wildflower.mp3
ゆず,夏色,46,https://open.spotify.com/track/3nYe3TNoETmeXkseSdnUFz,56,58,./downloaded_mp3/ゆず_夏色.mp3
Perfume,VOICE,42,https://open.spotify.com/track/2ouQFqJ4YpChbR4u5BzqMe,57,33,./downloaded_mp3/Perfume_VOICE.mp3
M.I.A.,XXXO,41,https://open.spotify.com/track/5fBx0CyspbLYEO073IHxGN,67,35,./downloaded_mp3/M.I.A._XXXO.mp3
aiko,花火,38,https://open.spotify.com/track/0I0zZHGJ6ea8TxwbUvvJEH,62,63,./downloaded_mp3/aiko_花火.mp3
DREAMS COME TRUE,生きてゆくのです,37,https://open.spotify.com/track/1El9Ydb46wyfMFPrEL7qGU,61,18,./downloaded_mp3/DREAMS COME TRUE_生きてゆくのです.mp3
YUI,SUMMER SONG,35,https://open.spotify.com/track/1ZCFq7Fq1ZN5nI5GHXEAdg,57,60,./downloaded_mp3/YUI_SUMMER SONG.mp3
TUBE,あー夏休み,33,https://open.spotify.com/track/3xGPfKACKGRjRJbgr8uMbS,52,51,./downloaded_mp3/TUBE_あー夏休み.mp3
