アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
欅坂46,不協和音,99,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47,./downloaded_mp3/欅坂46_不協和音.mp3
back number,瞬き,98,https://open.spotify.com/track/7hIfpcdUZcyCKHYy8gp49E,77,69,./downloaded_mp3/back number_瞬き.mp3
TWICE,TT,96,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
欅坂46,風に吹かれても,95,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,49,43,./downloaded_mp3/欅坂46_風に吹かれても.mp3
DAOKO × 米津玄師,打上花火,93,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
東方神起,Reboot,92,https://open.spotify.com/track/1puuaunrIyKl6fHAbpWBFA,53,22,./downloaded_mp3/東方神起_Reboot.mp3
宇多田ヒカル,あなた,91,https://open.spotify.com/track/3yCVsL9xnnnhtOQ1CfPD7W,73,63,./downloaded_mp3/宇多田ヒカル_あなた.mp3
三浦大知,EXCITE,90,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,50,47,./downloaded_mp3/三浦大知_EXCITE.mp3
SHISHAMO,明日も,89,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,58,65,./downloaded_mp3/SHISHAMO_明日も.mp3
WANIMA,ともに,88,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,60,66,./downloaded_mp3/WANIMA_ともに.mp3
平井堅,ノンフィクション,87,https://open.spotify.com/track/3FNaUMbtGok3gicPNfScDi,56,53,./downloaded_mp3/平井堅_ノンフィクション.mp3
竹原ピストル,よー、そこの若いの,86,https://open.spotify.com/track/0ZoHxBd1enqGDSNjqUptmY,39,47,./downloaded_mp3/竹原ピストル_よー、そこの若いの.mp3
乃木坂46,いつかできるから今日できる,85,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,61,44,./downloaded_mp3/乃木坂46_いつかできるから今日できる.mp3
Hey!Say!JUMP,White Love,84,https://open.spotify.com/track/5yjG4G8CKeePjOc9pIaoqV,57,47,./downloaded_mp3/Hey!Say!JUMP_White Love.mp3
星野源,Family Song,83,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,66,64,./downloaded_mp3/星野源_Family Song.mp3
TWICE,LIKEY,82,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54,./downloaded_mp3/TWICE_LIKEY.mp3
TWICE,Heart Shaker,81,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,84,55,./downloaded_mp3/TWICE_Heart Shaker.mp3
星野源,恋,80,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
乃木坂46,逃げ水,77,https://open.spotify.com/track/4BUOpUEPoIBZpq7YauH6Bs,61,46,./downloaded_mp3/乃木坂46_逃げ水.mp3
Superfly,愛をこめて花束を,76,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71,./downloaded_mp3/Superfly_愛をこめて花束を.mp3
GENERATIONS from EXILE TRIBE,BIG CITY RODEO,74,https://open.spotify.com/track/5GCjKGOgLFUqReR5Bbe9Lk,52,26,./downloaded_mp3/GENERATIONS from EXILE TRIBE_BIG CITY RODEO.mp3
欅坂46,サイレントマジョリティー,73,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
BTS (防弾少年団),DNA,72,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,72,./downloaded_mp3/BTS (防弾少年団)_DNA.mp3
エレファントカシマシ,今宵の月のように,71,https://open.spotify.com/track/0wMfMGp7nz7JMNw7tei9f5,51,62,./downloaded_mp3/エレファントカシマシ_今宵の月のように.mp3
SEKAI NO OWARI,RAIN,70,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,66,59,./downloaded_mp3/SEKAI NO OWARI_RAIN.mp3
NMB48,ワロタピーポー,68,https://open.spotify.com/track/2NElairctl8AKtEGGvvfun,39,27,./downloaded_mp3/NMB48_ワロタピーポー.mp3
Perfume,TOKYO GIRL,67,https://open.spotify.com/track/5yq8JkSClLJVdfy4ZMUAmB,57,43,./downloaded_mp3/Perfume_TOKYO GIRL.mp3
RADWIMPS,スパークル,66,https://open.spotify.com/track/1HdqMIGjLm8wkL4vWDcFPm,75,64,./downloaded_mp3/RADWIMPS_スパークル.mp3
RADWIMPS,前前前世,65,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57,./downloaded_mp3/RADWIMPS_前前前世.mp3
TWICE,One More Time,63,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,84,46,./downloaded_mp3/TWICE_One More Time.mp3
BTS (防弾少年団),MIC Drop,62,https://open.spotify.com/track/4gZGAVECoiutzp64KSHNjE,86,65,./downloaded_mp3/BTS (防弾少年団)_MIC Drop.mp3
GENERATIONS from EXILE TRIBE,ALRIGHT! ALRIGHT!,61,https://open.spotify.com/track/6SCv3IKCjreVaPkIYLcuQZ,52,19,./downloaded_mp3/GENERATIONS from EXILE TRIBE_ALRIGHT! ALRIGHT!.mp3
Little Glee Monster,Jupiter,58,https://open.spotify.com/track/7sSMVhg2tOBCIjmqWwazNt,54,45,./downloaded_mp3/Little Glee Monster_Jupiter.mp3
松たか子,明日はどこから,57,https://open.spotify.com/track/7wDDd0P8bqKhQzcsTwymN7,49,28,./downloaded_mp3/松たか子_明日はどこから.mp3
WANIMA,やってみよう,54,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,60,62,./downloaded_mp3/WANIMA_やってみよう.mp3
三代目 J Soul Brothers from EXILE TRIBE,J.S.B. HAPPINESS,53,https://open.spotify.com/track/6y7n6tAG7Mo4HsjS7eDIOk,55,27,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_J.S.B. HAPPINESS.mp3
クリス・ハート,I LOVE YOU,50,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,45,54,./downloaded_mp3/クリス・ハート_I LOVE YOU.mp3
AAA,LIFE,48,https://open.spotify.com/track/11Vu6aXNq2FZSqpv8XaLUO,55,41,./downloaded_mp3/AAA_LIFE.mp3
Saint Aqours Snow,Awaken the power,46,https://open.spotify.com/track/5lNJrTnmGyHRByNYU53aHO,18,31,./downloaded_mp3/Saint Aqours Snow_Awaken the power.mp3
WANIMA,ヒューマン,43,https://open.spotify.com/track/5xi5xPMoPhUzz1BDLcJMUY,60,43,./downloaded_mp3/WANIMA_ヒューマン.mp3
TWICE,Like OOH-AHH,41,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,84,53,./downloaded_mp3/TWICE_Like OOH-AHH.mp3
TWICE,SIGNAL,40,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,84,52,./downloaded_mp3/TWICE_SIGNAL.mp3
桑田佳祐,若い広場,39,https://open.spotify.com/track/1FofXA5RRcxuFK6qaLyJAQ,57,50,./downloaded_mp3/桑田佳祐_若い広場.mp3
AKB48,365日の紙飛行機,36,https://open.spotify.com/track/0JncJnMiDjLpeYURyhFgch,56,52,./downloaded_mp3/AKB48_365日の紙飛行機.mp3
AKB48,11月のアンクレット,35,https://open.spotify.com/track/54cd2gDPOmUVh1PCxrtdjh,56,34,./downloaded_mp3/AKB48_11月のアンクレット.mp3
ゆず,栄光の架橋,34,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,56,54,./downloaded_mp3/ゆず_栄光の架橋.mp3
米津玄師,アイネクライネ,32,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69,./downloaded_mp3/米津玄師_アイネクライネ.mp3
TWICE,CHEER UP,31,https://open.spotify.com/track/44hrbxek4FUjgtN37TpEUQ,84,37,./downloaded_mp3/TWICE_CHEER UP.mp3
ONE OK ROCK,Wherever you are,29,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3
Uru,奇蹟,28,https://open.spotify.com/track/6gjblFEncsCma9E7IeViW7,62,49,./downloaded_mp3/Uru_奇蹟.mp3
欅坂46,二人セゾン,27,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,49,47,./downloaded_mp3/欅坂46_二人セゾン.mp3
TWICE,KNOCK KNOCK,26,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,84,52,./downloaded_mp3/TWICE_KNOCK KNOCK.mp3
Little Glee Monster,いつかこの涙が,24,https://open.spotify.com/track/0KNOXsTgTF0JaC7ZBZWPRK,54,49,./downloaded_mp3/Little Glee Monster_いつかこの涙が.mp3
UNISON SQUARE GARDEN,fake town baby,23,https://open.spotify.com/track/0KNM6LffxIx0CTmGqLcZFN,55,42,./downloaded_mp3/UNISON SQUARE GARDEN_fake town baby.mp3
西野カナ,パッ,22,https://open.spotify.com/track/0XMkHwHYthhC5PS1ESPp3l,63,46,./downloaded_mp3/西野カナ_パッ.mp3
スキマスイッチ,奏(かなで),21,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73,./downloaded_mp3/スキマスイッチ_奏(かなで).mp3
E-girls,北風と太陽,19,https://open.spotify.com/track/3Ygp8bwOhTmjRvUphZemvE,47,37,./downloaded_mp3/E-girls_北風と太陽.mp3
どうぶつビスケッツ×PPP,ようこそジャパリパークへ,18,https://open.spotify.com/track/6avH20eR9SGNwV1H0vzHed,8,17,./downloaded_mp3/どうぶつビスケッツ×PPP_ようこそジャパリパークへ.mp3
DEAN FUJIOKA,Let it snow!,16,https://open.spotify.com/track/1SjleKZaAnFt11qbpc14Ow,39,18,./downloaded_mp3/DEAN FUJIOKA_Let it snow!.mp3
椎名林檎,おとなの掟,15,https://open.spotify.com/track/6AZKBua6AW9kFBsxiGloBx,66,41,./downloaded_mp3/椎名林檎_おとなの掟.mp3
菅田将暉,さよならエレジー,14,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67,./downloaded_mp3/菅田将暉_さよならエレジー.mp3
福山雅治,トモエ学園,12,https://open.spotify.com/track/6xhP8ZvvnV7sPlijZnbaGe,55,15,./downloaded_mp3/福山雅治_トモエ学園.mp3
GReeeeN,キセキ,11,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,62,57,./downloaded_mp3/GReeeeN_キセキ.mp3
米津玄師,orion,8,https://open.spotify.com/track/1bIZxrSkbxatnTo8ObcIxX,80,63,./downloaded_mp3/米津玄師_orion.mp3
JUNNA,Here,7,https://open.spotify.com/track/1calxl7TPBgr0E11lI9uD8,38,49,./downloaded_mp3/JUNNA_Here.mp3
米津玄師,LOSER,5,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67,./downloaded_mp3/米津玄師_LOSER.mp3
BIGBANG,FANTASTIC BABY,4,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,70,50,./downloaded_mp3/BIGBANG_FANTASTIC BABY.mp3
RADWIMPS,夢灯籠,3,https://open.spotify.com/track/7swTJOnvm3zEg7QdmJs52T,75,63,./downloaded_mp3/RADWIMPS_夢灯籠.mp3
[Alexandros],明日、また,2,https://open.spotify.com/track/6s1B9lJR4oG5G49k04WObn,58,40,./downloaded_mp3/[Alexandros]_明日、また.mp3
椎名林檎,人生は夢だらけ,1,https://open.spotify.com/track/0z2xgbxkLvrpzBZDtYIIXS,66,61,./downloaded_mp3/椎名林檎_人生は夢だらけ.mp3
