アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Hey!Say!JUMP,マエヲムケ,100,https://open.spotify.com/track/0hViv6ziRoSoFeHTriBo83,57,34,./downloaded_mp3/Hey!Say!JUMP_マエヲムケ.mp3
米津玄師,Lemon,99,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
ST☆RISH,ウルトラブラスト,98,https://open.spotify.com/track/4bQuSwYZx7qnFHpctHHH45,33,30,./downloaded_mp3/ST☆RISH_ウルトラブラスト.mp3
TWICE,Candy Pop,97,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,84,51,./downloaded_mp3/TWICE_Candy Pop.mp3
ONE OK ROCK,Change,95,https://open.spotify.com/track/14DNw6R24Vcm4lzaSFn3oz,71,53,./downloaded_mp3/ONE OK ROCK_Change.mp3
SEKAI NO OWARI,サザンカ,93,https://open.spotify.com/track/2myzCVDwfwvDzEEmGwMNBN,66,51,./downloaded_mp3/SEKAI NO OWARI_サザンカ.mp3
菅田将暉,さよならエレジー,92,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67,./downloaded_mp3/菅田将暉_さよならエレジー.mp3
IDOLiSH7,WiSH VOYAGE,90,https://open.spotify.com/track/5MDPxWFCp7OH0ofmfZdmBJ,44,37,./downloaded_mp3/IDOLiSH7_WiSH VOYAGE.mp3
Suchmos,808,88,https://open.spotify.com/track/4QMOUBGrte6rNelrBhRbFy,55,49,./downloaded_mp3/Suchmos_808.mp3
Mrs.GREEN APPLE,"Love me, Love you",83,https://open.spotify.com/track/4MqqZRjZVkheBor570C2yt,80,60,"./downloaded_mp3/Mrs.GREEN APPLE_Love me, Love you.mp3"
TWICE,TT,79,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
