アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
米津玄師,Lemon,100,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
星野源,ドラえもん,99,https://open.spotify.com/track/6rEReeuYDZdggaSMF1sybO,66,55,./downloaded_mp3/星野源_ドラえもん.mp3
菅田将暉,さよならエレジー,96,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67,./downloaded_mp3/菅田将暉_さよならエレジー.mp3
ONE OK ROCK,Change,93,https://open.spotify.com/track/14DNw6R24Vcm4lzaSFn3oz,71,53,./downloaded_mp3/ONE OK ROCK_Change.mp3
TWICE,Candy Pop,92,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,84,51,./downloaded_mp3/TWICE_Candy Pop.mp3
サカナクション,新宝島,91,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56,./downloaded_mp3/サカナクション_新宝島.mp3
Perfume,無限未来,90,https://open.spotify.com/track/6WM01q2LGO0j4X4RvzgVAc,57,40,./downloaded_mp3/Perfume_無限未来.mp3
乃木坂46,いつかできるから今日できる,89,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,61,44,./downloaded_mp3/乃木坂46_いつかできるから今日できる.mp3
DAOKO × 米津玄師,打上花火,88,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
SHINee,From Now On,87,https://open.spotify.com/track/1naapoRLiIo2duWwDE08fL,62,39,./downloaded_mp3/SHINee_From Now On.mp3
SKE48,無意識の色,85,https://open.spotify.com/track/7Jm7yxmeUBl8brqu19qhHE,33,18,./downloaded_mp3/SKE48_無意識の色.mp3
久保田利伸,You Go Lady,83,https://open.spotify.com/track/0uXTWUJOhqz6NAUQ0cRsgF,55,32,./downloaded_mp3/久保田利伸_You Go Lady.mp3
ケツメイシ,さくら,81,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58,./downloaded_mp3/ケツメイシ_さくら.mp3
Little Glee Monster,ギュッと,79,https://open.spotify.com/track/6zLGSD93cilGg1UZ9b9QDz,54,42,./downloaded_mp3/Little Glee Monster_ギュッと.mp3
AKB48,ジャーバージャ,76,https://open.spotify.com/track/5laRzsHdrok6lWjSG0POCI,56,17,./downloaded_mp3/AKB48_ジャーバージャ.mp3
サカナクション,陽炎,74,https://open.spotify.com/track/1mbMo0w6TMyPSi4NFDsKbD,66,47,./downloaded_mp3/サカナクション_陽炎.mp3
高木さん(高橋李依),気まぐれロマンティック,72,https://open.spotify.com/track/2ivTDMirJsFKznRukF1Dga,40,42,./downloaded_mp3/高木さん(高橋李依)_気まぐれロマンティック.mp3
米津玄師,アイネクライネ,69,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69,./downloaded_mp3/米津玄師_アイネクライネ.mp3
SHISHAMO,水色の日々,68,https://open.spotify.com/track/18fS2FqwAzJHd6S095hGdp,58,33,./downloaded_mp3/SHISHAMO_水色の日々.mp3
UNISON SQUARE GARDEN,春が来てぼくら,67,https://open.spotify.com/track/1hbTYIALy6ZKUraynVquOk,55,36,./downloaded_mp3/UNISON SQUARE GARDEN_春が来てぼくら.mp3
SEKAI NO OWARI,サザンカ,66,https://open.spotify.com/track/2myzCVDwfwvDzEEmGwMNBN,66,51,./downloaded_mp3/SEKAI NO OWARI_サザンカ.mp3
E-girls,"Pain, pain",65,https://open.spotify.com/track/3caS1KzJjIeWCoP1lUEZ49,47,37,"./downloaded_mp3/E-girls_Pain, pain.mp3"
TWICE,LIKEY,64,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54,./downloaded_mp3/TWICE_LIKEY.mp3
BTS (防弾少年団),DNA,60,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,72,./downloaded_mp3/BTS (防弾少年団)_DNA.mp3
GOT7,Look,58,https://open.spotify.com/track/6LnCV1rFVY7dTdK0wPrUBu,62,26,./downloaded_mp3/GOT7_Look.mp3
TWICE,TT,57,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
ポルノグラフィティ,カメレオン・レンズ,56,https://open.spotify.com/track/0Ur3iSK9yoVGbHIDlmMAQS,62,38,./downloaded_mp3/ポルノグラフィティ_カメレオン・レンズ.mp3
TWICE,What is Love?,53,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI,84,43,./downloaded_mp3/TWICE_What is Love?.mp3
Aimer(エメ),Ref:rain,52,https://open.spotify.com/track/6MNY72T605kPIOH3hnioxu,66,57,./downloaded_mp3/Aimer(エメ)_Ref:rain.mp3
米津玄師,LOSER,51,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67,./downloaded_mp3/米津玄師_LOSER.mp3
TWICE,Heart Shaker,49,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,84,55,./downloaded_mp3/TWICE_Heart Shaker.mp3
