アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
欅坂46,アンビバレント,100,https://open.spotify.com/track/5WDKR3hzbHiXWgbMPyOcLk,49,43,./downloaded_mp3/欅坂46_アンビバレント.mp3
DA PUMP,U.S.A.,97,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48,./downloaded_mp3/DA PUMP_U.S.A..mp3
米津玄師,Lemon,96,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
家入レオ,もし君を許せたら,95,https://open.spotify.com/track/44RS7mk1YdSSA09lkH6sN8,52,42,./downloaded_mp3/家入レオ_もし君を許せたら.mp3
あいみょん,マリーゴールド,93,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72,./downloaded_mp3/あいみょん_マリーゴールド.mp3
嵐,夏疾風,92,https://open.spotify.com/track/6csS2XiMAmGIWIQlLWP4CC,66,52,./downloaded_mp3/嵐_夏疾風.mp3
DAOKO × 米津玄師,打上花火,91,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
サンボマスター,輝きだして走ってく,89,https://open.spotify.com/track/0I5vZgR5dzOyKrBZNO043W,53,50,./downloaded_mp3/サンボマスター_輝きだして走ってく.mp3
TWICE,BDZ,88,https://open.spotify.com/track/6ceKChoZYLdw24Ph1CDFUJ,84,59,./downloaded_mp3/TWICE_BDZ.mp3
Little Glee Monster,世界はあなたに笑いかけている,87,https://open.spotify.com/track/0ovs8Z1ZvFSyo3irudmLHu,54,54,./downloaded_mp3/Little Glee Monster_世界はあなたに笑いかけている.mp3
Mrs.GREEN APPLE,青と夏,86,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63,./downloaded_mp3/Mrs.GREEN APPLE_青と夏.mp3
C & K,ドラマ,85,https://open.spotify.com/track/1Wrvk37yFyc31RUbzCmI3r,51,50,./downloaded_mp3/C & K_ドラマ.mp3
Mr.Children,HANABI,83,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67,./downloaded_mp3/Mr.Children_HANABI.mp3
TWICE,I WANT YOU BACK,81,https://open.spotify.com/track/0Dsbej1ME76kebKBGE0ROD,84,47,./downloaded_mp3/TWICE_I WANT YOU BACK.mp3
ClariS,CheerS,80,https://open.spotify.com/track/2aD6xzt5z68nhUAe78GVvv,50,36,./downloaded_mp3/ClariS_CheerS.mp3
