rank,song_title,artist_name,score
1,ふいに,板野友美,100
2,マル・マル・モリ・モリ!,薫と友樹、たまにムック。,99
3,GO GO サマー!,KARA,98
4,青空,Salyu,97
5,波乗りかき氷,Not yet,96
7,流れ星と恋の雨,久保田利伸,94
8,ジ・エッジ・オブ・グローリー,レディー・ガガ,93
9,パーティー・ロック・アンセム,LMFAO,92
10,笑ってたいんだ,いきものがかり,91
11,BELIEVE,加藤ミリヤ×清水翔太,90
12,ボーン・ディス・ウェイ,レディー・ガガ,89
13,さよならの夏〜コクリコ坂から〜,手嶌葵,88
14,黄金龍王,Takamiy(高見沢俊彦),87
16,『バッハの旋律を夜に聴いたせいです。』,サカナクション,85
18,メルシールー,ねごと,83
20,バンピー・ライド feat.ピットブル,モホンビ,81
21,NEVER GIVE UP!,Kylee,80
23,絶滅黒髪少女,NMB48,78
24,アイ・ドゥ,コルビー・キャレイ,77
25,"ギヴ・ミー・エヴリシング feat.Ne-Yo,アフロジャック & ネイヤー",ピットブル,76
27,ラン・ザ・ワールド(ガールズ),ビヨンセ,74
28,ウォーターフォール〜一粒の涙は滝のごとく,コールドプレイ,73
29,セレンディピティー,渡辺美里,72
30,KILA KILA,KREVA,71
31,ドント・ワナ・ゴー・ホーム〜魅せてよ、トゥナイト,ジェイソン・デルーロ,70
32,ジューダス,レディー・ガガ,69
33,ムーヴス・ライク・ジャガー feat.クリスティーナ・アギレラ,マルーン5,68
34,ベイビー・アイラブユー,シェネル,67
35,Everyday、カチューシャ,AKB48,66
36,花束,back number,65
37,蛍灯,キマグレン,64
38,サマー・ラヴ,スティーヴィー・ホアン,63
39,ジェット・ラグ,シンプル・プランfeatナターシャ・ベディングフィールド,62
41,いっぱいいっぱい,クレイジーケンバンド,60
42,センチメンタルホームタウン,スキマスイッチ,59
44,GOOD LUCK MY WAY,L'Arc〜en〜Ciel,57
45,喜怒哀楽 plus 愛,木村カエラ,56
46,スタンド,レニー・クラビッツ,55
47,オンリー・ユー,ベラキス,54
48,MR.TAXI,少女時代,53
50,どんな未来にも愛はある,flumpool,51
51,ファー・アズ・ザ・スカイ,シャリース,50
52,DREAMIN',Dragon Ash,49
53,It's You,LOVE PSYCHEDELICO,48
54,MY MORNING PRAYER,山下達郎,47
55,Have a Good Day!,のあのわ,46
56,プロミセズ、プロミセズ,インキュバス,45
57,Chu Chu,moumoon,44
58,NAKED,安室奈美恵,43
59,ずっとここから,川上ジュリア,42
60,A Day In The Summer〜想い出は笑顔のまま〜,TUBE,41
61,Hello!,YUKI,40
62,バンビーナ,RIP SLYME,39
63,おひさま〜大切なあなたへ,平原綾香,38
66,LOVE & PEACH,ゆず,35
67,欲望を叫べ!!!!,OKAMOTO'S,34
68,MOVIN' feat.Maia Hirasawa,"SOIL&""PIMP""SESSIONS",33
69,夏色,ゆず,32
70,ultra soul,B'z,31
71,新しい文明開化,東京事変,30
72,愛し続けるから,TEE,29
73,ジェットコースターラブ,KARA,28
74,ポケモン言えるかな?BW,つるの剛士,27
76,サムハウ,ジョス・ストーン,25
77,サマータイム,コーディー・シンプソン,24
79,タマシイレボリューション,Superfly,22
80,奇跡,くるり,21
81,フラッシュバック、夏。,RHYMESTER,20
82,情熱のバラ,キム・ヨンジャ,19
83,接吻-kiss-,SHANTI,18
84,楽園ベイベー,RIP SLYME,17
85,また明日...,JUJU,16
87,ラスト・フライデイ・ナイト(T.G.I.F.),ケイティ・ペリー,14
88,ザ・レイジー・ソング,ブルーノ・マーズ,13
89,Bunny Days,Milky Bunny,12
90,ソラシド,GReeeeN,11
91,スパークス,スティーヴ・アップルトン,10
92,ゲット・ナイス!,ゼブラヘッド,9
94,Re:make,ONE OK ROCK,7
96,MIN・MIN・MIN,SDN48,5
97,441,miwa,4
98,ブライター・ザン・ザ・サン,コルビー・キャレイ,3
99,C'mon,B'z,2
100,ホエア・ゼム・ガールズ・アット,デヴィット・ゲッタfeatフロー・ライダー&ニッキー・ミナージュ,1
