rank,song_title,artist_name,score
1,WHITE,KAT-TUN,100
2,レーザービーム,Perfume,99
3,Take off,2PM,98
4,月の裏側,DiVA,97
5,Esperanza,西野カナ,96
6,ブーン!,マイア・ヒラサワ,95
7,Smile,BUMP OF CHICKEN,94
8,アイ・リメンバー・ミー,ジェニファー・ハドソン,93
9,モットー。,阿部真央,92
10,オン・ザ・フロア feat.ピットブル,ジェニファー・ロペス,91
11,MR.TAXI,少女時代,90
12,マイホーム,関ジャニ∞[エイト],89
13,ジューダス,レディー・ガガ,88
14,Have a Good Day!,のあのわ,87
15,Rollin' Days,Superfly,86
16,恋のスーパーボール,aiko,85
17,新しい光,9mm Parabellum Bullet,84
18,ラン・ザ・ワールド(ガールズ),ビヨンセ,83
19,IROHA,カコイミク,82
20,今のキミを忘れない,ナオト・インティライミ,81
22,女の子は誰でも,東京事変,79
23,Everyday、カチューシャ,AKB48,78
24,NEVER STOP,ゴスペラーズ,77
25,マル・マル・モリ・モリ!,薫と友樹、たまにムック。,76
26,空が鳴っている,東京事変,75
27,HOME,曽根由希江,74
28,Stand by you,Heavenstamp,73
29,スマイル,アヴリル・ラヴィーン,72
30,羽根,ハナエ,71
31,カッコ悪い I love you!,フレンチ・キス,70
32,CORE PRIDE,UVERworld,69
33,LOVE SONG,三代目 J Soul Brothers,68
34,A NEW DAY IS COMIN',THE BAWDIES,67
35,いとしき日々よ,平井堅,66
36,Brave,ナオト・インティライミ,65
38,ボーン・ディス・ウェイ,レディー・ガガ,63
39,Let me cry,チャン・グンソク,62
40,あの川のほとりで,ディセンバリスツ,61
41,リヴ・ゾーズ・デイズ・トゥナイト,フレンドリー・ファイアーズ,60
42,もしも願いが叶うなら,JAMOSA,59
43,あの太陽が、この世界を照らし続けるように。,コブクロ,58
44,"C'mon,Let's go",KREVA,57
45,Don't Wanna Lie,B'z,56
46,プライス・タグ feat.B.o.B,ジェシー・J,55
47,not alone〜幸せになろうよ〜,SMAP,54
48,ジェットコースターラブ,KARA,53
49,あたし、今日、失恋しました。,沢井美空,52
50,イフ・ユー・ワナ,ヴァクシーンズ,51
51,ベイビー feat.リュダクリス,ジャスティン・ビーバー,50
52,奇跡,くるり,49
53,For The Future,平井大,48
55,ティル・ザ・ワールド・エンズ,ブリトニー・スピアーズ,46
56,ホーム,aiko,45
57,メイク・サム・ノイズ,ビースティ・ボーイズ,44
59,紫陽花,NIKIIE,42
60,Wonder Woman,安室奈美恵 feat AI & 土屋アンナ,41
61,アム・アイ・フォーギヴン,ルーマー,40
62,スティル・イン・ラヴ・ウィズ・ユー,シャーデー,39
63,こだま,ケツメイシ,38
64,水無月,秦基博,37
65,WAVES;,Q;indivi+WISE,36
68,始まりのバラード,アンジェラ・アキ,33
73,エニシング,ミュージック・ソウルチャイルド,28
78,ホエア・ゼム・ガールズ・アット,デヴィット・ゲッタfeatフロー・ライダー&ニッキー・ミナージュ,23
79,さよならマーガレット,ほたる日和,22
80,Scarlet Ballet,May'n,21
81,ラブレター。〜いつだって逢いたくて〜,ソナーポケット,20
84,Dearest,SING LIKE TALKING,17
85,ロープ,フー・ファイターズ,16
86,春のせい,RADIO BLOSSOMS,15
87,アリゲーター・スカイ feat.ショーン・クリストファー,アウル・シティー,14
88,家族になろうよ,福山雅治,13
89,Someday Again〜また会う日まで〜,Love,12
90,ジ・エッジ・オブ・グローリー,レディー・ガガ,11
92,GOOD LUCK MY WAY,L'Arc〜en〜Ciel,9
93,S&M,リアーナ,8
96,何かひとつ feat.JAY'ED & 若旦那,JAMOSA,5
97,メルシールー,ねごと,4
99,FREE,玉木宏,2
100,記憶,MISIA,1
