Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
ONE OK ROCK,完全感覚Dreamer,https://open.spotify.com/track/30hzxa3MaRd2XXB6kXGlPh,./downloaded_mp3/ONE OK ROCK_完全感覚Dreamer.mp3,2010,15,61,23.64,15.31,22,520,1.1,0.12,71,61
サンボマスター,できっこないを やらなくちゃ,https://open.spotify.com/track/4iiyK2TMxPV0IDc4STEJOq,./downloaded_mp3/サンボマスター_できっこないを やらなくちゃ.mp3,2010,20,82,34.46,23.97,13,448,0.56,-0.83,53,47
フジファブリック,若者のすべて,https://open.spotify.com/track/5dH4asCl80Mvbsoz6zJVyZ,./downloaded_mp3/フジファブリック_若者のすべて.mp3,2010,66,66,31.21,17.11,29,905,0.22,-0.83,50,61
Mr.Children,365日,https://open.spotify.com/track/2nq1Q2yL4jSekEfki6Ab2M,./downloaded_mp3/Mr.Children_365日.mp3,2010,3,47,29.12,16.54,8,233,-0.26,-1.77,66,59
Superfly,タマシイレボリューション,https://open.spotify.com/track/2RdWtPUo9k7HRKxb3sZqQ6,./downloaded_mp3/Superfly_タマシイレボリューション.mp3,2010,17,96,45.71,30.59,14,640,0.32,-1.2,59,48
EXILE,道,https://open.spotify.com/track/6fZhokT7ADLeCcOyKL914T,./downloaded_mp3/EXILE_道.mp3,2010,50,66,31.92,22.09,12,383,0.21,-1.61,60,57
AKB48,ヘビーローテーション,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,./downloaded_mp3/AKB48_ヘビーローテーション.mp3,2010,14,100,54.07,28.07,41,2217,0.11,-1.39,56,55
嵐,Monster,https://open.spotify.com/track/7jqRTdBUqNhJaI0fKdOClO,./downloaded_mp3/嵐_Monster.mp3,2010,4,100,62.05,29.97,20,1241,-0.7,-0.81,66,56
flumpool,君に届け,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,./downloaded_mp3/flumpool_君に届け.mp3,2010,51,100,51.59,32.02,17,877,0.05,-1.34,47,59
少女時代,Gee,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,./downloaded_mp3/少女時代_Gee.mp3,2010,3,99,57.32,29.85,31,1777,-0.36,-1.14,64,47
RADWIMPS,DADA,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,./downloaded_mp3/RADWIMPS_DADA.mp3,2010,100,100,63.0,35.12,8,504,-0.44,-1.56,75,47
植村花菜,トイレの神様,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,./downloaded_mp3/植村花菜_トイレの神様.mp3,2010,97,100,61.37,31.13,19,1166,-0.52,-1.22,25,40
KARA,ミスター,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,./downloaded_mp3/KARA_ミスター.mp3,2010,92,92,60.93,25.61,29,1767,-0.89,-0.3,51,47
コブクロ,流星,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,./downloaded_mp3/コブクロ_流星.mp3,2010,91,99,88.38,14.34,13,1149,-1.07,-0.32,59,56
EXILE,I Wish For You,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,./downloaded_mp3/EXILE_I Wish For You.mp3,2010,90,99,50.22,32.16,27,1356,0.03,-1.37,60,39
AKB48,Beginner,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,./downloaded_mp3/AKB48_Beginner.mp3,2010,89,100,74.6,20.19,15,1119,-0.77,0.18,56,39
KARA,ジャンピン,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,./downloaded_mp3/KARA_ジャンピン.mp3,2010,84,97,73.88,20.11,17,1256,-0.55,-1.27,51,41
AKB48,チャンスの順番,https://open.spotify.com/track/3obMOHneBjZoWH6Aeza6KI,./downloaded_mp3/AKB48_チャンスの順番.mp3,2010,78,100,78.57,24.28,7,550,-0.81,-1.02,56,31
AKB48,ポニーテールとシュシュ,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,./downloaded_mp3/AKB48_ポニーテールとシュシュ.mp3,2010,67,100,53.6,30.93,20,1072,0.11,-1.64,56,44
Superfly,Eyes On Me,https://open.spotify.com/track/1qWNS41IBVfjLqODrIktjZ,./downloaded_mp3/Superfly_Eyes On Me.mp3,2010,59,99,73.62,25.47,8,589,-0.95,-0.3,59,35
FUNKY MONKEY BABYS,あとひとつ,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,./downloaded_mp3/FUNKY MONKEY BABYS_あとひとつ.mp3,2010,44,96,61.41,26.01,17,1044,-0.28,-1.43,53,51
JUJU,この夜を止めてよ,https://open.spotify.com/track/30OezvpZTeb2Lj8sCkZYxI,./downloaded_mp3/JUJU_この夜を止めてよ.mp3,2010,22,89,49.0,29.61,12,588,-0.28,-1.48,54,51
TEE,ベイビー・アイラブユー,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,./downloaded_mp3/TEE_ベイビー・アイラブユー.mp3,2010,17,99,57.81,31.57,16,925,-0.11,-1.55,49,55
菅原紗由理,サヨナラまた...。,https://open.spotify.com/track/4Va0LMNYH86t0y4NNvnasr,./downloaded_mp3/菅原紗由理_サヨナラまた...。.mp3,2010,16,83,48.0,29.86,4,192,0.08,-2.17,36,17
少女時代,GENIE,https://open.spotify.com/track/7m48u7EC4gnCfAhwoLfbCE,./downloaded_mp3/少女時代_GENIE.mp3,2010,14,97,46.69,35.41,13,607,0.13,-1.77,64,52
木村カエラ,A winter fairy is melting a snowman,https://open.spotify.com/track/1L4E9aO1H6FLT2sPAHH8RI,./downloaded_mp3/木村カエラ_A winter fairy is melting a snowman.mp3,2010,13,100,72.8,27.58,10,728,-0.86,-0.45,43,24
斉藤和義,ずっと好きだった,https://open.spotify.com/track/2TPfHxwvW133V94KlTxzno,./downloaded_mp3/斉藤和義_ずっと好きだった.mp3,2010,10,96,49.45,35.23,20,989,0.04,-1.78,53,58
腐男塾,同じ時代に生まれた若者たち,https://open.spotify.com/track/3LrebcGRjQwQcP2YSxlUxk,./downloaded_mp3/腐男塾_同じ時代に生まれた若者たち.mp3,2010,21,86,43.0,37.24,3,129,0.38,-2.33,1,4
清竜人,ぼくらはつながってるんだな,https://open.spotify.com/track/51unlC4KDZm1PoAY2JC2xv,./downloaded_mp3/清竜人_ぼくらはつながってるんだな.mp3,2010,46,80,46.86,23.01,7,328,0.02,-1.72,34,6
The ROOTLESS,One day,https://open.spotify.com/track/4H4mvjFyIqE5OMYf5zJLBP,./downloaded_mp3/The ROOTLESS_One day.mp3,2010,55,97,56.78,31.82,9,511,-0.16,-1.65,32,50
桑田佳祐,本当は怖い愛とロマンス,https://open.spotify.com/track/3EDTJxWgZFF0uQHizHUzj7,./downloaded_mp3/桑田佳祐_本当は怖い愛とロマンス.mp3,2010,66,99,67.75,34.29,12,813,-0.58,-1.4,57,33
嵐,果てない空,https://open.spotify.com/track/6V90svq6ex0XsvLxgQ5dGm,./downloaded_mp3/嵐_果てない空.mp3,2010,50,100,57.42,25.51,12,689,0.42,-1.23,66,51
浜崎あゆみ,Virgin Road,https://open.spotify.com/track/1KCDYqsHK707RIeq93IOho,./downloaded_mp3/浜崎あゆみ_Virgin Road.mp3,2010,49,99,63.25,29.65,4,253,0.1,-2.1,61,28
MiChi,LOVE is.,https://open.spotify.com/track/3Lb0h6KDoK4Gxo2ZB0xj2D,./downloaded_mp3/MiChi_LOVE is..mp3,2010,38,94,49.5,29.76,4,198,0.74,-1.7,17,7
miwa,オトシモノ,https://open.spotify.com/track/44MwWd0AQ0p5NWoVbuTUAp,./downloaded_mp3/miwa_オトシモノ.mp3,2010,35,62,35.33,26.5,3,106,0.01,-2.33,53,29
Perfume,ねぇ,https://open.spotify.com/track/4T326lZhhZ1MkE5Q9hJ7Oa,./downloaded_mp3/Perfume_ねぇ.mp3,2010,33,99,67.62,29.31,8,541,-0.62,-1.3,57,26
西野カナ,君って,https://open.spotify.com/track/2OzrDwLJjNUv7FEQAOVIL5,./downloaded_mp3/西野カナ_君って.mp3,2010,25,98,46.42,32.17,12,557,0.2,-1.64,63,45
Mr.Children,擬態,https://open.spotify.com/track/7sMe3v5enoUfMMGGYAdGs4,./downloaded_mp3/Mr.Children_擬態.mp3,2010,19,95,51.2,38.43,5,256,-0.09,-2.09,66,40
ケツメイシ,仲間,https://open.spotify.com/track/2r5SMd9CyKOFKM9NjJ7sgV,./downloaded_mp3/ケツメイシ_仲間.mp3,2010,33,99,65.6,28.25,10,656,-0.65,-0.99,57,51
北乃きい,サクラサク,https://open.spotify.com/track/3CQU7x8a5K36xYlldJDFhk,./downloaded_mp3/北乃きい_サクラサク.mp3,2010,7,84,51.43,28.87,7,360,-0.37,-1.7,19,31
木村カエラ,Ring a Ding Dong,https://open.spotify.com/track/395pby7j52eJszwWywDg00,./downloaded_mp3/木村カエラ_Ring a Ding Dong.mp3,2010,7,99,74.0,31.02,11,814,-1.13,-0.39,43,28
PRINCESS PRINCESS,世界でいちばん熱い夏,https://open.spotify.com/track/5lyfW4Q2rDarzlpnh09BYW,./downloaded_mp3/PRINCESS PRINCESS_世界でいちばん熱い夏.mp3,2010,31,58,38.33,14.14,6,230,0.33,-1.89,50,56
福山雅治,蛍,https://open.spotify.com/track/7mVJnUyWW5UTvAt4XxmCh5,./downloaded_mp3/福山雅治_蛍.mp3,2010,100,100,69.0,29.07,9,621,-0.35,-1.55,55,40
Perfume,VOICE,https://open.spotify.com/track/2ouQFqJ4YpChbR4u5BzqMe,./downloaded_mp3/Perfume_VOICE.mp3,2010,99,99,73.78,23.02,9,664,-0.58,-1.34,57,33
T.M.Revolution,Naked arms,https://open.spotify.com/track/2c8cH1a1bEWjODJ0cKt3Sk,./downloaded_mp3/T.M.Revolution_Naked arms.mp3,2010,97,97,79.33,20.4,3,238,-0.22,-2.33,53,36
秦基博,透明だった世界,https://open.spotify.com/track/0UDU7IOqetfpe7v5qMCnbG,./downloaded_mp3/秦基博_透明だった世界.mp3,2010,93,93,44.17,28.52,6,265,0.52,-1.2,57,23
いきものがかり,キミがいる,https://open.spotify.com/track/00qifhFE6twSdw9xvoCmqU,./downloaded_mp3/いきものがかり_キミがいる.mp3,2010,92,99,62.4,31.22,10,624,-0.52,-1.5,63,46
西野カナ,if,https://open.spotify.com/track/0l8OTE4sFHWrjVUSUmcu2P,./downloaded_mp3/西野カナ_if.mp3,2010,91,95,58.88,29.13,8,471,-0.08,-1.77,63,52
サカナクション,アイデンティティ,https://open.spotify.com/track/0jqGYadZK1V17mTSNy1I73,./downloaded_mp3/サカナクション_アイデンティティ.mp3,2010,89,94,66.18,23.88,11,728,-0.81,-0.54,66,41
長渕剛,俺たちのニライカナイ,https://open.spotify.com/track/0Zhs3w5aVZvU9zHvufVNXy,./downloaded_mp3/長渕剛_俺たちのニライカナイ.mp3,2010,88,88,57.75,32.89,4,231,-0.51,-1.8,52,20
SEAMO,海へいこう,https://open.spotify.com/track/3guxXSPPE3bGOTlRwByECm,./downloaded_mp3/SEAMO_海へいこう.mp3,2010,81,88,49.5,32.76,6,297,-0.13,-1.81,41,13
クレイジーケンバンド,1107,https://open.spotify.com/track/51OOvOkh1n2OcpO7A9N7uh,./downloaded_mp3/クレイジーケンバンド_1107.mp3,2010,76,82,48.71,31.66,7,341,-0.47,-1.68,40,12
SPYAIR,LIAR,https://open.spotify.com/track/5Pt3oFMcTVxcekKE9wAbx7,./downloaded_mp3/SPYAIR_LIAR.mp3,2010,75,75,50.67,22.72,3,152,0.16,-2.33,58,37
RIP SLYME,SCAR,https://open.spotify.com/track/27xQOqwzbMZxpTFUkHm4st,./downloaded_mp3/RIP SLYME_SCAR.mp3,2010,71,90,73.0,16.09,3,219,0.12,-2.33,55,39
