Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
あいみょん,君はロックを聴かない,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,./downloaded_mp3/あいみょん_君はロックを聴かない.mp3,2017,70,90,52.53,24.55,144,7565,-0.35,-0.8,70,51
DAOKO × 米津玄師,打上花火,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3,2017,69,100,59.17,31.78,163,9644,-0.55,-1.17,55,61
あいみょん,愛を伝えたいだとか,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,./downloaded_mp3/あいみょん_愛を伝えたいだとか.mp3,2017,62,86,42.92,25.19,97,4163,0.05,-1.31,70,71
back number,瞬き,https://open.spotify.com/track/7hIfpcdUZcyCKHYy8gp49E,./downloaded_mp3/back number_瞬き.mp3,2017,10,99,43.35,29.56,48,2081,0.44,-1.09,77,69
BTS (防弾少年団),DNA,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,./downloaded_mp3/BTS (防弾少年団)_DNA.mp3,2017,9,96,46.13,27.79,84,3875,0.11,-1.21,86,72
TWICE,Candy Pop,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,./downloaded_mp3/TWICE_Candy Pop.mp3,2017,92,100,60.9,29.72,31,1888,-0.13,-1.7,84,51
東方神起,Reboot,https://open.spotify.com/track/1puuaunrIyKl6fHAbpWBFA,./downloaded_mp3/東方神起_Reboot.mp3,2017,80,98,71.5,32.41,12,858,-1.27,-0.02,53,22
TWICE,LIKEY,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,./downloaded_mp3/TWICE_LIKEY.mp3,2017,72,99,55.12,26.95,49,2701,-0.06,-1.27,84,54
SKE48,無意識の色,https://open.spotify.com/track/7Jm7yxmeUBl8brqu19qhHE,./downloaded_mp3/SKE48_無意識の色.mp3,2017,70,100,59.38,25.09,13,772,-0.07,-1.22,33,18
欅坂46,風に吹かれても,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,./downloaded_mp3/欅坂46_風に吹かれても.mp3,2017,67,100,70.66,27.38,32,2261,-0.68,-0.93,49,43
三浦大知,EXCITE,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,./downloaded_mp3/三浦大知_EXCITE.mp3,2017,65,99,46.55,25.83,53,2467,0.1,-0.92,50,47
TWICE,Heart Shaker,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,./downloaded_mp3/TWICE_Heart Shaker.mp3,2017,64,97,52.0,25.26,28,1456,-0.1,-0.94,84,55
欅坂46,不協和音,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,./downloaded_mp3/欅坂46_不協和音.mp3,2017,59,100,59.06,27.06,64,3780,-0.44,-0.77,49,47
SHISHAMO,明日も,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,./downloaded_mp3/SHISHAMO_明日も.mp3,2017,56,91,45.49,29.69,41,1865,0.09,-1.56,58,65
宇多田ヒカル,あなた,https://open.spotify.com/track/3yCVsL9xnnnhtOQ1CfPD7W,./downloaded_mp3/宇多田ヒカル_あなた.mp3,2017,54,99,61.5,36.1,14,861,-0.42,-1.54,73,63
TWICE,One More Time,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,./downloaded_mp3/TWICE_One More Time.mp3,2017,50,100,58.19,28.5,26,1513,-0.29,-0.78,84,46
乃木坂46,いつかできるから今日できる,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,./downloaded_mp3/乃木坂46_いつかできるから今日できる.mp3,2017,46,100,64.97,29.14,29,1884,-0.51,-0.98,61,44
BTS (防弾少年団),MIC Drop,https://open.spotify.com/track/4gZGAVECoiutzp64KSHNjE,./downloaded_mp3/BTS (防弾少年団)_MIC Drop.mp3,2017,43,100,52.74,24.92,19,1002,0.03,-0.61,86,65
NMB48,ワロタピーポー,https://open.spotify.com/track/2NElairctl8AKtEGGvvfun,./downloaded_mp3/NMB48_ワロタピーポー.mp3,2017,40,100,54.5,24.47,8,436,0.49,-1.03,39,27
