rank,song_title,artist_name,score
1,AinoArika,Hey!Say!JUMP,100
2,Hide & Seek,東方神起,99
3,TSUKI,安室奈美恵,98
4,スノーマジックファンタジー,SEKAI NO OWARI,97
5,fish,back number,96
6,ベイビー・アイ,アリアナ・グランデ,95
7,ずっと feat.HAN-KUN & TEE,SPICY CHOCOLATE,94
8,チョコレート,家入レオ,93
9,君の隣,aiko,92
10,Faith,miwa,91
11,ストーリー・オブ・マイ・ライフ,ワン・ダイレクション,90
12,秘密の扉から会いにきて,田村ゆかり,89
13,harmonized finale,UNISON SQUARE GARDEN,88
14,little,板野友美,87
15,僕はペガサス君はポラリス,MISIA,86
16,イントゥ・ザ・ブルー,カイリー・ミノーグ,85
17,トランキライザー,KREVA,84
18,SAVED.,坂本真綾,83
19,ゲット・ラッキー feat.ファレル・ウィリアムス,ダフト・パンク,82
20,My VOICE,ファンキー加藤,81
21,光-HIKARI-,ViViD,80
22,Be mine!,坂本真綾,79
23,ウィッチ☆アクティビティ,KMM団,78
24,今、咲き誇る花たちよ,コブクロ,77
25,ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,76
26,イマジン,USAGI,75
27,恋するフォーチュンクッキー,AKB48,74
28,タカラモノズ,μ's,73
29,グッドバイ,サカナクション,72
30,I am,chay,71
31,DREAM,清水翔太,70
32,Brand New Day,安田レイ,69
33,ひとつだけ,ケラケラ,68
34,笑顔の君は太陽さ,モーニング娘。'14,67
35,ウェイク・ミー・アップ!,アヴィーチー,66
36,ぐるぐるワンダーランド,Silent Siren,65
37,Bittersweet,嵐,64
38,ロイヤルズ,ロード,63
39,言葉にしたいんだ,住岡梨奈,62
40,ハッピー,ファレル・ウィリアムス,61
41,ebb and flow,Ray,60
42,XO,ビヨンセ,59
43,キング・アンド・クロス,アウスゲイル,58
44,ハイ・ホープス,ブルース・スプリングスティーン,57
45,輝く時間の中で,植村花菜,56
46,azurite,petit milady,55
47,今日に恋色,May'n,54
48,CLICK,ClariS,53
49,午夜の待ち合わせ,Hello Sleepwalkers,52
50,最後の青,関取花,51
51,ロックド・アウト・オブ・ヘヴン,ブルーノ・マーズ,50
52,HEAD BANGIN',THE SECOND from EXILE,49
53,結晶星,KANA-BOON,48
54,大利根ながれ月,氷川きよし,47
55,インヴィジブル,U2,46
56,ひびき,関ジャニ∞[エイト],45
57,雨のち晴レルヤ,ゆず,44
58,M@STERPIECE,765PRO ALLSTARS,43
59,ローハイド,NICO Touches the Walls,42
60,メガラバ,横山ルリカ,41
61,白雪姫,Flower,40
62,我が儘,シシド・カフカ,39
63,RPG,SEKAI NO OWARI,38
64,春の歌,POSSESSION=80.2 POR CENTO,37
65,I Do I Do,Secret,36
66,Van!shment Th!s World,Black Raison d'etre,35
67,ティンバー feat.ケシャ,ピットブル,34
68,ユリイカ,サカナクション,33
69,今ここにいる,新山詩織,32
70,一声一代,天童よしみ,31
71,One,androp,30
72,セイ・サムシング feat.クリスティーナ・アギレラ,ア・グレイト・ビッグ・ワールド,29
73,Valentine,WHITE JAM,28
74,number one,絢香,27
75,ジャスト・ザ・ウェイ・ユー・アー,ブルーノ・マーズ,26
76,ラザー・ビー,クリーン・バンディット,25
77,Count ZERO,T.M.Revolution,24
78,エメラルドの丘,moumoon,23
79,WHITE BREATH,T.M.Revolution,22
80,Here and Now feat.Monday Michiru,Kan Sano,21
81,私たちは絶対に絶対にヨリを戻したりしない,テイラー・スウィフト,20
82,Love/Affection,加藤ミリヤ,19
83,TOWER,SAKANAMON,18
84,粉雪,レミオロメン,17
85,ヒカレ,ゆず,16
86,ドリーマー,小柳ゆき,15
87,スキニー・ラヴ,バーディー,14
88,前しか向かねえ,AKB48,13
89,虹と雪のバラード,トワ・エ・モワ,12
90,センスレス・ワンダー,ヒトリエ,11
91,恋音と雨空,AAA,10
92,キングオブ男!,関ジャニ∞[エイト],9
93,"春よ,来い",松任谷由実,8
94,ARCO∞IRIS,DISACODE,7
95,大丈夫,ji ma ma,6
96,トレジャー,ブルーノ・マーズ,5
97,オンリー・ワン,ジョン・バトラー・トリオ,4
98,キャント・リメンバー・トゥ・フォーゲット・ユー feat.リアーナ,シャキーラ,3
99,表裏一体,ゆず,2
100,EXILE PRIDE〜こんな世界を愛するため〜,EXILE,1
