アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,誰も知らない,99,https://open.spotify.com/track/1ep3vnJjjHqXySMAYro0kN,65,34
AKB48,ラブラドール・レトリバー,98,https://open.spotify.com/track/3IMu4MWOmkMNa6xPqMwhr6,56,27
コブクロ,陽だまりの道,96,https://open.spotify.com/track/4dp5ELyU94IvQSHAvWUnSz,58,28
BTS (防弾少年団),NO MORE DREAM,95,https://open.spotify.com/track/089PFeXotzDLNQz9NCk6pF,86,67
氣志團,喧嘩上等,93,https://open.spotify.com/track/77nG4hpn8NE4w2KqWQkPIi,43,46
私立恵比寿中学,バタフライエフェクト,92,https://open.spotify.com/track/3BLav8QKSWmODwpHgFFTzI,40,21
西野カナ,We Don't Stop,88,https://open.spotify.com/track/7yoA45s3Ky0FWI0176PbcX,63,42
Mr.Children,放たれる,86,https://open.spotify.com/track/2aPgDevJa2VKLd4eQCOJQu,66,33
高橋優,太陽と花,84,https://open.spotify.com/track/4clvsiCwsklLlJGWaC8PY5,49,29
Berryz工房,愛はいつも君の中に,83,https://open.spotify.com/track/5hNvG5p1XeGsEy56Ii4vsC,36,12
爆弾ジョニー,唯一人,76,https://open.spotify.com/track/1dRCFFwXXVXMPmK4eCGsCJ,22,35
Happiness,JUICY LOVE,74,https://open.spotify.com/track/6mFltwUZ1MtoGuNnY1lqqD,25,24
aiko,明日の歌,73,https://open.spotify.com/track/1yYeYyaB2znP1fQ5A0GaaJ,62,36
空想委員会,八方塞がり美人,71,https://open.spotify.com/track/3vT1Ij7SgX7s5jbJ3qE3az,17,15
NICO Touches the Walls,天地ガエシ,70,https://open.spotify.com/track/2Gw2VhDNZiPKd8rRcLHP68,51,44
星野源,Crazy Crazy,69,https://open.spotify.com/track/57T1nEAUura1AX0JgJDVDu,65,44
SEKAI NO OWARI,炎と森のカーニバル,68,https://open.spotify.com/track/5kDz0Wrx0UpaVRttDZ4KtI,64,56
N'夙川BOYS,ジーザスフレンド,67,https://open.spotify.com/track/5g6gLpqcErSqWb9Pw8W0us,20,10
SEKAI NO OWARI,RPG,64,https://open.spotify.com/track/7facNrW6VRW8s3ICZ8G1uW,64,65
μ's,ユメノトビラ,62,https://open.spotify.com/track/25XEy7KfUjdYwbpd4qRSqS,45,32
