アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
桑田佳祐,Yin Yang,99,https://open.spotify.com/track/0vxzEQ863eMoZJBRLW4oiU,57,32
乃木坂46,君の名は希望,98,https://open.spotify.com/track/6cpCNUPcAoiSKcQC65MoEE,60,44
きゃりーぱみゅぱみゅ,にんじゃりばんばん,97,https://open.spotify.com/track/3zrmJWuIWUmrhhSAZnlOYF,51,55
嵐,Calling,95,https://open.spotify.com/track/3Kry3dqpeN4PoGRrC9NxAb,65,30
SHINee,Fire,94,https://open.spotify.com/track/0MP4IEj2vSxmLIsWVOv3iv,61,21
SPYAIR,サクラミツツキ,93,https://open.spotify.com/track/4Q8Xekfd9ihkVPCBxGK0ec,58,57
サカナクション,ミュージック,90,https://open.spotify.com/track/21kn2sWOZANPZHGOpW7pG9,66,61
嵐,Breathless,89,https://open.spotify.com/track/4DPvj7gOATIuNxWy4Gl6bI,65,36
E-girls,CANDY SMILE,88,https://open.spotify.com/track/6jwSrKqFLL5daRAOViTozl,46,38
AAA,PARTY IT UP,87,https://open.spotify.com/track/0RQwb3et14QjmMB941Yhs8,54,33
FUNKY MONKEY BABYS,ありがとう,86,https://open.spotify.com/track/23xQDJNhu2KFaz2oscslaE,53,53
Berryz工房,アジアンセレブレイション,85,https://open.spotify.com/track/21zQWvUI9A8u9v1wnA8lhU,36,6
supercell,The Bravery,84,https://open.spotify.com/track/4ZArDD9FZ3I4thJeQkoOPv,49,42
GReeeeN,桜color,83,https://open.spotify.com/track/1BxXJpYlRdlC2MTzzGTTss,61,36
ハルカトミユキ,ドライアイス,82,https://open.spotify.com/track/3AqECrUFcpwPcI05UlPmHr,25,14
植村花菜,でこぼこ,75,https://open.spotify.com/track/0hVESvCNqrfV9MzCfravvy,25,5
サカナクション,Aoi,74,https://open.spotify.com/track/73TEyhGLxixHAwzOdoamgV,66,58
JUJU,Dreamer,73,https://open.spotify.com/track/6anBdz7PZEsgZyOYk1SkjF,53,24
Ms.OOJA,30,72,https://open.spotify.com/track/2nWpE0TfZyCxUInI09DYft,51,32
Perfume,未来のミュージアム,71,https://open.spotify.com/track/3IIWswUsUI4BnTWYZU2UsN,57,44
GReeeeN,Best friend,69,https://open.spotify.com/track/47gKFAkaUaaB7EzJRcryOP,61,16
桑田佳祐,涙をぶっとばせ!!,68,https://open.spotify.com/track/3cFjUUameffgeGVdOKbpEJ,57,23
THE BOOM,島唄,67,https://open.spotify.com/track/1puct9lpI0X9Qjt1y3uuE0,41,49
スガシカオ,アイタイ,66,https://open.spotify.com/track/7yMDPfuqL1DKvg0EUljrv3,42,18
CREAM,Shooting Star,64,https://open.spotify.com/track/0Id1EuPP3pnWsfQIbcPtsS,48,15
Nothing's Carved In Stone,Out of Control,63,https://open.spotify.com/track/59vsbcxyjO4IB6o51btck7,37,42
AI,VOICE,61,https://open.spotify.com/track/1RozsT2filL0ZJ4VgIFPBG,56,32
ももいろクローバーZ,Neo STARGATE,59,https://open.spotify.com/track/6345iHcbfH9Ysy4gjwwt3S,47,19
ONE OK ROCK,Clock Strikes,57,https://open.spotify.com/track/1XPzVq4TS2D38MUb9uu0hi,71,54
