アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
2PM,Winter Games,100,https://open.spotify.com/track/2GqVeqFkltEYFcAHGBTVT8,52,26
柏木由紀,Birthday wedding,99,https://open.spotify.com/track/1RQiMTNMBSQfWUcgQS2ejf,16,5
RADWIMPS,五月の蝿,98,https://open.spotify.com/track/3cj1GdMsLxHXqOkqpgVjFn,74,49
ポルノグラフィティ,東京デスティニー,96,https://open.spotify.com/track/5oEOmSEVKuN9PgSmjg90QN,62,21
RADWIMPS,ラストバージン,93,https://open.spotify.com/track/2TqD22QsvKBavgREJTB4gs,74,57
南壽あさ子,わたしのノスタルジア,91,https://open.spotify.com/track/3xscoIh2CvIKaZWwXm4eUz,12,3
E-girls,ごめんなさいのKissing You,90,https://open.spotify.com/track/2OTMaSpL6re81Z1mL9RSb6,46,48
GRANRODEO,The Other self,88,https://open.spotify.com/track/61r7HOcil6TQrqbIw5Yuf6,48,37
斉藤和義,かげろう,87,https://open.spotify.com/track/0aUQf3YkzpBknafYbcVKwF,53,29
絢香,ありがとうの輪,84,https://open.spotify.com/track/4xbkUeEbZqMAExMkD4owHO,55,50
HALLOWEEN JUNKY ORCHESTRA,HALLOWEEN PARTY,81,https://open.spotify.com/track/3dMrhFvPriJjDC3iuLaBXp,23,39
さかいゆう,薔薇とローズ,80,https://open.spotify.com/track/7Mcc9ALtE88f2l34kkyVG6,33,30
今井美樹,中央フリーウェイ,79,https://open.spotify.com/track/5RybhZ43tqCxPDc5B7dtgp,46,30
家入レオ,太陽の女神,78,https://open.spotify.com/track/69RaFIe61qVTkBXmXJPBH5,51,34
EXILE ATSUSHI & 久石譲,懺悔,76,https://open.spotify.com/track/3A9hswaQydQIziFfT0osaB,43,13
コブクロ,モノクローム,75,https://open.spotify.com/track/5wM9DBCaUwc8kjvB1S8vJB,58,24
May J.,Lovin' you,74,https://open.spotify.com/track/6x0hzykhcCNMeWIkX2HgoS,41,6
AKB48,恋するフォーチュンクッキー,73,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50
RIP SLYME,SLY,71,https://open.spotify.com/track/2sUXtjRxcEXcjrXz9igIo5,55,41
geek sleep sheep,hitsuji,70,https://open.spotify.com/track/4fM8mfj65VI8PTYukLQPbw,10,12
秦基博,Girl,68,https://open.spotify.com/track/33wiNTgVDVM2OntTy8YZnM,56,46
忘れらんねえよ,夜間飛行,67,https://open.spotify.com/track/1m56jVwPi1pxBaNMC6OJDh,32,26
きゃりーぱみゅぱみゅ,もったいないとらんど,66,https://open.spotify.com/track/3sTaFqWewtfwuLEIZsUn1W,51,29
PASSPO☆,Growing Up,64,https://open.spotify.com/track/4ABYM8P32PnCbEhyEmIZPz,11,5
EXILE,No Limit,62,https://open.spotify.com/track/4PwPgoMh7YcuHn9OwNtVRk,60,27
Perfume,1mm,61,https://open.spotify.com/track/0tvmgd5UyzvmFj5BbgjvfR,57,35
Czecho No Republic,MUSIC,60,https://open.spotify.com/track/1aRFP3Y6jPvmOwDqIA8ie7,25,18
EXILE,EXILE PRIDE〜こんな世界を愛するため〜,58,https://open.spotify.com/track/5BCuAsrrPDX0i6QHiRlwFJ,60,42
MONKEY MAJIK,Alive,57,https://open.spotify.com/track/7jU8qnnXErOPE3Xu495MbB,48,14
GENERATIONS from EXILE TRIBE,HOT SHOT,56,https://open.spotify.com/track/5hIC0jt1zs7ZtOGgWxwJCo,51,17
tofubeats,Don't Stop The Music feat.森高千里,55,https://open.spotify.com/track/4dhYfCbHNHubV2wQduXRqO,48,26
NMB48,カモネギックス,54,https://open.spotify.com/track/0pzZwWMPxJPwwhrkqykTrz,39,26
ケラケラ,スターラブレイション,47,https://open.spotify.com/track/0PTGYdQvnVQ1YJ65jxBNoT,35,52
今井美樹,卒業写真,45,https://open.spotify.com/track/30oGazXdD7pezhc5pRFU22,46,39
天野春子(小泉今日子),潮騒のメモリー,44,https://open.spotify.com/track/53uaNqloMXC475JtyDdJaK,18,34
黒木渚,はさみ,42,https://open.spotify.com/track/6xXm3XnT2zqOplIFKMMekI,23,7
くるり,Remember me,41,https://open.spotify.com/track/0u8X52u3ITJPuE2ER31gQD,50,39
ドリーミング,アンパンマンのマーチ,40,https://open.spotify.com/track/1zWDvA65SyP3k2lqGmCvGZ,49,53
星野源,地獄でなぜ悪い,38,https://open.spotify.com/track/61znEgS6PbjGHLmQcNr0xZ,65,52
Dorothy Little Happy,ASIAN STONE,36,https://open.spotify.com/track/2zfsop57eMNg2ZHvyDlsvT,3,1
吉田山田,魔法のような,35,https://open.spotify.com/track/5FTHwBdbw6OGkThQ1pFpaj,28,7
Superfly,Bi-Li-Li Emotion,33,https://open.spotify.com/track/6kcPHT9gzdayCzTn4l4z9P,59,41
Silent Siren,I×U,32,https://open.spotify.com/track/0BgdMYHx5FZMwouMnulJ0l,47,13
大塚愛,Re:NAME,30,https://open.spotify.com/track/6SspsUaPcLOAGkxYvnYyCh,55,4
ケラケラ,友達のフリ,29,https://open.spotify.com/track/2IJwh0u1Jmd6uvQYzLMxIC,35,14
安藤裕子,Aloha 'Oe,28,https://open.spotify.com/track/1FbpdkbFloJmHBnFCgXYID,40,3
CLIFF EDGE,ろくでなしメモリーズ,27,https://open.spotify.com/track/7vzdQaKZUClblM7waVqH10,39,0
