アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
乃木坂46,バレッタ,100,https://open.spotify.com/track/5maE17ID3OETdx4zRMyAnA,60,30
Perfume,Sweet Refrain,99,https://open.spotify.com/track/1l2kB5wsToZQkt1eu3WCeq,57,29
東方神起,Very Merry Xmas,98,https://open.spotify.com/track/2jVAQsrH64EcjA2jBLI1GK,52,16
ソナーポケット,X'masラブストーリー。,97,https://open.spotify.com/track/6km6H6w6JakLA6dzeudNtu,41,11
μ's,Music S.T.A.R.T!!,96,https://open.spotify.com/track/1Ep7uoaNHbDmzES0PqEWe2,45,30
GReeeeN,僕らの物語,95,https://open.spotify.com/track/1P1I5vrXzaB8M5F3TM0Rk9,61,31
GLAY,DIAMOND SKIN,94,https://open.spotify.com/track/29ZidLDKSo85MLeLpshVub,56,15
SKE48,賛成カワイイ!,92,https://open.spotify.com/track/6dvOyRIuxv4isMNsMXEQl6,33,18
ナオト・インティライミ,手紙,91,https://open.spotify.com/track/7AVUzvT88BJBQnTrZWBD60,46,23
E-girls,クルクル,90,https://open.spotify.com/track/5ekKKQyw2scZj8fEBTkwUp,46,17
ゆず,雨のち晴レルヤ,87,https://open.spotify.com/track/2wFPlYuYlCYxu2zcutQnuL,56,46
Aqua Timez,エデン,85,https://open.spotify.com/track/3l4rjDWzND1CXeNofxGSir,53,33
androp,Missing,84,https://open.spotify.com/track/39B2ZIhQ9S13DCFM306hLy,38,19
JUJU,守ってあげたい,83,https://open.spotify.com/track/1ngvZZ0OvngMJcz317QcSJ,53,23
家入レオ,太陽の女神,81,https://open.spotify.com/track/69RaFIe61qVTkBXmXJPBH5,51,34
AKB48,恋するフォーチュンクッキー,80,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50
Dragon Ash,Lily,79,https://open.spotify.com/track/0an1XMFU5pMcevGUpLdRGr,47,21
Kis-My-Ft2,SNOW DOMEの約束,78,https://open.spotify.com/track/6KLqn06yufujKdrOBI92gk,49,36
KARA,フレンチキス,77,https://open.spotify.com/track/3qF2HvrEd1jCDIP7D4rjCq,50,22
RIP SLYME,SLY,75,https://open.spotify.com/track/2sUXtjRxcEXcjrXz9igIo5,55,41
きゃりーぱみゅぱみゅ,もったいないとらんど,74,https://open.spotify.com/track/3sTaFqWewtfwuLEIZsUn1W,51,29
CRUDE PLAY,サヨナラの準備は、もうできていた,72,https://open.spotify.com/track/1BmDLM2xROtmdyZraJjHFT,14,22
松任谷由実,Babies are popstars,71,https://open.spotify.com/track/4Ja6Cp4S3jgjdJcEujaZrG,58,11
Base Ball Bear,ファンファーレがきこえる,70,https://open.spotify.com/track/7nHQr8zBVrZio8CgjVvSk3,38,18
E-girls,ごめんなさいのKissing You,69,https://open.spotify.com/track/2OTMaSpL6re81Z1mL9RSb6,46,48
AKB48,ハート・エレキ,68,https://open.spotify.com/track/6ByhZo0TUz5WV1AZIRHysw,56,20
THE BAWDIES,THE SEVEN SEAS,67,https://open.spotify.com/track/6vhUdnMBuMzNyYGqj1bG4i,33,4
山下達郎,クリスマス・イブ,66,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,37,46
tofubeats,Don't Stop The Music feat.森高千里,64,https://open.spotify.com/track/4dhYfCbHNHubV2wQduXRqO,48,26
黒沼英之,パラダイス,63,https://open.spotify.com/track/1NvEhxYvoGYZJBdbeP2HLQ,16,3
STEREO DIVE FOUNDATION,Daisy,60,https://open.spotify.com/track/487mTq1l1fzEG8WNZA9ZM2,40,33
スフィア,Sticking Places,55,https://open.spotify.com/track/0WZhfCgqlV2OQizNtRiuig,25,5
三代目 J Soul Brothers from EXILE TRIBE,冬物語,54,https://open.spotify.com/track/1fmzOJCmfS7aXiZfE21lr6,54,46
BENI,粉雪,53,https://open.spotify.com/track/4iXRbipU6oFCcEaksqwHFV,45,31
