rank,song_title,artist_name,score
1,初恋至上主義,NMB48,100
2,Turning Up,嵐,99
3,Pretender,Official髭男dism,98
5,ERA,M!LK,96
6,馬と鹿,米津玄師,95
7,宿命,Official髭男dism,94
8,イエスタデイ,Official髭男dism,93
9,マリーゴールド,あいみょん,92
10,白日,King Gnu,91
11,Love so sweet,嵐,90
13,BRAVE,嵐,88
14,パプリカ,Foorin,87
15,One Love,嵐,86
16,Lemon,米津玄師,85
17,ノーダウト,Official髭男dism,84
18,Monster,嵐,83
19,まちがいさがし,菅田将暉,82
20,空の青さを知る人よ,あいみょん,81
21,紅蓮華,LiSA,80
22,Happiness,嵐,79
23,115万キロのフィルム,Official髭男dism,78
25,GUTS!,嵐,76
26,フレア,Superfly,75
27,感謝カンゲキ雨嵐,嵐,74
28,あゝオオサカdreamin'night,どついたれ本舗,73
30,truth,嵐,71
31,大丈夫,RADWIMPS,70
33,A・RA・SHI,嵐,68
34,DREAMERS,GENERATIONS from EXILE TRIBE,67
36,あまりにも素敵な夜だから,[ALEXANDROS],65
37,SPOTLIGHT,eill,64
38,傘,King Gnu,63
39,Edge of Days,Kis-My-Ft2,62
40,君のうた,嵐,61
41,Feel Special,TWICE,60
42,ズルいよ ズルいね,=LOVE,59
45,Rat-tat-tat,三代目 J SOUL BROTHERS from EXILE TRIBE,56
46,飛行艇,King Gnu,55
47,インフェルノ,Mrs.GREEN APPLE,54
48,Believe,嵐,53
49,Stand By You,Official髭男dism,52
50,浪漫と算盤,椎名林檎と宇多田ヒカル,51
51,Troublemaker,嵐,50
53,夏疾風,嵐,48
54,君はロックを聴かない,あいみょん,47
55,Phantom Joke,UNISON SQUARE GARDEN,46
56,ワタリドリ,[ALEXANDROS],45
57,ハルノヒ,あいみょん,44
58,シェイプ・オブ・ユー,エド・シーラン,43
59,高嶺の花子さん,back number,42
60,バッド・ガイ,ビリー・アイリッシュ,41
61,青と夏,Mrs.GREEN APPLE,40
62,さよならエレジー,菅田将暉,39
64,今夜このまま,あいみょん,37
65,クリスマスソング,back number,36
66,迷宮ラブソング,嵐,35
67,Walking with you,Novelbright,34
68,夜明けまで強がらなくてもいい,乃木坂46,33
69,果てない空,嵐,32
70,愛を叫べ,嵐,31
72,優しいあの子,スピッツ,29
73,未来予想図II,ジェジュン,28
75,サクラ咲ケ,嵐,26
77,別の人の彼女になったよ,wacci,24
78,こんなに好きになっちゃっていいの?,日向坂46,23
79,ビンテージ,Official髭男dism,22
80,ルーズ・ユー・トゥ・ラヴ・ミー,セレーナ・ゴメス,21
81,メモリーズ,マルーン5,20
86,公然の秘密,椎名林檎,15
87,愛にできることはまだあるかい,RADWIMPS,14
88,Same Thing (feat. Superorganism),星野源,13
89,愛を伝えたいだとか,あいみょん,12
90,記念撮影,BUMP OF CHICKEN,11
92,打上花火,DAOKO × 米津玄師,9
93,兵、走る,B'z,8
94,麒麟の子,Sexy Zone,7
96,Never Grow Up,ちゃんみな,5
97,FANCY,TWICE,4
98,ただ君に晴れ,ヨルシカ,3
99,"10,000 アワーズ","ダン+シェイ,ジャスティン・ビーバー",2
100,Sakura,嵐,1
