アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
King & Prince,君を待ってる,100,https://open.spotify.com/track/1fxWGpQgOMc3YYS0tkSCTg,64,43,./downloaded_mp3/King & Prince_君を待ってる.mp3
あいみょん,マリーゴールド,98,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72,./downloaded_mp3/あいみょん_マリーゴールド.mp3
米津玄師,Lemon,97,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
ゴールデンボンバー,令和,95,https://open.spotify.com/track/6KDmk0EF3Qk7zJfDDtRoF2,45,34,./downloaded_mp3/ゴールデンボンバー_令和.mp3
back number,HAPPY BIRTHDAY,94,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,77,74,./downloaded_mp3/back number_HAPPY BIRTHDAY.mp3
あいみょん,ハルノヒ,93,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0,70,54,./downloaded_mp3/あいみょん_ハルノヒ.mp3
SKE48,Stand by you,91,https://open.spotify.com/track/34roUnGLtiLXNR1Vw6n9Pd,33,13,./downloaded_mp3/SKE48_Stand by you.mp3
Mrs.GREEN APPLE,ロマンチシズム,90,https://open.spotify.com/track/7BwkDMUfGl0yttRXS13SAO,80,57,./downloaded_mp3/Mrs.GREEN APPLE_ロマンチシズム.mp3
King Gnu,白日,89,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59,./downloaded_mp3/King Gnu_白日.mp3
IZ*ONE,Violeta,88,https://open.spotify.com/track/0Qzs7eyyx6Il1qkA4wqUHm,57,56,./downloaded_mp3/IZ*ONE_Violeta.mp3
BLACKPINK,Kill This Love,87,https://open.spotify.com/track/5GK7eDDTVz7CTge1wJrDQW,82,72,./downloaded_mp3/BLACKPINK_Kill This Love.mp3
あいみょん,今夜このまま,86,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65,./downloaded_mp3/あいみょん_今夜このまま.mp3
あいみょん,君はロックを聴かない,85,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51,./downloaded_mp3/あいみょん_君はロックを聴かない.mp3
Foorin,パプリカ,84,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50,./downloaded_mp3/Foorin_パプリカ.mp3
DA PUMP,U.S.A.,82,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48,./downloaded_mp3/DA PUMP_U.S.A..mp3
三代目 J SOUL BROTHERS from EXILE TRIBE,Yes we are,81,https://open.spotify.com/track/3eGbJG6KSDRfQTbcoPYJAy,55,40,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_Yes we are.mp3
平井大,THE GIFT,80,https://open.spotify.com/track/5qTwnr6WbWeeUDS9dcl5g6,65,55,./downloaded_mp3/平井大_THE GIFT.mp3
米津玄師,Flamingo,79,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63,./downloaded_mp3/米津玄師_Flamingo.mp3
欅坂46,黒い羊,78,https://open.spotify.com/track/2k8cvzkBwoQd8vVxZ7uuRg,49,44,./downloaded_mp3/欅坂46_黒い羊.mp3
DA PUMP,桜,77,https://open.spotify.com/track/5B36byNsxLer31rJz1jlKT,46,29,./downloaded_mp3/DA PUMP_桜.mp3
TWICE,YES or YES,76,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,84,58,./downloaded_mp3/TWICE_YES or YES.mp3
あいみょん,愛を伝えたいだとか,75,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,70,71,./downloaded_mp3/あいみょん_愛を伝えたいだとか.mp3
BUMP OF CHICKEN,Aurora,74,https://open.spotify.com/track/3hrplYBqjpNFQrdoOgRAPV,64,49,./downloaded_mp3/BUMP OF CHICKEN_Aurora.mp3
菅田将暉,さよならエレジー,73,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67,./downloaded_mp3/菅田将暉_さよならエレジー.mp3
A.B.C-Z,Black Sugar,71,https://open.spotify.com/track/4qfbl7lUD24leYsGyWqMGc,42,17,./downloaded_mp3/A.B.C-Z_Black Sugar.mp3
DAOKO × 米津玄師,打上花火,68,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
ジェジュン,Sweetest Love,66,https://open.spotify.com/track/12qCknDI2MEL10RTdon0jc,39,12,./downloaded_mp3/ジェジュン_Sweetest Love.mp3
WANIMA,アゲイン,65,https://open.spotify.com/track/1TdYXsTtYbud0IieSW5wbh,60,56,./downloaded_mp3/WANIMA_アゲイン.mp3
TWICE,What is Love?,64,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI,84,43,./downloaded_mp3/TWICE_What is Love?.mp3
ONE OK ROCK,Wasted Nights,62,https://open.spotify.com/track/2gSQoIbvF2hDfIayhF7QLa,71,61,./downloaded_mp3/ONE OK ROCK_Wasted Nights.mp3
NMB48,床の間正座娘,61,https://open.spotify.com/track/41AHYED50tpp2cakbdv2H3,39,13,./downloaded_mp3/NMB48_床の間正座娘.mp3
ケツメイシ,さくら,60,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58,./downloaded_mp3/ケツメイシ_さくら.mp3
back number,ハッピーエンド,59,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,77,74,./downloaded_mp3/back number_ハッピーエンド.mp3
back number,高嶺の花子さん,58,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75,./downloaded_mp3/back number_高嶺の花子さん.mp3
米津玄師,orion,56,https://open.spotify.com/track/1bIZxrSkbxatnTo8ObcIxX,80,63,./downloaded_mp3/米津玄師_orion.mp3
米津玄師,LOSER,55,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67,./downloaded_mp3/米津玄師_LOSER.mp3
山本彩,イチリンソウ,54,https://open.spotify.com/track/0NCQbJiVSyQGO2LS8EXrdl,33,29,./downloaded_mp3/山本彩_イチリンソウ.mp3
ジェジュン,君だけになる前に,53,https://open.spotify.com/track/2E2cH3v76E2Ntj7NGTlkey,39,5,./downloaded_mp3/ジェジュン_君だけになる前に.mp3
米津玄師,アイネクライネ,51,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69,./downloaded_mp3/米津玄師_アイネクライネ.mp3
Aimer(エメ),コイワズライ,48,https://open.spotify.com/track/0ZiO07cHvb675UDaKB1iix,66,54,./downloaded_mp3/Aimer(エメ)_コイワズライ.mp3
back number,クリスマスソング,47,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71,./downloaded_mp3/back number_クリスマスソング.mp3
[ALEXANDROS],ワタリドリ,46,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68,./downloaded_mp3/[ALEXANDROS]_ワタリドリ.mp3
MONGOL800,小さな恋のうた,45,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35,54,67,./downloaded_mp3/MONGOL800_小さな恋のうた.mp3
ONE OK ROCK,Stand Out Fit In,44,https://open.spotify.com/track/17EiIn0d2tftCjJrGOrbFj,71,61,./downloaded_mp3/ONE OK ROCK_Stand Out Fit In.mp3
サカナクション,新宝島,43,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56,./downloaded_mp3/サカナクション_新宝島.mp3
スキマスイッチ,奏(かなで),42,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73,./downloaded_mp3/スキマスイッチ_奏(かなで).mp3
ONE OK ROCK,Wherever you are,41,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3
あいみょん,貴方解剖純愛歌〜死ね〜,40,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL,70,59,./downloaded_mp3/あいみょん_貴方解剖純愛歌〜死ね〜.mp3
TWICE,LIKEY,37,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54,./downloaded_mp3/TWICE_LIKEY.mp3
back number,オールドファッション,36,https://open.spotify.com/track/0Xn30nT5EKFPsWvpiJ2Iav,77,69,./downloaded_mp3/back number_オールドファッション.mp3
あいみょん,満月の夜なら,34,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,70,56,./downloaded_mp3/あいみょん_満月の夜なら.mp3
King & Prince,Memorial,33,https://open.spotify.com/track/6h20JFI2bFyv54DdIsRCcS,64,45,./downloaded_mp3/King & Prince_Memorial.mp3
Uru,プロローグ,32,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64,./downloaded_mp3/Uru_プロローグ.mp3
三浦大知,Blizzard,31,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,50,55,./downloaded_mp3/三浦大知_Blizzard.mp3
UVERworld,Touch off,30,https://open.spotify.com/track/7CSTVNXkW2AbmNktlP1hi2,60,58,./downloaded_mp3/UVERworld_Touch off.mp3
