アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
KinKi Kids,変わったかたちの石,100,https://open.spotify.com/track/4zzDQArNfq20BgUeEJibYL,55,18
水樹奈々,Synchrogazer,99,https://open.spotify.com/track/69QNXJNXFddfmzcz0mDB6m,48,43
きゃりーぱみゅぱみゅ,つけまつける,98,https://open.spotify.com/track/3ou1fnaevjh2rj6gSNLTim,51,43
植村花菜,メッセージ,96,https://open.spotify.com/track/2krvtBDMSnGB5ZdWeMICBC,25,6
斉藤和義,やさしくなりたい,95,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93,53,59
EXILE,Rising Sun,94,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
いきものがかり,いつだって僕らは,93,https://open.spotify.com/track/634fGMgXpMTACD6PW1QsPY,63,43
東京事変,今夜はから騒ぎ,92,https://open.spotify.com/track/47ghgWkJkpmzK60sG7Tno5,53,44
奥田民生,拳を天につき上げろ,91,https://open.spotify.com/track/6c1f4ZRI6XKZerEkYVZ4Ht,46,8
D☆DATE,Love Heaven,90,https://open.spotify.com/track/6Fujy4QMVu67Crm9L2mTOL,5,5
AI,ハピネス,88,https://open.spotify.com/track/63b1Kq6OLrYCNCLNXL2tLn,56,44
奥華子,シンデレラ,87,https://open.spotify.com/track/3d6zYKYsffGTrWGDfc04AX,40,15
家入レオ,サブリナ,86,https://open.spotify.com/track/67ZjPP9Jol63IuJduIx0uv,51,45
ViViD,message,85,https://open.spotify.com/track/0WfAhV8rYAUYgA6UCEFQ4Q,33,26
高橋優,卒業,84,https://open.spotify.com/track/6qWRwhcwxJp8r684pP0FT9,49,12
THE BAWDIES,ROCK ME BABY,80,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,33,28
AKB48,フライングゲット,79,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47
長渕剛,ひとつ,78,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,52,38
"Fear,and Loathing in Las Vegas",Just Awake,77,https://open.spotify.com/track/3Rb8CWVBpLDOyxafN2Op1w,50,57
Brand New Vibe,恋愛シンドローム,76,https://open.spotify.com/track/7zsrSafFPoubYCk1MSdLjI,7,6
竹内まりや,いのちの歌,74,https://open.spotify.com/track/0dhG4A3Fs65pX39ZM2NINa,59,52
AKB48,上からマリコ,73,https://open.spotify.com/track/0vsgOfTLFru6SBOLl3MQPr,56,33
ナオト・インティライミ,Message,72,https://open.spotify.com/track/2GIJcEKvpp2Ria2XR2jdg7,46,37
少女時代,THE BOYS,71,https://open.spotify.com/track/4sRQg2aoec0VIvQ7GZPGMy,63,60
BONNIE PINK,冷たい雨,67,https://open.spotify.com/track/5AAT1Xo1OzgIQZwmV1syOs,41,19
Hemenway,バイマイサイド,64,https://open.spotify.com/track/39zRDK54BJJQqcIYydsfSy,27,41
ノースリーブス,ペディキュアday,62,https://open.spotify.com/track/12q3O7moadnUkq6z7Gh6UX,24,22
Milky Bunny,ずるいよ…,60,https://open.spotify.com/track/0AmuBBxs54vbkmFqQdPTKt,25,15
AKB48,風は吹いている,59,https://open.spotify.com/track/4NtUFdQtTJqCnGO03jzgLt,56,37
KREVA,ひかり,56,https://open.spotify.com/track/0sjpmDsXxxeO7F88k0wWSr,45,11
中川翔子,ホロスコープ,55,https://open.spotify.com/track/0krd28hyrKIoTNBYDZYccf,46,10
細川たかし,津軽へ,54,https://open.spotify.com/track/475mjeQ1Jwi48TV3TOg210,37,0
絢香,はじまりのとき,53,https://open.spotify.com/track/3XI5r4smeQGQDUVG5Bs6sV,55,38
SE7EN,SOMEBODY ELSE,50,https://open.spotify.com/track/3bZCpnBZjoz78HuFfCDuVg,33,26
たむらぱん,ファイト,49,https://open.spotify.com/track/46SjiLVJMYPGznSgOC1AV0,12,2
福山雅治,家族になろうよ,48,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
