アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
BUMP OF CHICKEN,グッドラック,100,https://open.spotify.com/track/0sOM83CqnVIi8zQ9ba1L6z,63,32
いきものがかり,いつだって僕らは,99,https://open.spotify.com/track/634fGMgXpMTACD6PW1QsPY,63,43
高橋優,卒業,98,https://open.spotify.com/track/6qWRwhcwxJp8r684pP0FT9,49,12
東京事変,今夜はから騒ぎ,97,https://open.spotify.com/track/47ghgWkJkpmzK60sG7Tno5,53,44
Acid Black Cherry,イエス,95,https://open.spotify.com/track/093axYaTqQtjNAxnh8VBsK,50,48
きゃりーぱみゅぱみゅ,つけまつける,94,https://open.spotify.com/track/3ou1fnaevjh2rj6gSNLTim,51,43
BONNIE PINK,冷たい雨,93,https://open.spotify.com/track/5AAT1Xo1OzgIQZwmV1syOs,41,19
アイドリング!!!,MAMORE!!!,92,https://open.spotify.com/track/1X7dOcWqpwCg7sKhaX45Me,30,5
竹内まりや,いのちの歌,91,https://open.spotify.com/track/0dhG4A3Fs65pX39ZM2NINa,59,52
家入レオ,サブリナ,90,https://open.spotify.com/track/67ZjPP9Jol63IuJduIx0uv,51,45
斉藤和義,やさしくなりたい,89,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93,53,59
KinKi Kids,変わったかたちの石,88,https://open.spotify.com/track/4zzDQArNfq20BgUeEJibYL,55,18
KREVA,ひかり,87,https://open.spotify.com/track/0sjpmDsXxxeO7F88k0wWSr,45,11
EXILE,Rising Sun,85,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
Hemenway,バイマイサイド,83,https://open.spotify.com/track/39zRDK54BJJQqcIYydsfSy,27,41
堀江由衣,Coloring,82,https://open.spotify.com/track/7dbViDW5sk5bO7QAWmlpLd,36,18
水樹奈々,Synchrogazer,81,https://open.spotify.com/track/69QNXJNXFddfmzcz0mDB6m,48,43
AI,ハピネス,80,https://open.spotify.com/track/63b1Kq6OLrYCNCLNXL2tLn,56,44
the pillows,トライアル,78,https://open.spotify.com/track/38v1ysk2Ing7v6lPODc6U1,48,11
THE BAWDIES,ROCK ME BABY,76,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,33,28
福山雅治,家族になろうよ,75,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
長渕剛,ひとつ,74,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,52,38
風男塾,風一揆,73,https://open.spotify.com/track/6NhRduMP4uBFmxPGaUJhgo,21,2
植村花菜,メッセージ,71,https://open.spotify.com/track/2krvtBDMSnGB5ZdWeMICBC,25,6
たむらぱん,ファイト,70,https://open.spotify.com/track/46SjiLVJMYPGznSgOC1AV0,12,2
ASIAN KUNG-FU GENERATION,マーチングバンド,69,https://open.spotify.com/track/3EIV6mDxT1XFYa5H1tCld9,61,30
Hello Sleepwalkers,月面歩行,67,https://open.spotify.com/track/1DGCZxMPuOSubdhhKQlb3z,42,12
玉置成実,LADY MIND,66,https://open.spotify.com/track/0yZREPglXQI3rgp4e0X8mD,41,3
奥田民生,拳を天につき上げろ,62,https://open.spotify.com/track/6c1f4ZRI6XKZerEkYVZ4Ht,46,8
JUJU,sign,60,https://open.spotify.com/track/549ggQ7BRIi945KSRZQW6d,53,39
奥華子,シンデレラ,59,https://open.spotify.com/track/3d6zYKYsffGTrWGDfc04AX,40,15
コブクロ,蜜蜂,58,https://open.spotify.com/track/5Ln1zlt8t4q4hfZyCDj4Ei,58,17
Brand New Vibe,恋愛シンドローム,56,https://open.spotify.com/track/7zsrSafFPoubYCk1MSdLjI,7,6
絢香,はじまりのとき,50,https://open.spotify.com/track/3XI5r4smeQGQDUVG5Bs6sV,55,38
レミオロメン,粉雪,48,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,51,62
Buono!,初恋サイダー,47,https://open.spotify.com/track/3lyB2QHD0EWsjk4MjO5NAp,39,56
DEEP,Callin You,46,https://open.spotify.com/track/53j9u9f9mRbeYuGT3tqdaG,36,16
D☆DATE,Love Heaven,44,https://open.spotify.com/track/6Fujy4QMVu67Crm9L2mTOL,5,5
秦基博,エンドロール,42,https://open.spotify.com/track/3uir4rd3SzIeXhcWJqlZ2a,56,27
YUKI,世界はただ、輝いて,40,https://open.spotify.com/track/6PDx1ijZpXYrd56BnSJ2Sw,44,15
少女時代,THE BOYS,38,https://open.spotify.com/track/4sRQg2aoec0VIvQ7GZPGMy,63,60
"Fear,and Loathing in Las Vegas",Just Awake,37,https://open.spotify.com/track/3Rb8CWVBpLDOyxafN2Op1w,50,57
AKB48,Everyday、カチューシャ,35,https://open.spotify.com/track/6CJ3V6MRmcsjlJHZ48J5Ud,56,49
ナオト・インティライミ,君に逢いたかった,34,https://open.spotify.com/track/5RpNo70DUT8BFhmn1untQs,46,32
熊木杏里,今日になるから,33,https://open.spotify.com/track/4kWftbmbhoKLlUSE8K8AQT,29,25
星野源,フィルム,32,https://open.spotify.com/track/7zixzfko6GIUYjD9NtRUOR,65,44
井手綾香,きっと、ずっと,30,https://open.spotify.com/track/075glIxEuCAZGKcSd7LCaG,5,2
チャットモンチー,満月に吠えろ,29,https://open.spotify.com/track/2UeuZ2uGs3mjyNILCH03Hc,43,22
tacica,newsong,28,https://open.spotify.com/track/1hGay3CQSuDeE8X95IMV3C,41,46
AKB48,フライングゲット,21,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47
Milky Bunny,ずるいよ…,20,https://open.spotify.com/track/0AmuBBxs54vbkmFqQdPTKt,25,15
LIGHT BRINGER,merrymaker,19,https://open.spotify.com/track/24Z45MR4UBxk4kyoENqszS,9,3
藤巻亮太,光をあつめて,17,https://open.spotify.com/track/3Nij304tPD3OBs9vSwxDzB,28,8
MONKEY MAJIK,HERO,16,https://open.spotify.com/track/1DB5WTp6ZeRvwZnK17yLxc,48,9
AKB48,上からマリコ,15,https://open.spotify.com/track/0vsgOfTLFru6SBOLl3MQPr,56,33
森恵,世界,14,https://open.spotify.com/track/4cAeJV5JpPMBMkQC8bEzR9,27,14
People In The Box,ニムロッド,12,https://open.spotify.com/track/1uYpjWdzweyCHZ9xNfMF0Z,37,32
AKB48,風は吹いている,11,https://open.spotify.com/track/4NtUFdQtTJqCnGO03jzgLt,56,37
ASIAN KUNG-FU GENERATION,リライト,9,https://open.spotify.com/track/3txqYlzoDZGLoW8MGll9tQ,61,63
鳥羽一郎,夫婦絆,7,https://open.spotify.com/track/1bdifZb4I9YPtc5rAZFo4D,34,0
KARA,ウィンターマジック,2,https://open.spotify.com/track/2CxU9n22Xu22U1Wl1S1qCJ,50,34
