アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
NEWS,チャンカパーナ,100,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,54,57
フレンチ・キス,ロマンス・プライバシー,99,https://open.spotify.com/track/3i6a7QluWESiEVbwYCSDnk,16,5
back number,わたがし,98,https://open.spotify.com/track/37rQZTnbIE9JRJYzX2wCiw,76,61
いきものがかり,風が吹いている,97,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42
桑田佳祐,愛しい人へ捧ぐ歌,96,https://open.spotify.com/track/4CbyCNy3eiNynTXvaTUgrx,57,40
ケツメイシ,LOVE LOVE Summer,94,https://open.spotify.com/track/63SfqdBlmahv0zcLGL4feN,56,39
シェネル,ビリーヴ,93,https://open.spotify.com/track/3fE6DxExpJwYIwsQxQSVnM,55,61
GILLE,フライングゲット,91,https://open.spotify.com/track/2KKeLNJLL0YhqXAyQnAgRS,24,22
IU,You & I,90,https://open.spotify.com/track/1XShjbUT5DRnCCbgtf7RW5,67,28
Def Tech,Bolero,89,https://open.spotify.com/track/68lKsgBWKWfYq96O9bCXk4,47,42
桑田佳祐,波乗りジョニー,87,https://open.spotify.com/track/0xciPMDQtopXImYouTzKMp,57,50
キマグレン,LIFE,86,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,39,56
少女時代,PAPARAZZI,84,https://open.spotify.com/track/6RqqXrEezkVeLoEJyvv5cZ,63,36
東方神起,ANDROID,83,https://open.spotify.com/track/29nAGTJylT2958MUcuKSQG,52,22
星野源,夢の外へ,82,https://open.spotify.com/track/6wlUtMxqW0E4V0ZzPtRMkt,65,47
Kalafina,moonfesta〜ムーンフェスタ〜,80,https://open.spotify.com/track/6c67gFT9lxjRz8tJEnbL7c,47,19
アンジェラ・アキ,告白,79,https://open.spotify.com/track/017dqEgUtXe2fXNl0uKDPd,43,30
flumpool,Because... I am,78,https://open.spotify.com/track/2pjJ7BKPpb0w4mKg46aW37,47,14
GRANRODEO,RIMFIRE,76,https://open.spotify.com/track/5YzUtVpT3fHrClbX8c3jpu,48,31
LinQ,シアワセのエナジー,75,https://open.spotify.com/track/1X8wdpMdN7TKKeb2cUiTPz,20,0
石崎ひゅーい,第三惑星交響曲,72,https://open.spotify.com/track/3hUT8M1kCXMUr1wETYAwF4,40,19
Fairies,Tweet Dream,71,https://open.spotify.com/track/2izcA9i7BaDDpGmYoq7JT3,22,17
花澤香菜,初恋ノオト,70,https://open.spotify.com/track/5j3QUqH9nnS56dx8R4VVPw,34,7
Rake,素晴らしき世界,69,https://open.spotify.com/track/25AHpPlIseEqrWZL9NcQE1,40,30
SCANDAL,太陽スキャンダラス,68,https://open.spotify.com/track/6wXYyVKywYY2ZtQpdQlaXX,48,28
小倉唯,Raise,67,https://open.spotify.com/track/6YpiGHx39pjeEaaGXa8yda,34,21
ゆず,夏色,63,https://open.spotify.com/track/3nYe3TNoETmeXkseSdnUFz,56,58
エイトレンジャー,ER,60,https://open.spotify.com/track/2y2H9nOAgPxacDa9IjTFzQ,19,29
OKAMOTO'S,マジメになったら涙が出るぜ,58,https://open.spotify.com/track/3tOqLlNFiqlU47OnSKVuTG,40,9
Rihwa,CHANGE,56,https://open.spotify.com/track/4hjBWTahASMhcYGLSHI4sd,33,5
南波志帆,髪を切る8の理由。,55,https://open.spotify.com/track/5RGNk0FLdywnabS3mVwYB5,20,1
EXILE,BOW & ARROWS,54,https://open.spotify.com/track/3ffi96jrjXy45ky3gdv6pc,60,28
TUBE,あー夏休み,53,https://open.spotify.com/track/3xGPfKACKGRjRJbgr8uMbS,52,51
スキマスイッチ,ユリーカ,50,https://open.spotify.com/track/7K5JipRH1NKt04HE2nwZVJ,60,44
Dragon Ash,Walk with Dreams,49,https://open.spotify.com/track/5MgcAewMbSREVtWQGafeR8,47,16
バロック,メロウホロウ,48,https://open.spotify.com/track/2ROPJVwLUjwB5yBntCP1k7,14,5
小林太郎,飽和,41,https://open.spotify.com/track/1RdHQLleLBSXMVJXqNbyWL,30,11
SEKAI NO OWARI,眠り姫,40,https://open.spotify.com/track/0GTz1mytQUBlGaSF7s4Rdz,64,62
ASIAN KUNG-FU GENERATION,それでは、また明日,39,https://open.spotify.com/track/1hKo3EDxp9jpf9wlXOQiOA,61,44
ジャンクフジヤマ,あの空の向こうがわへ,38,https://open.spotify.com/track/1LMuJryebLMtKK0bPYKdED,28,30
空中分解 feat.アンテナガール,アンテナガール,32,https://open.spotify.com/track/7HQRCbkW6BrfkpAMFMOggj,0,0
The SALOVERS,オールド台湾,26,https://open.spotify.com/track/7lYjt8Dj1t1h8AO5x2M5ag,22,20
桑田佳祐,明日晴れるかな,25,https://open.spotify.com/track/5y7CXLf3tMPIShRaeBLcc0,57,51
くるり,everybody feels the same,23,https://open.spotify.com/track/0eAookVKZ3xKzjFPBRd4j4,50,33
ゆず,栄光の架橋,22,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,56,53
桑田佳祐,本当は怖い愛とロマンス,20,https://open.spotify.com/track/3EDTJxWgZFF0uQHizHUzj7,57,33
Nothing's Carved In Stone,Pride,19,https://open.spotify.com/track/0lgcscrJFjRQgcMkAXUu1q,37,38
