アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
NEWS,WORLD QUEST,100,https://open.spotify.com/track/2MoVKYghHKaV24C9nGc8TY,54,24
AKB48,永遠プレッシャー,99,https://open.spotify.com/track/57cvYTtvbPdt6R1mIuiJuz,56,30
Lead,Still,97,https://open.spotify.com/track/0vct0HoEAcUpNeDTQ1Hq1s,26,3
EXILE ATSUSHI,MELROSE〜愛さない約束〜,96,https://open.spotify.com/track/5gomkuNAoNP1KzRKduFVhW,43,39
NEWS,ポコポンペコーリャ,95,https://open.spotify.com/track/1ZChsVt7zLNqhG9o8SZ4Sf,54,19
LUNA SEA,The End of the Dream,94,https://open.spotify.com/track/5UImGeqiW3hJ48iSzjsyC6,48,24
アヴリル・ラヴィーン,バッド・レピュテーション,93,https://open.spotify.com/track/6MYIfxGQjIDJYR4J1gmab6,77,17
AI,ハピネス,92,https://open.spotify.com/track/63b1Kq6OLrYCNCLNXL2tLn,56,44
GReeeeN,雪の音,89,https://open.spotify.com/track/4m5msIhs4YC8SXrh5IZk8A,61,38
ももいろクローバーZ,サラバ、愛しき悲しみたちよ,88,https://open.spotify.com/track/3dtaA8y7Ns4hXk5bZodAEi,47,45
絢香,ツヨク想う,87,https://open.spotify.com/track/3g7lY6mGFCNbqoomCi9LpB,55,28
三浦大知,Right Now,86,https://open.spotify.com/track/7LqRRGdbjiJclMzF98oNzJ,49,17
コブクロ,紙飛行機,85,https://open.spotify.com/track/20Rw0XsLdjJHyp0bFNmKHu,58,34
GLAY,運命論,81,https://open.spotify.com/track/4NEqFrhzjWYnB9uqC8g64Z,56,17
ドレスコーズ,Lolita,79,https://open.spotify.com/track/21EyhZx5cdPPm6zXQIx6br,35,25
宇多田ヒカル,桜流し,78,https://open.spotify.com/track/2TQsZUVhevVTtNUil5JoJv,72,52
ゴールデンボンバー,女々しくて,75,https://open.spotify.com/track/1z9sbRTej9JymuzC65xFlS,45,52
Mr.Children,Marshmallow day,71,https://open.spotify.com/track/02Q9KHroHp9Q4qdrBOsejU,66,46
flumpool,Answer,70,https://open.spotify.com/track/3zSR3vVmQHLbRiu3lArE42,47,23
水樹奈々,Lovely Fruit,69,https://open.spotify.com/track/1zCrBbnWF9pMYdR4nvngRD,48,17
BIGMAMA,Jeffrey Campbellのスケートシューズで,67,https://open.spotify.com/track/3BZ0gNfll8UalkAcZENXCU,29,11
back number,青い春,64,https://open.spotify.com/track/6vNhHVYheIvcdMGPCbfPbq,76,57
小柳ゆき,Believe In Yourself,63,https://open.spotify.com/track/1M0NJwJzTIMBUw2dc05KfG,45,4
U-KISS,Distance...,62,https://open.spotify.com/track/2JIhUViGpYZLxyiNs9Hi9X,38,7
山下達郎,クリスマス・イブ,61,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,37,46
中島美嘉,初恋,60,https://open.spotify.com/track/1sYLYjK8O1J8qcEpCwEulA,53,30
GENERATIONS,BRAVE IT OUT,58,https://open.spotify.com/track/1LpdspxQUrQf4jIsNMe2r2,51,33
EGOIST,名前のない怪物,57,https://open.spotify.com/track/7ebceNRVeFRFpd4qLENYpO,51,56
アデル,スカイフォール,56,https://open.spotify.com/track/1gKd4EBM6Dor2TtQ4cRmHE,84,0
いきものがかり,風が吹いている,54,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42
桑田佳祐,白い恋人達,53,https://open.spotify.com/track/5hFHG3UfvrOfhcV8anlU8g,57,59
真野恵里菜,NEXT MY SELF,52,https://open.spotify.com/track/6Rr0BAcC8YdGhby8FhgQSI,10,3
ONE OK ROCK,the same as...,49,https://open.spotify.com/track/0d4lixnAOojZyVfCydVSLM,71,49
きゃりーぱみゅぱみゅ,キミに100パーセント,47,https://open.spotify.com/track/3BPnFpAL02Bos8EoTLnO9R,51,43
西野カナ,Happy Song,46,https://open.spotify.com/track/02sdeYKN82jMdF6eqvmsxS,63,27
藍坊主,星霜、誘う,43,https://open.spotify.com/track/1CVigxAGAeBnNufD5kFh0O,29,5
松任谷由実,恋人がサンタクロース,42,https://open.spotify.com/track/7K1w8pMu2MeXgU3FPqwxbR,58,53
乃木坂46,制服のマネキン,41,https://open.spotify.com/track/5QQ35KE6cCSl62nUvfPTnI,60,46
EXILE,Rising Sun,40,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
