アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Official髭男dism,Pretender,99,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
三代目 J SOUL BROTHERS from EXILE TRIBE,Movin' on,97,https://open.spotify.com/track/3SAv82Quz3LQyBJcBdYdK2,55,36
King Gnu,白日,96,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59
Official髭男dism,宿命,94,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,71,60
Uru,あなたがいることで,93,https://open.spotify.com/track/2AVbKUuvvzbPK6NIZZZvcY,62,64
Official髭男dism,パラボラ,91,https://open.spotify.com/track/55pezTty1DSrrc8wlOMZbA,71,52
Official髭男dism,イエスタデイ,89,https://open.spotify.com/track/53WuztMfY1VH3rLIm0zApQ,71,58
星野源,うちで踊ろう,88,https://open.spotify.com/track/3K7dAM3ummhbRZgaFyQa49,66,29
乃木坂46,しあわせの保護色,87,https://open.spotify.com/track/52SybEH2oGMMrvnoLBFCCf,61,37
Official髭男dism,115万キロのフィルム,85,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67
Official髭男dism,ノーダウト,84,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
菅田将暉,まちがいさがし,83,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,60,65
Snow Man,D.D.,82,https://open.spotify.com/track/1aUuEO2zNz6HQfoeXwV5c0,66,58
YOASOBI,夜に駆ける,81,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,74,70
あいみょん,マリーゴールド,80,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
家入レオ,未完成,79,https://open.spotify.com/track/2SHmn1lF0VgWkdeqKY02Zt,52,55
SixTONES,Imitation Rain,78,https://open.spotify.com/track/03TJRLzsaDf9KqQShGgVg9,60,54
Mrs.GREEN APPLE,インフェルノ,77,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,80,68
Uru,プロローグ,76,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64
King Gnu,Teenager Forever,74,https://open.spotify.com/track/7wnOPAiqvIG4dTvEInj0YT,70,62
Official髭男dism,Stand By You,73,https://open.spotify.com/track/5D8UugGdM9n9hMsiminaZN,71,54
ヨルシカ,ただ君に晴れ,72,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,72,71
King Gnu,どろん,71,https://open.spotify.com/track/5KQUugWVoDTgHXSN7UU5Qb,70,57
Rin音,snow jam,70,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,44,50
Mrs.GREEN APPLE,僕のこと,69,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,80,72
Snow Man,Crazy F-R-E-S-H Beat,68,https://open.spotify.com/track/1h0rVXtYbZ2LEqKcpJFDUL,66,52
ITZY,WANNABE,66,https://open.spotify.com/track/6sohnLuyLeUYSg1pW5SqHm,69,53
King Gnu,飛行艇,65,https://open.spotify.com/track/5vsM9UppL2iTgOfenMB6Gz,70,65
SEKAI NO OWARI,Dropout,62,https://open.spotify.com/track/7C8zDcBTD0HtYAnolSRZm3,66,41
Mr.Children,Birthday,61,https://open.spotify.com/track/0arzkZjLAK8lPIjYILGL17,66,47
Official髭男dism,ビンテージ,60,https://open.spotify.com/track/0U9vBvoG3LN1PnuVl47E3W,71,55
米津玄師,馬と鹿,59,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,80,63
Snow Man,Stories,58,https://open.spotify.com/track/4okEi9xbi50bwPbThP4ejk,66,49
JUJU,STAYIN' ALIVE,57,https://open.spotify.com/track/0pssxomTEt8NShX9dNPzpp,54,41
東京事変,永遠の不在証明,56,https://open.spotify.com/track/7FL5iSLdKcersBgDiwijis,53,49
米津玄師,Lemon,55,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
Novelbright,Walking with you,54,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,64,68
JO1,無限大,53,https://open.spotify.com/track/0A2fH8X38ltV5LBlgMJnWg,60,41
BTS,ON,52,https://open.spotify.com/track/0fZRNhPJ4AGmwY7rkpdbqK,86,71
aiko,カブトムシ,51,https://open.spotify.com/track/2Os0vzke5CakbU3dkSHckx,62,65
King & Prince,Mazy Night,49,https://open.spotify.com/track/0JnEG4W71tcLwVaaU1LRZN,64,45
THE RAMPAGE from EXILE TRIBE,INVISIBLE LOVE,48,https://open.spotify.com/track/0gyaI2NK27hp9AjrVHNFG1,51,26
Mrs.GREEN APPLE,青と夏,46,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63
