アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
SixTONES,Imitation Rain,100,https://open.spotify.com/track/03TJRLzsaDf9KqQShGgVg9,60,54
Snow Man,D.D.,99,https://open.spotify.com/track/1aUuEO2zNz6HQfoeXwV5c0,66,58
King Gnu,白日,97,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59
Official髭男dism,Pretender,96,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
東方神起,まなざし,95,https://open.spotify.com/track/4QxkpkSaCCtIfymERu2VVa,53,14
King Gnu,Teenager Forever,93,https://open.spotify.com/track/7wnOPAiqvIG4dTvEInj0YT,70,62
菅田将暉,まちがいさがし,91,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,60,65
Official髭男dism,宿命,90,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,71,60
Official髭男dism,イエスタデイ,88,https://open.spotify.com/track/53WuztMfY1VH3rLIm0zApQ,71,58
SixTONES,Telephone,85,https://open.spotify.com/track/2nAu02GzoTD0aXEAa4cgwz,60,48
SixTONES,NEW WORLD,84,https://open.spotify.com/track/3T8b6zBv204yuWmseuklFq,60,47
Snow Man,Crazy F-R-E-S-H Beat,83,https://open.spotify.com/track/1h0rVXtYbZ2LEqKcpJFDUL,66,52
あいみょん,マリーゴールド,82,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
King Gnu,飛行艇,81,https://open.spotify.com/track/5vsM9UppL2iTgOfenMB6Gz,70,65
J×Takanori Nishikawa,REAL×EYEZ,79,https://open.spotify.com/track/1mpcH79NMSzdl8hGq0DoUl,29,46
Official髭男dism,ノーダウト,77,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
嵐,Turning Up,76,https://open.spotify.com/track/4zdQmfTLWgGd5mAX4MUIaX,66,50
Foorin,パプリカ,75,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
Official髭男dism,115万キロのフィルム,74,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67
米津玄師,馬と鹿,72,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,80,63
米津玄師,Lemon,71,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
BTS,Black Swan,70,https://open.spotify.com/track/6wH3AP7b01vpzKYRJhreMy,86,63
King Gnu,傘,69,https://open.spotify.com/track/4Rbe954EM88dRNqZEws0rT,70,57
King Gnu,どろん,66,https://open.spotify.com/track/5KQUugWVoDTgHXSN7UU5Qb,70,57
Mrs.GREEN APPLE,インフェルノ,65,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,80,68
King Gnu,ユーモア,63,https://open.spotify.com/track/0zXSk9N3L7XQb8GXwhjlXt,70,49
King Gnu,小さな惑星,62,https://open.spotify.com/track/6Sk8FdL95YNN8Xru87BWez,70,53
ジェジュン,Ray of Light,60,https://open.spotify.com/track/4mPYbhGyC5sVwvkNuuAhGU,39,9
菅田将暉,さよならエレジー,57,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67
Superfly,フレア,56,https://open.spotify.com/track/0CMFJXFDYUs9idk51LRPz1,59,47
Official髭男dism,Stand By You,53,https://open.spotify.com/track/5D8UugGdM9n9hMsiminaZN,71,54
wacci,別の人の彼女になったよ,51,https://open.spotify.com/track/666wLEFj1AtTNBEcErygLz,54,61
三浦大知,I'm Here,48,https://open.spotify.com/track/5PYwENRSNMq2fe2dL8RHjn,50,34
King Gnu,Overflow,47,https://open.spotify.com/track/5HdBTRrqGoju7DIZ0GkNYG,70,46
back number,高嶺の花子さん,46,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75
iri,24-25,43,https://open.spotify.com/track/3TgEdA5yQSKLyMCiHIYVUv,57,45
sumika,願い,42,https://open.spotify.com/track/5VDEZZ53H64DqZ3T8GhPF1,59,46
日向坂46,ソンナコトナイヨ,41,https://open.spotify.com/track/5uKV5ukcJrMW76Zo53beKm,51,37
MAMAMOO,HIP,40,https://open.spotify.com/track/2z3jaQnxmksxb0dBDDFVf2,58,52
あいみょん,君はロックを聴かない,39,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
Novelbright,Walking with you,38,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,64,68
ジェジュン,Brava!! Brava!! Brava!!,37,https://open.spotify.com/track/2UCq0ttD14PU4REgAPOnhM,39,10
[ALEXANDROS],ワタリドリ,36,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
FAITH,Party All Night,34,https://open.spotify.com/track/6kphW6COHjqknjAAelZxd4,19,16
山本彩,イチリンソウ,32,https://open.spotify.com/track/0NCQbJiVSyQGO2LS8EXrdl,33,29
BTS (防弾少年団),Boy With Luv (feat. Halsey),31,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,86,77
あいみょん,ハルノヒ,29,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0,70,54
back number,ハッピーエンド,28,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,77,74
Mrs.GREEN APPLE,青と夏,27,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63
back number,クリスマスソング,26,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71
back number,花束,25,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,77,75
ちゃんみな,Never Grow Up,23,https://open.spotify.com/track/5aDgM8rYPT15CqjkN1EIKq,69,70
ヨルシカ,ただ君に晴れ,22,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,72,71
TWICE,Feel Special,19,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,84,61
あいみょん,空の青さを知る人よ,18,https://open.spotify.com/track/3u0e8pyoVc7l2u3T5thohY,70,47
スキマスイッチ,奏(かなで),15,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
NMB48,初恋至上主義,14,https://open.spotify.com/track/3DrOHt0orNy2dj25qMEMbw,39,17
Mrs.GREEN APPLE,ロマンチシズム,12,https://open.spotify.com/track/7BwkDMUfGl0yttRXS13SAO,80,57
あいみょん,今夜このまま,11,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
ONE OK ROCK,Wherever you are,10,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
Superfly,愛をこめて花束を,8,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71
EXILE,"愛のために 〜for love, for a child〜",6,https://open.spotify.com/track/413hyUXuVPG7rphYbDAicx,60,32
Official髭男dism,ビンテージ,2,https://open.spotify.com/track/0U9vBvoG3LN1PnuVl47E3W,71,55
