アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Kis-My-Ft2,AAO,100,https://open.spotify.com/track/6riEzAgQwRZ8VOjD5DAk1f,49,28
MAN WITH A MISSION,Raise your flag,99,https://open.spotify.com/track/0zz23sDNfQ0onyVh80GwqF,60,55
Happiness,Holiday,98,https://open.spotify.com/track/2VNw8Xyx6qDyEl8vC35RwS,25,28
西野カナ,トリセツ,97,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
ゲスの極み乙女。,オトナチック,96,https://open.spotify.com/track/0Ip3YxprogTVWjHX2SRVNf,53,48
サカナクション,新宝島,95,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56
THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,Share The Love,94,https://open.spotify.com/track/1qWEBBmhX8A8eTEYyRJpK8,25,41
KEYTALK,スターリングスター,92,https://open.spotify.com/track/0D0gfoaEJJurr0SV0TTptH,38,35
E-girls,Dance Dance Dance,91,https://open.spotify.com/track/5jUil9n78agllVlIgLt8Qm,47,32
NMB48,Must be now,90,https://open.spotify.com/track/4m5Mp3KIW4rT1crGfkBrZT,39,17
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,89,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,55,54
2PM,HIGHER,88,https://open.spotify.com/track/3ymEh488gkESX4TW2hY740,53,26
SEKAI NO OWARI,SOS,87,https://open.spotify.com/track/53hF5kHK6bA9N0lVlLrgHy,66,16
家入レオ,君がくれた夏,86,https://open.spotify.com/track/6woHdm2NKm0RHbuO7qt4ww,52,59
Aqours,君のこころは輝いてるかい?,83,https://open.spotify.com/track/6YheJTwyqjN3agKIVhQYmH,44,31
AAA,愛してるのに、愛せない,81,https://open.spotify.com/track/1YjQMlW69RDw6EuLbpIfmB,55,49
三代目 J Soul Brothers from EXILE TRIBE,Unfair World,78,https://open.spotify.com/track/5WDmOswSLvyuWF2XBGRmgj,55,32
AKB48,ハロウィン・ナイト,77,https://open.spotify.com/track/2oWYapsrOBVU1Mnyo9efUv,56,33
Lia,Bravely You,73,https://open.spotify.com/track/0hWC2oHpr3BcFmiVKd60nc,41,34
秦基博,ひまわりの約束,72,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63
UNISON SQUARE GARDEN,シュガーソングとビターステップ,71,https://open.spotify.com/track/6uR92injo4PDzSrOPRFfHt,55,57
星野源,SUN,70,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,66,62
西野カナ,もしも運命の人がいるのなら,69,https://open.spotify.com/track/2gEnMcr2XNx1wtVYX8waMn,63,52
嵐,愛を叫べ,66,https://open.spotify.com/track/6sESCqEL3UmdmOO2UBrg8c,66,48
MACO,Kiss,65,https://open.spotify.com/track/5Q6Fhr8c0Pw7HQsYIXh1wJ,41,35
Perfume,STAR TRAIN,62,https://open.spotify.com/track/0iB3hXMWoXsBVyTpnac2EY,57,45
SPYAIR,アイム・ア・ビリーバー,59,https://open.spotify.com/track/2gVEP5chQzs7pHEemZpMBO,58,55
ゲスの極み乙女。,私以外私じゃないの,57,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,53,58
DAOKO,ShibuyaK,54,https://open.spotify.com/track/6hUO0kmNwu0ge6Bm8AXXc7,55,27
Hey!Say!JUMP,キミアトラクション,53,https://open.spotify.com/track/7bQ89msRfGR8fXXmb6NNes,57,37
福山雅治,家族になろうよ,52,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
三代目 J Soul Brothers from EXILE TRIBE,Summer Madness,51,https://open.spotify.com/track/5Ka1g28ae2RU0enBfG9nav,55,42
乃木坂46,今、話したい誰かがいる,50,https://open.spotify.com/track/5EBqfqnUU0aGtmPL7vGlrz,61,39
西野カナ,好き,48,https://open.spotify.com/track/0o3Qt0eAqvHHnkSlzGKg9Q,63,48
Linked Horizon,紅蓮の弓矢,47,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51
AAA,恋音と雨空,46,https://open.spotify.com/track/3KcT7QC0x2XyL6jtfLoGPm,55,48
"春日未来(山崎はるか),最上静香(田所あずさ),伊吹翼(Machico)",Dreaming!,44,https://open.spotify.com/track/6KfXYnM2dfAZSL4yDSe7uI,23,10
スキマスイッチ,奏(かなで),43,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
ゲスの極み乙女。,ロマンスがありあまる,41,https://open.spotify.com/track/6unPQ3WjSYWpKWjSVPA0KE,53,59
SEKAI NO OWARI,RPG,40,https://open.spotify.com/track/7facNrW6VRW8s3ICZ8G1uW,66,66
Little Glee Monster,好きだ。,39,https://open.spotify.com/track/7HBGZ96Kw2fa5jqGm6qJJC,54,48
DOBERMAN INFINITY,JUMP AROUND ∞,34,https://open.spotify.com/track/3xbABUujD1pMmLjJLSmUqm,44,38
[Alexandros],ワタリドリ,31,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
SEKAI NO OWARI,ANTI-HERO,29,https://open.spotify.com/track/0FiH6w5v75crfWUrSnX0Ge,66,47
AKB48,恋するフォーチュンクッキー,28,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50
高橋優,明日はきっといい日になる,27,https://open.spotify.com/track/0FxlEdRB0G35XXn8gXU2qA,49,57
ゲスの極み乙女。,無垢な季節,24,https://open.spotify.com/track/3FfUUq5qopQ149eU5bWfO9,53,38
AAA,さよならの前に,23,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,55,56
椎名林檎,長く短い祭,22,https://open.spotify.com/track/4hWI3r78IDOhPXSHd2f0Az,66,64
CHiCO with HoneyWorks,プライド革命,21,https://open.spotify.com/track/2UfQ8bejhARFxIOUCScLsD,53,44
GENERATIONS from EXILE TRIBE,ALL FOR YOU,20,https://open.spotify.com/track/0wl4dS18grS3eWuALY0Z1l,52,27
YEN TOWN BAND,アイノネ,19,https://open.spotify.com/track/6XITxOcZESkpjn1nz1eUX5,33,29
Dream,ブランケット・スノウ,16,https://open.spotify.com/track/5g6dWpHPuB60N329pnvmvn,34,19
クリープハイプ,リバーシブルー,14,https://open.spotify.com/track/66vlDAwwNitDMwARA8lejR,63,41
松田聖子,永遠のもっと果てまで,12,https://open.spotify.com/track/5Ym0kdWciX2sQ1vVW3jrjH,56,18
BIGBANG,FANTASTIC BABY,7,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,70,50
クリープハイプ,クリープ,3,https://open.spotify.com/track/6T8aEmxtqnLKVzWnvHmdUD,63,31
JUJU,WITH YOU,2,https://open.spotify.com/track/0BAOdqzuwaWFFdSGneK6c6,54,18
