アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
BUMP OF CHICKEN,"Hello,world!",100,https://open.spotify.com/track/1YqVJ2YSgwxWpfuENocF2t,64,58
HKT48,12秒,98,https://open.spotify.com/track/7589aZ7kiqj3KXzCnhlzNZ,33,33
ゲスの極み乙女。,私以外私じゃないの,97,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,53,58
水樹奈々,Angel Blossom,96,https://open.spotify.com/track/6ILWA6ll3LiTA9SRhjuFO9,48,17
藍井エイル,ラピスラズリ,94,https://open.spotify.com/track/5gW0U6PfSZxs3ZqcQvIf6L,49,44
三代目 J Soul Brothers from EXILE TRIBE,starting over,93,https://open.spotify.com/track/0WgitMPZLylhW7Vg81VlmL,55,36
少女時代,Catch Me If You Can,92,https://open.spotify.com/track/3eZweuTSGC5CWgFSBz5HTi,64,34
ゆず,OLA!!,87,https://open.spotify.com/track/5P9oB7xExAKtIlXd7eIfvF,56,43
chay,あなたに恋をしてみました,83,https://open.spotify.com/track/5I6WdS2GmBRLjCwHQvGr3s,40,47
ストレイテナー,The Place Has No Name,82,https://open.spotify.com/track/6di7Dtvd0ft8KhfdXv6IiP,42,14
絢香,にじいろ,81,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,55,60
BUMP OF CHICKEN,コロニー,80,https://open.spotify.com/track/79k9zp9CrvQxYFn1SoPeWv,64,33
MACO,LOVE,79,https://open.spotify.com/track/78zFq2yIbPsg8kttGuCNoi,41,38
Perfume,Relax In The City,78,https://open.spotify.com/track/6AvrTAEOARaQLthsHZOSHZ,57,18
ナオト・インティライミ,いつかきっと,77,https://open.spotify.com/track/36xITn5ejtSN14zKaBrrKT,46,41
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,74,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,55,54
aiko,夢見る隙間,71,https://open.spotify.com/track/1FRNY10e5enx868fulDmVm,62,25
CNBLUE,WHITE,70,https://open.spotify.com/track/3wxFuuISsOjo7lKaUCKom4,53,8
サザンオールスターズ,アロエ,69,https://open.spotify.com/track/3VFIQ4mCOtE9urUGLDyCjU,65,30
乃木坂46,命は美しい,67,https://open.spotify.com/track/51afGVYj9AmRm9fKTxeS8h,61,37
ST☆RISH,マジLOVEレボリューションズ,64,https://open.spotify.com/track/6elLFD4ycPLSRAbgfwAkwv,33,32
SEKAI NO OWARI,Dragon Night,62,https://open.spotify.com/track/4XdzCpY4Ekv5SezuuFpBDG,66,62
三戸なつめ,前髪切りすぎた,58,https://open.spotify.com/track/4NoOMVrZnk0tlaDkLrTrxR,13,18
クマムシ,あったかいんだからぁ♪,55,https://open.spotify.com/track/0V3tSGFLS9h2DQg1fSwowT,21,36
cinema staff,シャドウ,53,https://open.spotify.com/track/3yGT3b9BAqeBFVxMKOgO4S,44,19
KANA-BOON,なんでもねだり,52,https://open.spotify.com/track/3elKMVtpqQ0CvgbfzrWd6R,62,34
NMB48,Don't look back!,48,https://open.spotify.com/track/0ACDXN4BKIWUK4b3DlFmbk,39,15
miwa,360°,47,https://open.spotify.com/track/3bPpVcXXjnFHWxmPt7LdW9,53,40
AAA,GAME OVER?,46,https://open.spotify.com/track/5cBlAJwJ7Ct3DJF7ptGfZO,55,18
きゃりーぱみゅぱみゅ,もんだいガール,40,https://open.spotify.com/track/7xRgdfWzD67Dat3dgZRd6E,52,36
Awesome City Club,4月のマーチ,39,https://open.spotify.com/track/0YxdL5Ntz0M3CqyAycKWXy,49,19
RIP SLYME,ピース,38,https://open.spotify.com/track/47RgLLB5CAyqGVKXttBwYn,55,16
SKE48,コケティッシュ渋滞中,35,https://open.spotify.com/track/2yMz7X7neF4x8oqjAS7rGM,33,15
スピッツ,雪風,33,https://open.spotify.com/track/0ifEWtngKmgDymp72We15L,66,27
西野カナ,Darling,28,https://open.spotify.com/track/5ifBjexppI1XZOx5eBqnJZ,63,56
嵐,青空の下、キミのとなり,26,https://open.spotify.com/track/7keyH84kNCdYq6LVRMni3Z,66,44
Salyu,THE RAIN,25,https://open.spotify.com/track/4EZzZ2R69rhk9u7u1mfhCF,30,14
miwa,ONENESS,22,https://open.spotify.com/track/6H8nLUjn5PMhcZcrtXdVUr,53,18
[Alexandros],ワタリドリ,21,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
back number,SISTER,20,https://open.spotify.com/track/1ZmiUiQn7Q2qEKLlIznoXZ,77,62
AKB48,Green Flash,17,https://open.spotify.com/track/1fqE1DRD5SlQGr2GrNRwQE,56,22
Keishi Tanaka,Floatin' Groove,16,https://open.spotify.com/track/0R05dhZP9Dp8e1gTcOybjP,21,1
RHYMESTER,人間交差点,15,https://open.spotify.com/track/4quZfEoHYE4ORMn9hIaIEZ,40,22
嵐,Sakura,14,https://open.spotify.com/track/1oHbI3fZToSugPMcCcrhp5,66,44
福山雅治,何度でも花が咲くように私を生きよう,13,https://open.spotify.com/track/54sN9ILcN1Udqc6au0Rzdw,55,31
サザンオールスターズ,はっぴいえんど,12,https://open.spotify.com/track/0RwN13GO2DmDcQykGocSRP,65,33
KEYTALK,桜花爛漫,9,https://open.spotify.com/track/3b3ao1lhtU9RDVhL7S0LVf,38,42
I Don't Like Mondays.,WE ARE YOUNG,7,https://open.spotify.com/track/3nSSmOpKAF3hjh4XuW1nuI,45,24
秦基博,ひまわりの約束,4,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63
