アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
B'z,RED,100,https://open.spotify.com/track/3NHCDPORyUIMf1aUdjvm9z,66,44
UNISON SQUARE GARDEN,シュガーソングとビターステップ,96,https://open.spotify.com/track/6uR92injo4PDzSrOPRFfHt,55,57
Superfly,Beautiful,95,https://open.spotify.com/track/2ruHYPN3a77Ra8WvvPyfwb,59,63
ゲスの極み乙女。,私以外私じゃないの,94,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,53,58
back number,SISTER,93,https://open.spotify.com/track/1ZmiUiQn7Q2qEKLlIznoXZ,77,62
Silent Siren,ハピマリ,92,https://open.spotify.com/track/7LnzLnTzfiO665yj3ZhWwC,48,17
西野カナ,もしも運命の人がいるのなら,89,https://open.spotify.com/track/2gEnMcr2XNx1wtVYX8waMn,63,52
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,88,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,55,54
RADWIMPS,ピクニック,87,https://open.spotify.com/track/65un0JXPmi6Xqkr3O61pSS,75,38
高橋優,明日はきっといい日になる,86,https://open.spotify.com/track/0FxlEdRB0G35XXn8gXU2qA,49,57
UVERworld,僕の言葉ではない これは僕達の言葉,85,https://open.spotify.com/track/0StkLk0MA1i4kcUozLLxKl,60,38
秦基博,水彩の月,84,https://open.spotify.com/track/42zmscbfPXL2xnQgPTMBw4,57,36
AKB48,僕たちは戦わない,83,https://open.spotify.com/track/5Fl6ogf1DZjFejXajVVhbe,56,27
Shiggy Jr.,サマータイムラブ,82,https://open.spotify.com/track/0Ajp9JmjLoEAIWgCggbUB6,30,33
E-girls,Anniversary!!,79,https://open.spotify.com/track/5OmnPkKZUcHpUioKGCqopr,47,40
BUMP OF CHICKEN,"Hello,world!",78,https://open.spotify.com/track/1YqVJ2YSgwxWpfuENocF2t,64,58
星野源,SUN,77,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,66,62
Crystal Kay,君がいたから,76,https://open.spotify.com/track/1CkikxArOSbSJnH3KQr1yX,50,41
Aimer(エメ),Brave Shine,72,https://open.spotify.com/track/46YSff2Rq1ZtN1YVk5cwbZ,66,62
BIGBANG,BANG BANG BANG,69,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,70,53
GReeeeN,夏の音,68,https://open.spotify.com/track/5uO74CNzyRXrlaAUbnSjLJ,62,34
EXO,LOVE ME RIGHT,67,https://open.spotify.com/track/1kFevEv3s7Gf6o5xSDR5DL,68,64
嵐,青空の下、キミのとなり,66,https://open.spotify.com/track/7keyH84kNCdYq6LVRMni3Z,66,44
グッドモーニングアメリカ,コピペ,63,https://open.spotify.com/track/6aKf45vZl7TpIAhjEOaOtb,28,21
ゲスの極み乙女。,ロマンスがありあまる,62,https://open.spotify.com/track/6unPQ3WjSYWpKWjSVPA0KE,53,59
Mr.Children,未完,58,https://open.spotify.com/track/0lXrKeeEkBTAi7GFF5NZRa,66,33
MACO,LOVE,56,https://open.spotify.com/track/78zFq2yIbPsg8kttGuCNoi,41,38
三代目 J Soul Brothers from EXILE TRIBE,Summer Madness,53,https://open.spotify.com/track/5Ka1g28ae2RU0enBfG9nav,55,42
TUBE,SUMMER TIME,51,https://open.spotify.com/track/5qJkNllo9TRz1AX2GO3103,52,28
chay,あなたに恋をしてみました,49,https://open.spotify.com/track/5I6WdS2GmBRLjCwHQvGr3s,40,47
AAA,アシタノヒカリ,44,https://open.spotify.com/track/6944bxEkcgfcTufSbr9Sir,55,30
SEKAI NO OWARI,Dragon Night,41,https://open.spotify.com/track/4XdzCpY4Ekv5SezuuFpBDG,66,62
秦基博,ひまわりの約束,39,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63
Superfly,愛をこめて花束を,38,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71
いきものがかり,あなた,37,https://open.spotify.com/track/3lpYqf2xnhl0Kxgi2qV2VI,63,34
androp,Yeah! Yeah! Yeah!,32,https://open.spotify.com/track/2ypjePnhgsOIxMyofaLoNb,38,30
ナオト・インティライミ,いつかきっと,30,https://open.spotify.com/track/36xITn5ejtSN14zKaBrrKT,46,41
MUSH & Co.,明日も,23,https://open.spotify.com/track/4kGdJNccuyiDB8t7vzlgWg,21,14
シェネル,Happiness,21,https://open.spotify.com/track/55JlyXw6KeFeVC9d9uCZ2K,56,63
KANA-BOON,なんでもねだり,19,https://open.spotify.com/track/3elKMVtpqQ0CvgbfzrWd6R,62,34
絢香,にじいろ,15,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,55,60
藍井エイル,ラピスラズリ,14,https://open.spotify.com/track/5gW0U6PfSZxs3ZqcQvIf6L,49,44
NEWS,チュムチュム,12,https://open.spotify.com/track/0L6o9uxe9pvziMm8YtrVYQ,54,29
GLAY,HEROES,8,https://open.spotify.com/track/0gFLZjO6004m2m1jJSMYl7,56,28
Def Tech,One Day with Jake Shimabukuro,7,https://open.spotify.com/track/4F8uYjqiCYI6Rctxp8MreL,48,29
ゲスの極み乙女。,猟奇的なキスを私にして,6,https://open.spotify.com/track/18UBX9m8KbziBS0WmJW2Mj,53,46
SKE48,コケティッシュ渋滞中,4,https://open.spotify.com/track/2yMz7X7neF4x8oqjAS7rGM,33,15
