アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
星野源,恋,100,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,65,61
ピコ太郎,ペンパイナッポーアッポーペン,99,https://open.spotify.com/track/1GvvRzBMX5Z5M2Eanwy6cX,35,12
THE YELLOW MONKEY,砂の塔,98,https://open.spotify.com/track/4s8jSoH9K7NzVBn8TiqdSg,50,41
RADWIMPS,前前前世,96,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,74,55
サカナクション,多分、風。,95,https://open.spotify.com/track/3CUMIkvvarUDjD5bVIWKl8,66,58
乃木坂46,サヨナラの意味,93,https://open.spotify.com/track/0lU7b9JpuI9RMVqqcJc5kd,60,50
宇多田ヒカル,道,91,https://open.spotify.com/track/4nYtqZDscX8TLvR4p0ON1s,72,63
SUPER JUNIOR-YESUNG,雨のち晴れの空の色,90,https://open.spotify.com/track/58qe9nngCGcMfwvQmeKshS,43,16
RADWIMPS,なんでもないや,89,https://open.spotify.com/track/3SMpsXpVrFju2OUzFtJPws,74,62
西野カナ,Dear Bride,88,https://open.spotify.com/track/4NldFTO8QMKacRAy0K34Wd,63,49
上白石萌音,なんでもないや,87,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,42,45
Hi-STANDARD,ANOTHER STARTING LINE,86,https://open.spotify.com/track/1dU1fbsT81XkK4pofEjwBs,49,41
秦基博,70億のピース,85,https://open.spotify.com/track/4Dzbe4mOffgDuKZXX6W0sZ,56,29
SPYAIR,RAGE OF DUST,84,https://open.spotify.com/track/4HlHiyPywAdHVYjKzuvWjY,58,46
清水翔太,My Boo,82,https://open.spotify.com/track/0DxfR2OYoEbSOmmUtWcRIE,64,61
JY,好きな人がいること,81,https://open.spotify.com/track/5gK68pLKQh7naWNuZm7wbT,42,53
米津玄師,LOSER,80,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
まねきケチャ,タイムマシン,77,https://open.spotify.com/track/6cufE7TgD06aYIemMm1iQ3,23,14
SEKAI NO OWARI,Hey Ho,76,https://open.spotify.com/track/2xsxP0EzcSWF96jdITaQxE,64,44
AAA,涙のない世界,75,https://open.spotify.com/track/5X0oBfMej8jeiiCciQll97,54,34
EXILE TAKAHIRO × 登坂広臣,THE RED RAIN,74,https://open.spotify.com/track/3H6jN7qwx4EZqedGIgO3g5,30,36
星野源,SUN,71,https://open.spotify.com/track/0kjfFZP6Bq7bkhIj6Ht0Ny,65,43
RADWIMPS,スパークル,69,https://open.spotify.com/track/1TFv0KXyFvC7eCP2ury0KV,74,60
BTS (防弾少年団),Blood Sweat & Tears,68,https://open.spotify.com/track/2u54HNQamwFuOMLSuhSRom,86,73
蒼井翔太,DDD,67,https://open.spotify.com/track/2eP3tAZ0kgcQSURbNhYPRo,30,21
Hey!Say!JUMP,Fantastic Time,63,https://open.spotify.com/track/7ndIcmZX3eVSAcosAChgUS,56,33
宇多田ヒカル,花束を君に,61,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,72,64
ONE OK ROCK,Wherever you are,60,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
"大和守安定(市来光弘),加州清光(増田俊樹)",花丸◎日和!,59,https://open.spotify.com/track/0jNL3WnMQz0tOU5qHwht9P,24,32
RADWIMPS,夢灯籠,58,https://open.spotify.com/track/7swTJOnvm3zEg7QdmJs52T,74,62
Happiness,Ordinary Girls,56,https://open.spotify.com/track/1gQb1B2dgZWCBzhCMRALLg,25,27
木村カエラ,向日葵,54,https://open.spotify.com/track/626NW7MfeIT5jvGaySUGh2,42,20
back number,ハッピーエンド,53,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,76,73
嵐,Don't You Get It,52,https://open.spotify.com/track/1inJ5XBKtgezQ4PPLJjkvp,65,36
angela × fripSide,僕は僕であって,51,https://open.spotify.com/track/3ZquEdSaXHXN969T3rJT3Z,11,23
Superfly,99,50,https://open.spotify.com/track/3t1M7SkoBzSk5sXt3BLsFo,59,36
THE YELLOW MONKEY,ALRIGHT,49,https://open.spotify.com/track/3t5c3N24mv1SfIekhLgcs4,50,16
DEAN FUJIOKA,History Maker,48,https://open.spotify.com/track/77J234HlWAZA4scq7BAOhq,39,28
[Alexandros],Feel like,47,https://open.spotify.com/track/5G0dqqXFlicTj6cMIy5EIF,58,37
欅坂46,サイレントマジョリティー,45,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,48,53
桑田佳祐,君への手紙,44,https://open.spotify.com/track/6AYiMecNVEj7XHTYuGztSa,57,35
秦基博,ひまわりの約束,43,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,56,63
aiko,恋をしたのは,42,https://open.spotify.com/track/58HhVshAYiu0HO0M0qPiRd,62,37
西野カナ,Have a nice day,41,https://open.spotify.com/track/0QupnB0s2ZFEiPfPtfIwl4,63,51
BURNOUT SYNDROMES,ヒカリアレ,40,https://open.spotify.com/track/5WLaJoYalaASb9JB7Yk5U6,53,60
林部智史,あいたい,39,https://open.spotify.com/track/1qUuLV8QHVvkdEAToP0aoM,32,29
西野カナ,君が好き,36,https://open.spotify.com/track/7xrxpna0bvpFzTH7l5PnMf,63,37
欅坂46,世界には愛しかない,35,https://open.spotify.com/track/4Arae8hvCXOLiofE0VcnFo,48,42
Suchmos,STAY TUNE,33,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,54,61
ファンキー加藤,走れ 走れ,32,https://open.spotify.com/track/4JKW5CEEFPKghZb60JFUWR,18,2
西野カナ,トリセツ,31,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
ShuuKaRen,UNIVERSE,30,https://open.spotify.com/track/4X1RYp4o5WEyqslCPcxOzw,13,24
岡崎体育,MUSIC VIDEO,29,https://open.spotify.com/track/1qK7Y8HxbRFNzSIh3NRZIQ,42,35
三代目 J Soul Brothers from EXILE TRIBE,Welcome to TOKYO,28,https://open.spotify.com/track/0DmYTqtPlEgfGtzVvFFnfR,54,39
瀬川あやか,恋の知らせ,27,https://open.spotify.com/track/7dZTbDWR4v0T2Q0jCUYxy6,12,4
RADWIMPS,光,25,https://open.spotify.com/track/2uR9GsiKf0HQ65l5iDiAYx,74,43
米津玄師,アイネクライネ,24,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69
THE BACK HORN,With You,23,https://open.spotify.com/track/2fRi7bk56lVJQHNYl6VFrW,38,7
Perfume,FLASH,22,https://open.spotify.com/track/0iCOM7P9YJosI9G6mIvU3K,57,45
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,21,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,54,54
板野友美,OMG,20,https://open.spotify.com/track/0yuNUpltEHTzZ7AwM1yiNN,23,13
松田聖子,薔薇のように咲いて 桜のように散って,19,https://open.spotify.com/track/57r9tjNf2tqWmmp8So8TEN,56,42
キュウソネコカミ,わかってんだよ,17,https://open.spotify.com/track/50TwMcoVCQeEZyNJkGCCiq,37,21
BIGBANG,BANG BANG BANG,16,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,70,53
宮野真守,テンペスト,14,https://open.spotify.com/track/1jAAcniRhqeCIWzl5eMOKw,40,18
WEAVER,S.O.S.,13,https://open.spotify.com/track/7IzVAkaNBqkbGyKsH0ua1E,35,17
Flower,他の誰かより悲しい恋をしただけ,12,https://open.spotify.com/track/4FLqIoJrWse8uiKkqTOP9u,44,40
Aimer(エメ),蝶々結び,10,https://open.spotify.com/track/3HxJaKzob7tdcr4qmqfR1d,66,54
[Alexandros],ワタリドリ,7,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
Nissy(西島隆弘),まだ君は知らない MY PRETTIEST GIRL,5,https://open.spotify.com/track/3PwyYPqtXM1WRy5HV6hICE,52,47
いきものがかり,ラストシーン,4,https://open.spotify.com/track/06KAVn6lofXi28tilDkZ1X,63,44
サカナクション,moon,3,https://open.spotify.com/track/1oYWZaD6JUcHqU4iPbG1qg,66,29
星野源,時よ,2,https://open.spotify.com/track/72CAbDIuiTIerMusyaQ0hv,65,49
浦島太郎(桐谷健太),海の声,1,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,37,55
