アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
星野源,恋,100,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,65,61
Hey!Say!JUMP,Give Me Love,99,https://open.spotify.com/track/7FOTyK4SpdWRqW7QKhnUV4,56,40
back number,ハッピーエンド,97,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,76,73
RADWIMPS,前前前世,96,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,74,55
欅坂46,二人セゾン,95,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,48,47
BIGBANG,FXXK IT,94,https://open.spotify.com/track/4qTysgid6tdondU8lf2i0P,70,45
BIGBANG,LAST DANCE,92,https://open.spotify.com/track/2AK8ykSbnsmsfBKGYl2joX,70,42
乃木坂46,サヨナラの意味,91,https://open.spotify.com/track/0lU7b9JpuI9RMVqqcJc5kd,60,50
back number,クリスマスソング,88,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,76,69
チャン・グンソク,抱きしめたい,86,https://open.spotify.com/track/6jwqY5ldPpHf5ct1A6pfmv,33,7
星野源,SUN,85,https://open.spotify.com/track/0kjfFZP6Bq7bkhIj6Ht0Ny,65,43
THE YELLOW MONKEY,砂の塔,83,https://open.spotify.com/track/4s8jSoH9K7NzVBn8TiqdSg,50,41
Hi-STANDARD,You Can't Hurry Love,82,https://open.spotify.com/track/4uozLNiScLC3ubTRICSK9X,49,38
三代目 J Soul Brothers from EXILE TRIBE,Welcome to TOKYO,81,https://open.spotify.com/track/0DmYTqtPlEgfGtzVvFFnfR,54,39
西野カナ,Dear Bride,80,https://open.spotify.com/track/4NldFTO8QMKacRAy0K34Wd,63,49
BIGBANG,GIRLFRIEND,79,https://open.spotify.com/track/77njDhDTpBQQOXOvO0n4d0,70,31
RADWIMPS,なんでもないや,78,https://open.spotify.com/track/3SMpsXpVrFju2OUzFtJPws,74,62
Suchmos,STAY TUNE,77,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,54,61
桑田佳祐,君への手紙,76,https://open.spotify.com/track/6AYiMecNVEj7XHTYuGztSa,57,35
ONE OK ROCK,I was King,75,https://open.spotify.com/track/0LwktKzh7qjyrWpcrUsqhn,71,51
欅坂46,サイレントマジョリティー,73,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,48,53
Re:vale,TO MY DEAREST,72,https://open.spotify.com/track/6Kr7qTmSGczVq9XUImAvYe,38,23
GENERATIONS from EXILE TRIBE,PIERROT,70,https://open.spotify.com/track/6kjvgsvj2qb1n1j2M3mkNM,51,14
ナオト・インティライミ,夢のありか,69,https://open.spotify.com/track/6ZyyYlXorbVteQFHYjjAtf,46,28
EXO,Coming Over,68,https://open.spotify.com/track/6VfzHJBBpImuCfxHavQvK8,68,35
山下達郎,クリスマス・イブ,67,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,37,45
BoA,メリクリ,66,https://open.spotify.com/track/3fxaN9pj6g4crVCzMTqRd0,55,57
Superfly,99,65,https://open.spotify.com/track/3t1M7SkoBzSk5sXt3BLsFo,59,36
Flower,モノクロ,64,https://open.spotify.com/track/7IKkrFd6GBuQosVLffieSE,44,25
AKB48,ハイテンション,63,https://open.spotify.com/track/6HO8dt9rpLxfHDmZnOxy4d,56,30
back numberと秦基博と小林武史,reunion,62,https://open.spotify.com/track/56LMvklXWShLf0y7GnZb8J,76,42
Chara,やさしい気持ち,58,https://open.spotify.com/track/2lITrvCs089mNjhZNx9uQ1,44,49
天月-あまつき-,DiVE!!,57,https://open.spotify.com/track/0jHCjba5iYDgo7npY3WVZE,42,30
SKY-HI,Double Down,56,https://open.spotify.com/track/3LgNUazuL9kdhqhcdvL1Li,52,19
アイドルカレッジ,虹とトキメキのFes,55,https://open.spotify.com/track/2CT8N0TCKNuNMlny59UsB2,10,0
E-girls,Go! Go! Let's Go!,54,https://open.spotify.com/track/5axCdl0FA6hCg0LtdOhxW5,46,18
