アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
亀梨和也,Rain,100,https://open.spotify.com/track/0Io1PV3pC93cfeNJy2O8uq,35,27
菅田将暉,まちがいさがし,99,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,59,64
Official髭男dism,Pretender,98,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
あいみょん,マリーゴールド,97,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
King Gnu,白日,96,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,58
米津玄師,Lemon,95,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
あいみょん,ハルノヒ,94,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0,70,54
HKT48,意志,93,https://open.spotify.com/track/6UcmOKMcdOISoOsKkVo2nI,33,15
TWICE,FANCY,92,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,83,60
EGOIST,咲かせや咲かせ,90,https://open.spotify.com/track/6Qn2DEvR2t1iNyLSmghWxr,51,49
Poppin'Party,Dreamers Go!,89,https://open.spotify.com/track/69J1cW4m6I78mUzn8axwEA,42,26
ONE OK ROCK,Wasted Nights,88,https://open.spotify.com/track/2gSQoIbvF2hDfIayhF7QLa,71,61
[ALEXANDROS],Pray,87,https://open.spotify.com/track/182OyyWbwrYpOgV2F5F01C,58,33
Foorin,パプリカ,86,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
BTS (防弾少年団),Boy With Luv (feat. Halsey),85,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,86,77
MAN WITH A MISSION,Remember Me,84,https://open.spotify.com/track/3WIDl36fLnnhoLrw9EGAcq,60,50
あいみょん,君はロックを聴かない,83,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
あいみょん,今夜このまま,80,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
KEYTALK,BUBBLE-GUM MAGIC,79,https://open.spotify.com/track/11PFdMc3HLmySMdmbk1roq,37,26
日向坂46,キュン,78,https://open.spotify.com/track/4iWjsHTZHDuae3VzDXPgXU,50,43
純烈,純烈のハッピーバースデー,77,https://open.spotify.com/track/7B4b6fsB0I8rNPnkjJsyQX,29,15
Superfly,Ambitious,75,https://open.spotify.com/track/7C3XXjKEliuC4PF3jmATgV,59,36
back number,HAPPY BIRTHDAY,74,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,76,74
Poppin'Party,Returns,73,https://open.spotify.com/track/0zXV2Mo9oVjkea110ErsQY,42,37
白菊ほたる(天野聡美),谷の底で咲く花は,71,https://open.spotify.com/track/2pbgoeqW7seQnGZk7bcQLQ,13,8
欅坂46,黒い羊,68,https://open.spotify.com/track/2k8cvzkBwoQd8vVxZ7uuRg,48,44
あいみょん,愛を伝えたいだとか,67,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,70,71
Official髭男dism,ノーダウト,66,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
DA PUMP,U.S.A.,65,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,45,48
BABYMETAL,Elevator Girl,63,https://open.spotify.com/track/6EDKozH9RsSgBnKLFzojxD,69,27
HIROOMI TOSAKA,BLUE SAPPHIRE,62,https://open.spotify.com/track/2GcMsWWplrmVUOpjZJGwoZ,40,41
BLACKPINK,Kill This Love,61,https://open.spotify.com/track/5GK7eDDTVz7CTge1wJrDQW,82,71
菅田将暉,さよならエレジー,60,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,59,67
NMB48,床の間正座娘,59,https://open.spotify.com/track/41AHYED50tpp2cakbdv2H3,39,13
DAOKO × 米津玄師,打上花火,58,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,54,61
ゆず,SEIMEI,56,https://open.spotify.com/track/473GnGb7j5FW9iiOUiGIHK,56,25
