アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
IZ*ONE,Buenos Aires,100,https://open.spotify.com/track/59OVM3kQEOwKpTXgrQox1N,56,32
菅田将暉,まちがいさがし,99,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,59,64
Official髭男dism,Pretender,98,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
あいみょん,マリーゴールド,97,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
サカナクション,忘れられないの,96,https://open.spotify.com/track/7a3LbQFgp7NCuNcGlTgSsN,66,62
米津玄師,Lemon,95,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
スピッツ,優しいあの子,94,https://open.spotify.com/track/29RAzfejW1O69okBQXibca,65,57
King Gnu,白日,93,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,58
Nissy(西島隆弘),NA,92,https://open.spotify.com/track/4cP6KmNvTFkLHZo6fVJq0c,52,37
MAN WITH A MISSION,Remember Me,91,https://open.spotify.com/track/3WIDl36fLnnhoLrw9EGAcq,60,50
米津玄師,海の幽霊,90,https://open.spotify.com/track/77zJUDrQyZxu9uDEP4WRiE,80,50
Foorin,パプリカ,89,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
あいみょん,ハルノヒ,87,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0,70,54
Aqours,Jump up HIGH!!,85,https://open.spotify.com/track/3SHwu0Cb4Uz72bH1xhKefG,43,27
天月-あまつき-,スターライトキセキ,84,https://open.spotify.com/track/1eU5N1RqPgvsNE02DCN5Em,42,22
乃木坂46,Sing Out!,83,https://open.spotify.com/track/3sdIljU1Gej1Wry4dhqhEF,60,47
でんぱ組.inc,いのちのよろこび,82,https://open.spotify.com/track/3DegYV23015ZY84r3cmTL0,34,12
NEWS,トップガン,81,https://open.spotify.com/track/296IqO7WI1y3dfTx7rJTdj,54,31
Official髭男dism,ノーダウト,80,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
あいみょん,君はロックを聴かない,78,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
BTS (防弾少年団),Boy With Luv (feat. Halsey),77,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,86,77
あいみょん,今夜このまま,76,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
TWICE,FANCY,75,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,83,60
WANIMA,夏のどこかへ,74,https://open.spotify.com/track/7vBt0nLQ1uPurkqiW7Pibs,60,46
サカナクション,新宝島,73,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56
Girls2,ダイジョウブ,72,https://open.spotify.com/track/4uwTBLEEHQFhYjFCkdZgo8,34,25
Eve,闇夜,70,https://open.spotify.com/track/6aW8fq5lGlhoZxhLyC7JuL,66,44
WANIMA,シグナル,67,https://open.spotify.com/track/4Ybp3UvVXvraRNwOCWnrNq,60,63
UNIONE,アマンテ,66,https://open.spotify.com/track/1vEJcZ1h1VLMVwuuZRdhOo,17,4
Superfly,Ambitious,65,https://open.spotify.com/track/7C3XXjKEliuC4PF3jmATgV,59,36
清水翔太,Sorry,64,https://open.spotify.com/track/4FqIH9QntibJLPxec75RRp,64,38
