アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Official髭男dism,Pretender,99,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
Official髭男dism,宿命,98,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,71,60
米津玄師,馬と鹿,97,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,80,63
FANTASTICS from EXILE TRIBE,Dear Destiny,96,https://open.spotify.com/track/23VZiCCexO8subNUINdeaB,50,24
PENTAGON,HAPPINESS,95,https://open.spotify.com/track/1Ch8jvquxnYOK1R32pxlX6,48,23
あいみょん,マリーゴールド,94,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
菅田将暉,まちがいさがし,93,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,59,64
Foorin,パプリカ,92,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
米津玄師,Lemon,91,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
RADWIMPS,愛にできることはまだあるかい,90,https://open.spotify.com/track/0PUoNLjLtrSCNwIvvbERS2,74,56
King Gnu,白日,89,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,58
King Gnu,飛行艇,88,https://open.spotify.com/track/5vsM9UppL2iTgOfenMB6Gz,69,64
Official髭男dism,ノーダウト,87,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
22/7,何もしてあげられない,86,https://open.spotify.com/track/1oQOn4WHCAUBUIkACmOf8E,29,14
乃木坂46,Sing Out!,84,https://open.spotify.com/track/3sdIljU1Gej1Wry4dhqhEF,60,47
あいみょん,真夏の夜の匂いがする,83,https://open.spotify.com/track/34s49nvRfQy1kzx7DBqVRC,70,45
TWICE,Breakthrough,82,https://open.spotify.com/track/5COO2JgOmHIJ2jsXFwflz8,83,52
miwa,リブート,81,https://open.spotify.com/track/4kSjAMyq2VSlJXGoN4wdZv,53,40
milet,us,80,https://open.spotify.com/track/0s96Y4iLjNgEJBjlEZLBNu,61,57
サカナクション,忘れられないの,79,https://open.spotify.com/track/7a3LbQFgp7NCuNcGlTgSsN,66,62
GENERATIONS from EXILE TRIBE,DREAMERS,77,https://open.spotify.com/track/6CTH7f1xm03ABnpEKBstRo,51,35
back number,高嶺の花子さん,76,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
