アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
SKE48,美しい稲妻,100,https://open.spotify.com/track/0SSsjvwlgocTDQb9eIMZ2X,33,18,./downloaded_mp3/SKE48_美しい稲妻.mp3
aiko,Loveletter,99,https://open.spotify.com/track/3GxJstfqcMAZiZX6m5unQy,62,33,./downloaded_mp3/aiko_Loveletter.mp3
Linked Horizon,紅蓮の弓矢,98,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3
ハジ→,for YOU。,97,https://open.spotify.com/track/3jzuA1xODaJMjqnEexbu9u,48,53,./downloaded_mp3/ハジ→_for YOU。.mp3
サザンオールスターズ,ピースとハイライト,96,https://open.spotify.com/track/6Z37RZJ0WXDMNDx9OZ2j7s,65,36,./downloaded_mp3/サザンオールスターズ_ピースとハイライト.mp3
いきものがかり,笑顔,93,https://open.spotify.com/track/1dYFiDCkODoBht8HtTuW7E,63,58,./downloaded_mp3/いきものがかり_笑顔.mp3
剛力彩芽,友達より大事な人,89,https://open.spotify.com/track/3SHizEA2auLkPQnBf7TD2s,18,34,./downloaded_mp3/剛力彩芽_友達より大事な人.mp3
DREAMS COME TRUE,さぁ鐘を鳴らせ,85,https://open.spotify.com/track/2SMGqjHoXcomGhhkPhP6TU,61,42,./downloaded_mp3/DREAMS COME TRUE_さぁ鐘を鳴らせ.mp3
CREAM,Wonderland,83,https://open.spotify.com/track/5OX4p5zsVpcfFDiikJwWIl,48,20,./downloaded_mp3/CREAM_Wonderland.mp3
NEWS,渚のお姉サマー,82,https://open.spotify.com/track/4hKLKXpldRud2bQAZeeuqh,54,34,./downloaded_mp3/NEWS_渚のお姉サマー.mp3
コブクロ,One Song From Two Hearts,79,https://open.spotify.com/track/7snvAErDpncfVsn8kt1Ch3,59,24,./downloaded_mp3/コブクロ_One Song From Two Hearts.mp3
RIP SLYME,ジャングルフィーバー,78,https://open.spotify.com/track/6GUiNX2m1Ow88O7ticUeCh,55,27,./downloaded_mp3/RIP SLYME_ジャングルフィーバー.mp3
Linked Horizon,自由の翼,76,https://open.spotify.com/track/0l6uRRIDPNw3OsmqCYkmvi,59,42,./downloaded_mp3/Linked Horizon_自由の翼.mp3
小林太郎,鼓動,68,https://open.spotify.com/track/7yQ8Xe3AXgFH6xFabmBvEo,31,8,./downloaded_mp3/小林太郎_鼓動.mp3
SPYAIR,現状ディストラクション,67,https://open.spotify.com/track/1TIzFMURd9jVYlcVtoNsgo,58,49,./downloaded_mp3/SPYAIR_現状ディストラクション.mp3
aiko,花火,63,https://open.spotify.com/track/0I0zZHGJ6ea8TxwbUvvJEH,62,63,./downloaded_mp3/aiko_花火.mp3
ケラケラ,スターラブレイション,60,https://open.spotify.com/track/0PTGYdQvnVQ1YJ65jxBNoT,35,52,./downloaded_mp3/ケラケラ_スターラブレイション.mp3
SEKAI NO OWARI,RPG,58,https://open.spotify.com/track/7facNrW6VRW8s3ICZ8G1uW,66,66,./downloaded_mp3/SEKAI NO OWARI_RPG.mp3
TUBE,あー夏休み,55,https://open.spotify.com/track/3xGPfKACKGRjRJbgr8uMbS,52,51,./downloaded_mp3/TUBE_あー夏休み.mp3
back number,高嶺の花子さん,54,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75,./downloaded_mp3/back number_高嶺の花子さん.mp3
ゆず,夏色,53,https://open.spotify.com/track/3nYe3TNoETmeXkseSdnUFz,56,58,./downloaded_mp3/ゆず_夏色.mp3
平原綾香,翼,49,https://open.spotify.com/track/6B6ol1aEFyng5wVE2sK4K8,43,3,./downloaded_mp3/平原綾香_翼.mp3
スキマスイッチ,Hello Especially,48,https://open.spotify.com/track/33aOU2vrvSpWvVTnuX8Ecj,61,32,./downloaded_mp3/スキマスイッチ_Hello Especially.mp3
石崎ひゅーい,夜間飛行,44,https://open.spotify.com/track/7Dv1hecXm4Q2BLjZQdbeBg,40,24,./downloaded_mp3/石崎ひゅーい_夜間飛行.mp3
西野カナ,Believe,42,https://open.spotify.com/track/77JBHNti726BfsS8cX95Sk,63,47,./downloaded_mp3/西野カナ_Believe.mp3
竹本洋介,ありがとう,39,https://open.spotify.com/track/6aOEzQopMnGnLZ9UqQ3rJq,0,1,./downloaded_mp3/竹本洋介_ありがとう.mp3
黒沼英之,ふたり,37,https://open.spotify.com/track/6PURn8fvsCUrDoG1RCglle,17,6,./downloaded_mp3/黒沼英之_ふたり.mp3
きゃりーぱみゅぱみゅ,にんじゃりばんばん,35,https://open.spotify.com/track/3zrmJWuIWUmrhhSAZnlOYF,52,55,./downloaded_mp3/きゃりーぱみゅぱみゅ_にんじゃりばんばん.mp3
斉藤和義,カーラジオ,34,https://open.spotify.com/track/4xo4fIXvRJUqAIAXYcD1GR,53,28,./downloaded_mp3/斉藤和義_カーラジオ.mp3
きゃりーぱみゅぱみゅ,インベーダーインベーダー,33,https://open.spotify.com/track/4fdB7D3ie0C6HZLEb8VTHA,52,51,./downloaded_mp3/きゃりーぱみゅぱみゅ_インベーダーインベーダー.mp3
クリープハイプ,ラブホテル,32,https://open.spotify.com/track/3d3bbSJAvzCBnAcB1uoXQ2,63,48,./downloaded_mp3/クリープハイプ_ラブホテル.mp3
杏里,悲しみがとまらない,28,https://open.spotify.com/track/3Ad81lTEJzWDTnjqC3S04z,61,43,./downloaded_mp3/杏里_悲しみがとまらない.mp3
YUI,SUMMER SONG,27,https://open.spotify.com/track/1ZCFq7Fq1ZN5nI5GHXEAdg,57,60,./downloaded_mp3/YUI_SUMMER SONG.mp3
miwa,ミラクル,26,https://open.spotify.com/track/0WWhdc9npUQ9BCAAnUOCDz,53,41,./downloaded_mp3/miwa_ミラクル.mp3
Def Tech,Be The One,22,https://open.spotify.com/track/2h8VUX1XOj807ZVtxN3c4Z,48,31,./downloaded_mp3/Def Tech_Be The One.mp3
