アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
前田敦子,タイムマシンなんていらない,100,https://open.spotify.com/track/1i5LCYqiAS63x8wVFx6lv4,20,27,./downloaded_mp3/前田敦子_タイムマシンなんていらない.mp3
ケラケラ,友達のフリ,99,https://open.spotify.com/track/2IJwh0u1Jmd6uvQYzLMxIC,35,14,./downloaded_mp3/ケラケラ_友達のフリ.mp3
少女時代,GALAXY SUPERNOVA,97,https://open.spotify.com/track/1ADbTfmW1vFZgk4zW0zsnp,64,24,./downloaded_mp3/少女時代_GALAXY SUPERNOVA.mp3
SCANDAL,OVER DRIVE,95,https://open.spotify.com/track/1EtT47JMBN3XeHyOn9JIvr,48,20,./downloaded_mp3/SCANDAL_OVER DRIVE.mp3
斉藤和義,Always,94,https://open.spotify.com/track/7tRBbfA1ookcWguzuiFZbh,53,15,./downloaded_mp3/斉藤和義_Always.mp3
JUJU,Distance,93,https://open.spotify.com/track/1ARFnVxl8roVQ4jOZzYilB,54,33,./downloaded_mp3/JUJU_Distance.mp3
EXILE,No Limit,91,https://open.spotify.com/track/4PwPgoMh7YcuHn9OwNtVRk,60,27,./downloaded_mp3/EXILE_No Limit.mp3
AKB48,恋するフォーチュンクッキー,89,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50,./downloaded_mp3/AKB48_恋するフォーチュンクッキー.mp3
Superfly,Bi-Li-Li Emotion,85,https://open.spotify.com/track/6kcPHT9gzdayCzTn4l4z9P,59,41,./downloaded_mp3/Superfly_Bi-Li-Li Emotion.mp3
堂本剛,瞬き,84,https://open.spotify.com/track/3zSYDNfKI9DIe6I6zqhlhQ,22,25,./downloaded_mp3/堂本剛_瞬き.mp3
奥田民生,風は西から,83,https://open.spotify.com/track/1wT5yu8yICXbwlr43f2JjE,46,38,./downloaded_mp3/奥田民生_風は西から.mp3
矢井田瞳,地平線と君と僕,81,https://open.spotify.com/track/6Lo0KR6oHIyh6dPunT4ovn,39,2,./downloaded_mp3/矢井田瞳_地平線と君と僕.mp3
ポルノグラフィティ,青春花道,80,https://open.spotify.com/track/3aEbylXcizPlyDJ4El4QmV,62,23,./downloaded_mp3/ポルノグラフィティ_青春花道.mp3
Perfume,1mm,79,https://open.spotify.com/track/0tvmgd5UyzvmFj5BbgjvfR,57,35,./downloaded_mp3/Perfume_1mm.mp3
the pillows,ハッピー・バースデー,77,https://open.spotify.com/track/5aCshsKROh5yQuSMVaY8BV,48,9,./downloaded_mp3/the pillows_ハッピー・バースデー.mp3
荒井由実,ひこうき雲,74,https://open.spotify.com/track/6QoxIsoqpiaFvUsYwJX8bq,56,45,./downloaded_mp3/荒井由実_ひこうき雲.mp3
RADWIMPS,ラストバージン,67,https://open.spotify.com/track/2TqD22QsvKBavgREJTB4gs,75,58,./downloaded_mp3/RADWIMPS_ラストバージン.mp3
AAA,恋音と雨空,66,https://open.spotify.com/track/3KcT7QC0x2XyL6jtfLoGPm,55,48,./downloaded_mp3/AAA_恋音と雨空.mp3
KANA-BOON,盛者必衰の理、お断り,65,https://open.spotify.com/track/5mITiijORXibrZ8NNRNzAx,62,36,./downloaded_mp3/KANA-BOON_盛者必衰の理、お断り.mp3
GReeeeN,愛し君へ,64,https://open.spotify.com/track/1vePiIQxMCzJUv7pEoyoWy,62,41,./downloaded_mp3/GReeeeN_愛し君へ.mp3
山崎まさよし,Flowers,63,https://open.spotify.com/track/11ZDRXoP3Brlri2wVE7SSa,49,4,./downloaded_mp3/山崎まさよし_Flowers.mp3
藤澤ノリマサ,Period.,62,https://open.spotify.com/track/15gbi0bh1HyIBPMFvrErzJ,16,2,./downloaded_mp3/藤澤ノリマサ_Period..mp3
サザンオールスターズ,ピースとハイライト,61,https://open.spotify.com/track/6Z37RZJ0WXDMNDx9OZ2j7s,65,36,./downloaded_mp3/サザンオールスターズ_ピースとハイライト.mp3
天野春子(小泉今日子),潮騒のメモリー,59,https://open.spotify.com/track/53uaNqloMXC475JtyDdJaK,19,35,./downloaded_mp3/天野春子(小泉今日子)_潮騒のメモリー.mp3
HKT48,メロンジュース,56,https://open.spotify.com/track/51MFdJ8DcUBO6qDIOrXeKe,33,33,./downloaded_mp3/HKT48_メロンジュース.mp3
スピッツ,小さな生き物,54,https://open.spotify.com/track/46uPnwDOB1HplicBcX8VD9,66,31,./downloaded_mp3/スピッツ_小さな生き物.mp3
BUMP OF CHICKEN,虹を待つ人,50,https://open.spotify.com/track/1S6tiSVBFxUaEyHAGgz5kL,64,25,./downloaded_mp3/BUMP OF CHICKEN_虹を待つ人.mp3
新沼謙治,ふるさとは今もかわらず,48,https://open.spotify.com/track/60nqj6HWk0oqdwtxFBdoX6,33,4,./downloaded_mp3/新沼謙治_ふるさとは今もかわらず.mp3
今井美樹,中央フリーウェイ,47,https://open.spotify.com/track/5RybhZ43tqCxPDc5B7dtgp,47,30,./downloaded_mp3/今井美樹_中央フリーウェイ.mp3
SEKAI NO OWARI,Death Disco,44,https://open.spotify.com/track/0kxPbHXh5bCLv0QpoJzqHy,66,17,./downloaded_mp3/SEKAI NO OWARI_Death Disco.mp3
Not yet,ヒリヒリの花,43,https://open.spotify.com/track/2wVbZKk58bxZIjueE81VEq,16,11,./downloaded_mp3/Not yet_ヒリヒリの花.mp3
Linked Horizon,紅蓮の弓矢,38,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3
Salley,その先の景色を,36,https://open.spotify.com/track/4glj4rAVpyh0azVH7hbKHr,9,3,./downloaded_mp3/Salley_その先の景色を.mp3
シシド・カフカ,ラヴコリーダ,32,https://open.spotify.com/track/4rNhkEP6PHZ8hC29V6NDco,28,31,./downloaded_mp3/シシド・カフカ_ラヴコリーダ.mp3
エレファントカシマシ,今宵の月のように,31,https://open.spotify.com/track/0wMfMGp7nz7JMNw7tei9f5,51,62,./downloaded_mp3/エレファントカシマシ_今宵の月のように.mp3
かりゆし58,潮崎,30,https://open.spotify.com/track/613gnQqaIST6o1GKkN3XEJ,49,5,./downloaded_mp3/かりゆし58_潮崎.mp3
星野源,地獄でなぜ悪い,28,https://open.spotify.com/track/61znEgS6PbjGHLmQcNr0xZ,66,52,./downloaded_mp3/星野源_地獄でなぜ悪い.mp3
THE ポッシボー,乙女! Be Ambitious!,27,https://open.spotify.com/track/7joV04zlNsqnotPvgriFUX,2,1,./downloaded_mp3/THE ポッシボー_乙女! Be Ambitious!.mp3
androp,Voice,24,https://open.spotify.com/track/14InQZYaroJFJJ2A0HvyIk,38,27,./downloaded_mp3/androp_Voice.mp3
UVERworld,Fight For Liberty,21,https://open.spotify.com/track/07NMKEDSIgM6W6FvmCIKKa,60,44,./downloaded_mp3/UVERworld_Fight For Liberty.mp3
MISIA,幸せをフォーエバー,16,https://open.spotify.com/track/52HNPPC312PT8iRNKUGsmm,57,43,./downloaded_mp3/MISIA_幸せをフォーエバー.mp3
Galileo Galilei,サークルゲーム,15,https://open.spotify.com/track/72SWjMbGcAXZQEMbWcWEDI,45,39,./downloaded_mp3/Galileo Galilei_サークルゲーム.mp3
FUTURE FILE 25 ALL STARS,25,12,https://open.spotify.com/track/3f2AhUEFEZ2LGtLfR36xkp,0,0,./downloaded_mp3/FUTURE FILE 25 ALL STARS_25.mp3
Superfly,Starting Over,11,https://open.spotify.com/track/5qTX6rWMFoT0jBnkaGbHoc,59,19,./downloaded_mp3/Superfly_Starting Over.mp3
西野カナ,GO FOR IT !!,6,https://open.spotify.com/track/7vXxYbfD6GBg9XFBjtWbcG,63,51,./downloaded_mp3/西野カナ_GO FOR IT !!.mp3
竹内まりや,September,4,https://open.spotify.com/track/7BuxfPbJjtI8juuM3h18yA,59,51,./downloaded_mp3/竹内まりや_September.mp3
三山ひろし,男のうそ,3,https://open.spotify.com/track/5V2BfajYPXVqZKnIjRTgeI,31,12,./downloaded_mp3/三山ひろし_男のうそ.mp3
KNOCK OUT MONKEY,Paint it Out!!!!,2,https://open.spotify.com/track/3LcO1DMLvbhWAUrPTfAmtf,24,16,./downloaded_mp3/KNOCK OUT MONKEY_Paint it Out!!!!.mp3
