アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Linked Horizon,紅蓮の弓矢,100,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3
DREAMS COME TRUE,さぁ鐘を鳴らせ,99,https://open.spotify.com/track/2SMGqjHoXcomGhhkPhP6TU,61,42,./downloaded_mp3/DREAMS COME TRUE_さぁ鐘を鳴らせ.mp3
いきものがかり,笑顔,97,https://open.spotify.com/track/1dYFiDCkODoBht8HtTuW7E,63,58,./downloaded_mp3/いきものがかり_笑顔.mp3
剛力彩芽,友達より大事な人,95,https://open.spotify.com/track/3SHizEA2auLkPQnBf7TD2s,18,34,./downloaded_mp3/剛力彩芽_友達より大事な人.mp3
ハジ→,for YOU。,92,https://open.spotify.com/track/3jzuA1xODaJMjqnEexbu9u,48,53,./downloaded_mp3/ハジ→_for YOU。.mp3
RIP SLYME,ジャングルフィーバー,90,https://open.spotify.com/track/6GUiNX2m1Ow88O7ticUeCh,55,27,./downloaded_mp3/RIP SLYME_ジャングルフィーバー.mp3
SPYAIR,現状ディストラクション,84,https://open.spotify.com/track/1TIzFMURd9jVYlcVtoNsgo,58,49,./downloaded_mp3/SPYAIR_現状ディストラクション.mp3
高橋優,同じ空の下,80,https://open.spotify.com/track/2TTLABEi45CPkhRllaM20L,49,30,./downloaded_mp3/高橋優_同じ空の下.mp3
東京カランコロン,16のbeat,79,https://open.spotify.com/track/2yQ7pI7irhzh6WG01x5WFk,16,9,./downloaded_mp3/東京カランコロン_16のbeat.mp3
Linked Horizon,自由の翼,76,https://open.spotify.com/track/0l6uRRIDPNw3OsmqCYkmvi,59,42,./downloaded_mp3/Linked Horizon_自由の翼.mp3
VAMPS,AHEAD,72,https://open.spotify.com/track/1F7cSgVngKfwCIYIvl371q,38,35,./downloaded_mp3/VAMPS_AHEAD.mp3
flumpool,大切なものは君以外に見当たらなくて,69,https://open.spotify.com/track/7AOQ0WFufyi0rRkJbFquKT,47,26,./downloaded_mp3/flumpool_大切なものは君以外に見当たらなくて.mp3
東京スカパラダイスオーケストラ,Diamond In Your Heart,67,https://open.spotify.com/track/7aqiDKiC83zDz54vzp0QtV,50,28,./downloaded_mp3/東京スカパラダイスオーケストラ_Diamond In Your Heart.mp3
SEKAI NO OWARI,RPG,66,https://open.spotify.com/track/7facNrW6VRW8s3ICZ8G1uW,66,66,./downloaded_mp3/SEKAI NO OWARI_RPG.mp3
ケラケラ,スターラブレイション,64,https://open.spotify.com/track/0PTGYdQvnVQ1YJ65jxBNoT,35,52,./downloaded_mp3/ケラケラ_スターラブレイション.mp3
back number,高嶺の花子さん,63,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75,./downloaded_mp3/back number_高嶺の花子さん.mp3
aiko,Loveletter,58,https://open.spotify.com/track/3GxJstfqcMAZiZX6m5unQy,62,33,./downloaded_mp3/aiko_Loveletter.mp3
CHIHIRO,恋レター feat.TOC from Hilcrhyme,57,https://open.spotify.com/track/08PyJPyuHTsUdqi7228U6c,36,17,./downloaded_mp3/CHIHIRO_恋レター feat.TOC from Hilcrhyme.mp3
斉藤和義,カーラジオ,54,https://open.spotify.com/track/4xo4fIXvRJUqAIAXYcD1GR,53,28,./downloaded_mp3/斉藤和義_カーラジオ.mp3
androp,Voice,52,https://open.spotify.com/track/14InQZYaroJFJJ2A0HvyIk,38,27,./downloaded_mp3/androp_Voice.mp3
miwa,ミラクル,50,https://open.spotify.com/track/0WWhdc9npUQ9BCAAnUOCDz,53,41,./downloaded_mp3/miwa_ミラクル.mp3
