アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,恋するフォーチュンクッキー,100,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50,./downloaded_mp3/AKB48_恋するフォーチュンクッキー.mp3
SHINee,Boys Meet U,99,https://open.spotify.com/track/13SBKaDcDhmVkYKDUocBFN,62,20,./downloaded_mp3/SHINee_Boys Meet U.mp3
androp,Voice,97,https://open.spotify.com/track/14InQZYaroJFJJ2A0HvyIk,38,27,./downloaded_mp3/androp_Voice.mp3
サザンオールスターズ,ピースとハイライト,96,https://open.spotify.com/track/6Z37RZJ0WXDMNDx9OZ2j7s,65,36,./downloaded_mp3/サザンオールスターズ_ピースとハイライト.mp3
BUMP OF CHICKEN,虹を待つ人,95,https://open.spotify.com/track/1S6tiSVBFxUaEyHAGgz5kL,64,25,./downloaded_mp3/BUMP OF CHICKEN_虹を待つ人.mp3
塩ノ谷早耶香,Ocean Blue,92,https://open.spotify.com/track/3gI0MxLV8uHG9amq7ABuP1,17,14,./downloaded_mp3/塩ノ谷早耶香_Ocean Blue.mp3
Kis-My-Ft2,キミとのキセキ,91,https://open.spotify.com/track/5Hqau9KuUZeDRrRIZDuWlD,49,37,./downloaded_mp3/Kis-My-Ft2_キミとのキセキ.mp3
cinema staff,great escape,90,https://open.spotify.com/track/0iXYLrcgvd9u6ATFMIHMpD,44,52,./downloaded_mp3/cinema staff_great escape.mp3
GReeeeN,愛し君へ,89,https://open.spotify.com/track/1vePiIQxMCzJUv7pEoyoWy,62,41,./downloaded_mp3/GReeeeN_愛し君へ.mp3
天野春子(小泉今日子),潮騒のメモリー,86,https://open.spotify.com/track/53uaNqloMXC475JtyDdJaK,19,35,./downloaded_mp3/天野春子(小泉今日子)_潮騒のメモリー.mp3
YUKI,STARMANN,84,https://open.spotify.com/track/3lSHszAqboN536yReZom8J,44,17,./downloaded_mp3/YUKI_STARMANN.mp3
WHITE ASH,Crowds,83,https://open.spotify.com/track/5MbhvsafMgw7sOIvoWROFA,23,30,./downloaded_mp3/WHITE ASH_Crowds.mp3
Galileo Galilei,サークルゲーム,82,https://open.spotify.com/track/72SWjMbGcAXZQEMbWcWEDI,45,39,./downloaded_mp3/Galileo Galilei_サークルゲーム.mp3
UVERworld,Fight For Liberty,81,https://open.spotify.com/track/07NMKEDSIgM6W6FvmCIKKa,60,44,./downloaded_mp3/UVERworld_Fight For Liberty.mp3
荒井由実,ひこうき雲,78,https://open.spotify.com/track/6QoxIsoqpiaFvUsYwJX8bq,56,45,./downloaded_mp3/荒井由実_ひこうき雲.mp3
