rank,song_title,artist_name,score
1,Your Seed,Hey!Say!JUMP,100
2,KissHug,aiko,99
3,告白,FUNKY MONKEY BABYS,98
4,崖の上のポニョ,藤岡藤巻と大橋のぞみ,97
5,I AM YOUR SINGER,サザンオールスターズ,96
6,もっと遠くへ,レミオロメン,95
7,メイビー,ジェイ・ショーン,94
8,LIFE,キマグレン,93
9,キャント・ゴー・バック,プライマル・スクリーム,92
10,love the world,Perfume,91
12,太陽とビキニ,RIP Slyme,89
13,キセキ,GReeeeN,88
14,ハレーション,たむらぱん,87
15,Make my day,新垣結衣,86
16,ベター・イン・タイム,レオナ・ルイス,85
17,NO RAIN NO RAINBOW,HOME MADE 家族,84
18,夏はこれからだ!,福耳,83
19,何度も,青山テルマ,82
20,WE LOVE YOU.,槇原敬之,81
21,SUMMER SONG,YUI,80
22,ブルーバード,いきものがかり,79
23,CHU-BURA,KELUN,78
24,爪爪爪,マキシマム　ザ　ホルモン,77
25,GIFT,Mr.Children,76
26,Love Call,RYTHEM with キマグレン,75
27,美しき生命,コールドプレイ,74
29,One Love,嵐,72
30,ワーキング・トゥゲザー,ゴンゾー,71
31,メンタル・ヘルス〜僕たちの「サイコー!」ソング〜,ゼブラヘッド,70
32,ネクスト・プレイン・ホーム〜きみに今すぐ逢いたくて,ダニエル・パウター,69
33,鐘を鳴らして,Bonnie Pink,68
34,ストップ・アンド・ステア,ワンリパブリック,67
35,SUPER SHINE,EXILE,66
36,SUMMER PARTY,BREAKERZ,65
37,どうして君を好きになってしまったんだろう?,東方神起,64
38,ONE,Crystal Kay,63
39,サマーヌード,bird,62
40,Do Me More,安室奈美恵,61
41,夏の魔物,鶴,60
42,ガンマ・レイ,ベック,59
43,How Do I Survive?,Superfly,58
44,花火,aiko,57
45,ファシネーション,アルファビート,56
47,Every Sunday Afternoon,ROCK'A'TRENCH,54
48,スーパーウーマン,アリシア・キーズ,53
49,デイライト,ケリー・ローランド,52
54,アイム・ユアーズ,ジェイソン・ムラーズ,47
56,ひまわり,福原美穂,45
57,グレイトDJ,ザ・ティン・ティンズ,44
58,アフリカ,カール・ウルフ,43
60,ローレライ,ゴスペラーズ,41
61,ドリーム,プリシラ・アーン,40
62,ナツコイ,KCB,39
63,夏恋,SKELT 8 BAMBINO,38
64,パノラマ,ヨースケ@HOME,37
65,I Love You,SunSet Swish,36
67,ギャロップ,pe'zmoku,34
68,デンジャラス,M.ポコラ,33
69,プライベート・パーティー,レオナ・ルイス,32
72,あなたが傍に,TUFF SESSION,29
73,泣かないで,羞恥心,28
74,ラベル・オア・ラヴ,ファーギー,27
77,本気っスカ!,MEGARYU,24
78,永遠のハーモニー,メイレイ,23
80,A Perfect Sky,Bonnie Pink,21
81,あー夏休み,TUBE,20
82,SUPERSTAR,FIRE BALL,19
83,アメリカン・ボーイ,エステル,18
84,ムーヴィング・マウンテンズ,アッシャー,17
86,ホエン・アイ・グロウ・アップ,プッシーキャット・ドールズ,15
87,ラヴ・イズ・ノイズ,ザ・ヴァーヴ,14
88,夏色,ゆず,13
93,真夏の果実,サザンオールスターズ,8
95,ドリーム・キャッチ・ミー,ニュートン・フォークナー,6
98,クローサー,Ne-Yo(ニーヨ),3
100,Midnight call,COLOR,1
