rank,song_title,artist_name,score
1,HANABI,Mr.Children,100
2,偶然の確率,GIRL NEXT DOOR,99
3,雨傘,TOKIO,98
4,Promise,Sonar Pocket,97
5,Secret Code,KinKi Kids,96
6,truth,嵐,95
7,絆,中孝介,94
8,コノユビトマレ,スガシカオ,93
9,マーシー,ダフィー,92
10,さよならリグレット,くるり,91
11,Music Traveler,BENNIE K with SOFFet,90
12,ミス・インディペンデント,Ne-Yo(ニーヨ),89
13,崖の上のポニョ,藤岡藤巻と大橋のぞみ,88
14,ラヴ・イズ・ノイズ,ザ・ヴァーヴ,87
15,Come Back Home,HOME MADE 家族,86
16,キス・ア・ガール,ケイティ・ペリー,85
17,恋時雨,湘南乃風,84
18,ただ、ありがとう,MONKEY MAJIK,83
19,I AM YOUR SINGER,サザンオールスターズ,82
20,君のすべてに,Spontania feat JUJU,81
21,ギヴ・ユー・ザ・ワールド〜宇宙のファンタジー2008,ザ・デイ,80
22,How Do I Survive?,Superfly,79
23,NEXUS 4,L'Arc〜en〜Ciel,78
24,ネクスト・プレイン・ホーム〜きみに今すぐ逢いたくて,ダニエル・パウター,77
25,グローリーデイズ,B'z,76
26,悲愴感,悲愴感,75
27,ザ・ショック・オブ・ザ・ライトニング,オアシス,74
29,オン・マイ・ウェイ,ジョヴァンカ,72
30,GIFT,Mr.Children,71
31,美しき生命,コールドプレイ,70
32,マスタッシュ,木村カエラ,69
33,ミッドナイト・マッドネス,ケミカル・ブラザーズ,68
34,ギミ・ラヴ,トルバドールズ,67
35,あたらしい日々,Every Little Thing,66
36,ギフト,ポルノグラフィティ,65
37,アイのうた,福井舞,64
38,Every Sunday Afternoon,ROCK'A'TRENCH,63
39,手紙〜拝啓十五の君へ〜,アンジェラ・アキ,62
40,オール・アラウンド,タヒチ　80,61
41,Catch the Rainbow,MISIA,60
42,ひかり,星村麻衣,59
43,この瞬間(とき)、きっと夢じゃない,SMAP,58
44,September,竹内まりや,57
45,クラゲ、流れ星,大塚愛,56
46,スポットライト,ジェニファー・ハドソン,55
47,木曽川しぐれ,川中美幸,54
48,キミに歌ったラブソング,Lil'B,53
49,スピードとナイフ,ザ・クロマニヨンズ,52
50,ライフ、ラヴ・アンド・ラフター,ドノヴァン・フランケンレイター,51
51,オール・サマー・ロング,キッド・ロック,50
53,セプテンバー,アース・ウィンド&ファイアー,48
54,trip-うちへかえろ-,阿部芙蓉美,47
55,ずっと一緒,JAY'ED,46
56,生きてることが辛いなら,森山直太朗,45
57,LIFE,キマグレン,44
58,キセキ,GReeeeN,43
59,やぁ無情,斉藤和義,42
60,SUNのSON,奥田民生,41
61,One Love,嵐,40
62,I LOVE YOUをさがしてる,GLAY,39
63,20th・センチュリー・ボーイ,T.レックス,38
64,あなたと,絢香×コブクロ,37
66,ETERNAL LANDSCAPE,Skoop On Somebody + 織田哲郎,35
67,いいじゃないか,LOVE LOVE LOVE,34
68,フォーエバーソング,秦基博,33
70,Do Me More,安室奈美恵,31
72,セイ・イット・アゲイン,マリエ・ディグビー,29
74,陽は、また昇る,アラジン,27
76,elegy train,SBK,25
77,ライオン,May'n/中島愛,24
78,Life goes on,CHEMISTRY,23
79,夢伝説,STARDUST REVUE,22
80,ファイア,ケヴィン・リトル,21
83,ギヴ・イット・トゥ・ミー,マドンナ,18
84,ホワイ・ジャスト・ビー・フレンズ,ジョー,17
85,ジャスト・スタンド・アップ!,アーティスツ・スタンド・アップ・トゥ・キャンサー,16
86,ドリーム,プリシラ・アーン,15
87,赤い糸,新垣結衣,14
89,グリーン,オトナモード,12
90,ホエン・アイ・グロウ・アップ,プッシーキャット・ドールズ,11
91,So Special-Version AI-,AI + EXILE ATSUSHI,10
92,ファースト・ラブ,シェネル,9
94,グリーン・ライト,ジョン・レジェンドfeatアンドレ3000,7
97,暴走/列車,AC/DC,4
98,BLOWIN',B'z,3
99,アフター・トゥナイト,ジャスティン・ノヅカ,2
