rank,song_title,artist_name,score
1,One Love,嵐,100
2,泣かないで,羞恥心,99
3,痛い立ち位置,ポルノグラフィティ,98
4,Yesterday and Tomorrow,ゆず,97
5,風吹けば恋,チャットモンチー,96
6,MERRY-LIFE-GOES-ROUND,DREAMS COME TRUE,95
7,美しき生命,コールドプレイ,94
8,キセキ,GReeeeN,93
9,グレイトDJ,ザ・ティン・ティンズ,92
10,泣き夏,mihimaru GT with SOFFet,91
11,アメリカン・ボーイ,エステル,90
12,ドリーム・キャッチ・ミー,ニュートン・フォークナー,89
13,アイアイ傘,テゴマス,88
14,マザー・メアリー,フォックスボロ・ホットタブス,87
15,キズナ,Hi-Fi CAMP,86
16,LIFE,キマグレン,85
17,あいたくて,MONKEY MAJIK,84
18,Moon Crying,倖田來未,83
19,もう一度…,童子-T feat BENI,82
20,アフリカ,カール・ウルフ,81
21,play and pray,K,80
22,Voice Mail,YOUNGSHIM,79
23,love the world,Perfume,78
24,Velvet Touch,Dragon Ash,77
25,曇天,DOES,76
26,星間飛行,ランカ・リー=中島愛,75
27,KissHug,aiko,74
29,子供たちの未来へ,ケツメイシ,72
30,Honey Honey,SEAMO feat AYUSE KOZUE,71
31,雨の日には雨の中を風の日には風の中を,島谷ひとみ,70
33,激動,UVERworld,68
34,ラヴ・イン・ディス・クラブ,アッシャー,67
35,オレンジ,Lil'B,66
36,Love Smile,PINKLOOP,65
37,I Love You,SunSet Swish,64
38,SUMMER SONG,YUI,63
39,マイルズ・アウェイ,マドンナ,62
40,エヴリワン・ノーズ,N★E★R★D,61
41,デイライト,ケリー・ローランド,60
42,Midnight call,COLOR,59
43,何度も,青山テルマ,58
44,おかえり,絢香,57
45,羞恥心,羞恥心,56
46,SKY,大橋卓弥,55
47,VERB,GLAY,54
49,ブルーバード,いきものがかり,52
50,ワープ,lego big morl,51
51,キャント・ゴー・バック,プライマル・スクリーム,50
53,恋のフライトタイム〜12pm〜,鈴木雅之&菊池桃子,48
54,ハンマーヘッド,オフスプリング,47
55,シャラップ・アンド・レット・ミー・ゴー,ザ・ティン・ティンズ,46
56,クローサー,Ne-Yo(ニーヨ),45
57,メイビー,ジェイ・ショーン,44
58,証明,シギ,43
60,Prisoner Of Love,宇多田ヒカル,41
61,ラーンアリルギヴィンアンラヴィン,ゴティエ,40
62,スクイーズ・ミー,クラーク&スマーク,39
63,足跡のない道,GANGA ZUMBA,38
65,ストップ・アンド・ステア,ワンリパブリック,36
66,LOVE ADDICT,VAMPS,35
69,アイム・ユアーズ,ジェイソン・ムラーズ,32
70,ステイ・ウィズ・ミー,アル・グリーン,31
72,ストレングス・イン・ナンバーズ,ザ・ミュージック,29
73,バイ・バイ,マライア・キャリー,28
77,勝手にシンドバット,サザンオールスターズ,24
81,Make my day,新垣結衣,20
82,虹,Aqua Timez,19
83,ピース・ラヴ・アンド・ハピネス,G・ラブ&スペシャル・ソース,18
84,アンダーニース,アラニス・モリセット,17
85,ミストレス・メイベル,ザ・フラテリス,16
86,タイム・トゥ・プリテンド,MGMT,15
87,ポーク・アンド・ビーンズ,ウィーザー,14
89,ウェイト・フォー・ユー,エリオット・ヤミン,12
90,New Animal,the pillows,11
91,CHU-BURA,KELUN,10
92,涙のさきに,Crystal Kay,9
94,ブリーディング・ラヴ,レオナ・ルイス,7
99,リーヴィン,ジェシー・マッカートニー,2
100,メンタル・ヘルス〜僕たちの「サイコー!」ソング〜,ゼブラヘッド,1
