rank,song_title,artist_name,score
1,Happy Birthday,NEWS,100
2,Ti Amo,EXILE,99
3,最愛,KOH+,98
4,哀愁の湖,氷川きよし,97
5,あなたと,絢香×コブクロ,96
6,足跡,BAReeeeeeeeeeN,95
8,手紙〜拝啓十五の君へ〜,アンジェラ・アキ,93
9,夏のかけら,Aqua Timez,92
10,ザ・ショック・オブ・ザ・ライトニング,オアシス,91
11,マーシー,ダフィー,90
12,HANABI,Mr.Children,89
13,7シングス,マイリー・サイラス,88
14,君のすべてに,Spontania feat JUJU,87
15,元気を出して,竹内まりや,86
16,ギミ・ラヴ,ザ・トルバドールズ,85
17,うごかぬ想い〜ザ・マン・フー・キャント・ビー・ムーヴド,スクリプト,84
19,赤い糸,新垣結衣,82
20,Dear My Friends,上松秀実,81
21,PROMiSE,MiChi,80
22,フォーエバーソング,秦基博,79
23,SAYONARAベイベー,加藤ミリヤ,78
24,キミに歌ったラブソング,Lil'B,77
26,ベスト・オブ・ミー〜素顔の僕をうけとめて,ダニエル・パウター,75
27,ミス・インディペンデント,Ne-Yo(ニーヨ),74
28,ソー・ホワット,ピンク,73
29,Drive away,GIRL NEXT DOOR,72
30,オン・マイ・ウェイ,ジョヴァンカ,71
32,みちしるべ,フィルハーモユニーク,69
33,プラネタリウム,いきものがかり,68
34,one,e-sound speaker,67
35,花の匂い,Mr.Children,66
36,DOLL,SCANDAL,65
37,やぁ無情,斉藤和義,64
38,キープス・ゲッティン・ベター,クリスティーナ・アギレラ,63
39,崖の上のポニョ,藤岡藤巻と大橋のぞみ,62
40,スポットライト,ジェニファー・ハドソン,61
41,ザ・ワールド・シュド・リヴォルヴ・アラウンド・ミー,リトル・ジャッキー,60
42,Jazz,SMAP,59
43,Continue,SEAMO,58
44,ホワイ・ジャスト・ビー・フレンズ,ジョー,57
45,マスタッシュ,木村カエラ,56
46,絆,中孝介,55
47,パリス,フレンドリー・ファイアーズ,54
49,コノユビトマレ,スガシカオ,52
50,"Love,too Death,too",ポルノグラフィティ,51
51,キス・ア・ガール,ケイティ・ペリー,50
52,Walk Over the Rainbow,SHAKALABBITS,49
53,TABOO,倖田來未,48
54,How Do I Survive?,Superfly,47
55,マイアヒ・ライフ,T.I.,46
56,世界で誰より愛してる,岡野宏典,45
57,時の足音,コブクロ,44
61,ウーマナイザー,ブリトニー・スピアーズ,40
63,記念日,SoulJa × Misslim,38
64,グリーン・ライト,ジョン・レジェンドfeatアンドレ3000,37
65,暴走/列車,AC/DC,36
66,紅と黒のMATADORA,GLAY,35
67,キセキ,GReeeeN,34
68,elegy train,SBK,33
69,LIGHT IN YOUR HEART,V6,32
71,ボディー・オン・ミーfeat.エイコン&アシャンティ,ネリー,30
72,美しき生命,コールドプレイ,29
73,花になれ,flumpool,28
74,truth,嵐,27
76,My Treasure,清水翔太,25
77,Stay away,BREMEN,24
79,Promise,Sonar Pocket,22
81,Dear...,JONTE,20
85,ロック・アンド・ロール,エリック・ハッチンソン,16
86,Love Call,RYTHEM with キマグレン,15
87,虹の片方,YOUNGER GENERATION,14
89,いつか君に追い風が,馬場俊英,12
90,幸せになろう,mihimaru GT,11
91,ジャスト・スタンド・アップ!,アーティスツ・スタンド・アップ・トゥ・キャンサー,10
92,偶然の確率,GIRL NEXT DOOR,9
93,SUNのSON,奥田民生,8
96,想〜new love new world〜,福山雅治,5
97,ヒロシマ(ビー・ビー・ビー・ベニー・ヒット・ヒズ・ヘッド),ベン・フォールズ,4
99,藤沢ルーザー,ASIAN KUNG-FU GENERATION,2
