rank,song_title,artist_name,score
1,White X'mas,KAT-TUN,100
2,気まぐれロマンティック,いきものがかり,99
3,扉,GReeeeN,98
4,LAST CHRISTMAS,EXILE,97
5,繋がりSUNSET,Dragon Ash,96
6,Winter Love Story,JYONGRI,95
7,ウーマナイザー,ブリトニー・スピアーズ,94
8,素直になれたら,JUJU feat Spontania,93
9,KISS〜恋におちて...冬〜,MAY'S,92
10,おつかれさまの国,斉藤和義,91
11,セントレイ,サカナクション,90
12,エソラ,Mr.Children,89
13,Dream Fighter,Perfume,88
14,CHAIN,BONNIE PINK,87
15,インソムニア,クレイグ・デイヴィッド,86
16,連れてって連れてって,DREAMS COME TRUE,85
17,永遠,しおり,84
18,白い花,TRIPLANE,83
19,アイ・ドント・ケア,フォール・アウト・ボーイ,82
20,LOVE〜winter song〜,福原美穂,81
21,冒険彗星,榎本くるみ,80
22,ライト・ナウ(ナ・ナ・ナ),エイコン,79
23,君がいるだけで,YA-KYIM respects 米米CLUB,78
24,ORION,中島美嘉,77
26,儚くも永久のカナシ,UVERworld,75
27,恋バス,矢井田瞳 & 恋バスBAND with 小田和正,74
28,今夜もキャント・ストップ,サニーJ,73
29,ラヴ・レター・トゥ・ジャパン,ザ・バード&ザ・ビー,72
30,Dream Believer〜星に願いを〜,"INFINITY 16 welcomez MINMI,HAN-KUN & 若旦那 from 湘南乃風,GOKI",71
31,Beautiful days,嵐,70
32,愛のままで…,秋元順子,69
34,フォー・レター・ワード〜優柔不断なラブソング〜,ボーン・クレイン,67
36,My Special Day,Dew,65
37,イフ・アイ・ワー・ア・ボーイ,ビヨンセ,64
38,縁の糸,竹内まりや,63
39,ソー・ホワット,ピンク,62
42,チャイニーズ・デモクラシー,ガンズ&ローゼス,59
43,Heart of Winter,山崎まさよし,58
44,今宵、月が見えずとも,ポルノグラフィティ,57
45,ラヴァーズ・イン・ジャパン,コールドプレイ,56
46,メッセージ,YUKI,55
47,恋はgroovy×2,伊藤由奈,54
48,ホット・アンド・コールド,ケイティ・ペリー,53
49,Continue,SEAMO,52
50,ヒューマン,ザ・キラーズ,51
52,24 Xmas time,倉木麻衣,49
53,願いごと一つキミへ,Lil'B,48
54,アー・ユー・レディー,ラスマス・フェイバー,47
56,LA・LA・LA LOVE SONG〜ここから始まる恋物語〜,RSP with DA BUBBLE GUM BROTHERS,45
59,時の足音,コブクロ,42
60,恋人たちのクリスマス,マライア・キャリー,41
61,恋のガソリン,鶴,40
62,シング・ザ・チェンジズ,ザ・ファイアーマン,39
64,愛 NEED,キマグレン,37
65,foolish foolish,松下優也,36
66,バスト・ユア・ウィンドウズ,ジャズミン・サリヴァン,35
67,ラヴ・ライク・クレイジー,キキ,34
70,ウィンター・レイン,エンヤ,31
71,グリーン・ライト,ジョン・レジェンドfeatアンドレ3000,30
73,キープス・ゲッティン・ベター,クリスティーナ・アギレラ,28
74,ショック・オブ・ザ・ライトニング,オアシス,27
75,情熱の代償,GIRL NEXT DOOR,26
76,微風(そよかぜ),安倍なつみ,25
77,ノクターン,平原綾香,24
78,"1,2,3,4(アイ・ラブ・ユー)",プレイン・ホワイト・ティース,23
79,花,SOFFet,22
80,あしたの空,SPEED,21
81,ガッタ・ビー・サムバディ,ニッケルバック,20
83,美しき生命,コールドプレイ,18
84,Hurry Xmas,L'Arc〜en〜Ciel,17
85,Catch the Rainbow,MISIA,16
86,キセキ,GReeeeN,15
88,鮨屋で…,あさみちゆき,13
89,ニホンノミカタ-ネバダカラキマシタ-,矢島美容室,12
91,LIFE,キマグレン,10
92,スーパーファンタスティック,ペッパートンス,9
94,花の匂い,Mr.Children,7
95,I'll be,YUI,6
96,崖の上のポニョ,藤岡藤巻と大橋のぞみ,5
99,ドント・ビリーヴ・イン・ラヴ,ダイド,2
100,シングル・レディース(プット・ア・リング・オン・イット),ビヨンセ,1
