rank,song_title,artist_name,score
1,AGEHA,GENERATIONS from EXILE TRIBE,100
2,SUN,星野源,99
4,世界に一つだけの花,SMAP,97
5,Wherever you are,ONE OK ROCK,96
6,みんながみんな英雄,AI,95
7,彼女はゾンビ,GLAY,94
8,トリセツ,西野カナ,93
10,Butterfly,BUMP OF CHICKEN,91
11,365日の紙飛行機,AKB48,90
12,羽,稲葉浩志,89
13,未来,コブクロ,88
15,ヒカリノシズク,NEWS,86
17,海の声,浦島太郎(桐谷健太),84
18,STAY TUNE,Suchmos,83
19,YAMABIKO,NakamuraEmi,82
21,Memories,MAN WITH A MISSION,80
22,私以外私じゃないの,ゲスの極み乙女。,79
23,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,78
24,両成敗でいいじゃない,ゲスの極み乙女。,77
25,Ki・mi・ni・mu・chu,EXILE,76
26,ワース・イット feat.キッド・インク,フィフス・ハーモニー,75
29,錯覚CROSSROADS,"BiBi〜絢瀬絵里(南條愛乃),西木野真姫(Pile),矢澤にこ(徳井青空)from μ's〜",72
30,ワイルド・サイドを行け,GLIM SPANKY,71
32,明日への手紙,手嶌葵,69
33,真夜中の虹,スガシカオ,68
34,はなまるぴっぴはよいこだけ,A応P,67
35,時よ,星野源,66
37,Sexy Young Beautiful,Happiness,64
38,ソーリー,ジャスティン・ビーバー,63
40,ひまわりの約束,秦基博,61
41,黒い雫,Superfly,60
43,ヒロイン,back number,58
44,夜は眠れるかい?,flumpool,57
45,No.1,西野カナ,56
46,クリスマスソング,back number,55
50,唇にBe My Baby,AKB48,51
51,Speaking,Mrs.GREEN APPLE,50
53,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,48
55,Summer Madness,三代目 J Soul Brothers from EXILE TRIBE,46
56,新宝島,サカナクション,45
58,Beautiful,Superfly,43
59,BANG BANG BANG,BIGBANG,42
60,恋音と雨空,AAA,41
61,シー・ユー・アゲイン,ウィズ・カリファ feat.チャーリー・プース,40
62,What You Want,JUJU,39
63,ロマンスがありあまる,ゲスの極み乙女。,38
64,ハロー,アデル,37
65,アイ・リアリー・ライク・ユー,カーリー・レイ・ジェプセン,36
66,恋心,MACO,35
68,刀剣乱舞,刀剣男士team三条 with 加州清光,33
69,ランアンドラン,KANA-BOON,32
73,DANCE WITH ME NOW!,E-girls,28
74,あなたがここにいて抱きしめることができるなら,miwa,27
75,はじまり,BLUE ENCOUNT,26
77,愛してるのに、愛せない,AAA,24
79,FANTASTIC BABY,BIGBANG,22
82,千本桜,WhiteFlame feat.初音ミク,19
83,ワン・コール・アウェイ,チャーリー・プース,18
86,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,15
87,恋するフォーチュンクッキー,AKB48,14
88,シュガーソングとビターステップ,UNISON SQUARE GARDEN,13
90,粉雪,レミオロメン,11
91,もしも運命の人がいるのなら,西野カナ,10
92,我ら思う、故に我ら在り,氣志團,9
93,好き,西野カナ,8
95,ハピネス,AI,6
96,The Beginning,ONE OK ROCK,5
97,Hello To The World,家入レオ,4
98,あしたいろ,安田レイ,3
99,未来へ,ナオト・インティライミ,2
100,SIX SAME FACES〜今夜は最高!!!!!!〜,イヤミ feat.おそ松×カラ松×チョロ松×一松×十四松×トド松(鈴村健一、櫻井孝宏、中村悠一、神谷浩史、福山潤、小野大輔、入野自由),1
