rank,song_title,artist_name,score
1,TRAGEDY,KAT-TUN,100
2,明日への手紙,手嶌葵,99
3,BANG BANG BANG,BIGBANG,98
4,全力バタンキュー,A応P,97
5,SUN,星野源,96
6,海の声,浦島太郎(桐谷健太),95
7,Wherever you are,ONE OK ROCK,94
8,夜は眠れるかい?,flumpool,93
9,FANTASTIC BABY,BIGBANG,92
10,DANCE WITH ME NOW!,E-girls,91
11,Butterfly,BUMP OF CHICKEN,90
12,トリセツ,西野カナ,89
13,365日の紙飛行機,AKB48,88
14,復活LOVE,嵐,87
15,世界に一つだけの花,SMAP,86
18,未来,コブクロ,83
19,夢,GReeeeN,82
20,AGEHA,GENERATIONS from EXILE TRIBE,81
21,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,80
22,Memories,MAN WITH A MISSION,79
24,Sexy Young Beautiful,Happiness,77
25,Ki・mi・ni・mu・chu,EXILE,76
27,恋音と雨空,AAA,74
28,みんながみんな英雄,AI,73
29,シー・ユー・アゲイン,ウィズ・カリファ feat.チャーリー・プース,72
30,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,71
31,Hello To The World,家入レオ,70
33,ひまわりの約束,秦基博,68
34,もっと,aiko,67
35,ヒロイン,back number,66
36,はなまるぴっぴはよいこだけ,A応P,65
37,時よ,星野源,64
38,チョコレイト・ディスコ,Perfume,63
39,恋心,MACO,62
40,Feel So Alive,三代目 J Soul Brothers from EXILE TRIBE,61
42,STAY TUNE,Suchmos,59
44,羽,稲葉浩志,57
45,薄紅,LACCO TOWER,56
48,シュガーソングとビターステップ,UNISON SQUARE GARDEN,53
50,唇にBe My Baby,AKB48,51
51,私以外私じゃないの,ゲスの極み乙女。,50
52,アライヴ,シーア,49
53,千本桜,WhiteFlame feat.初音ミク,48
54,未来へ,ナオト・インティライミ,47
55,ワース・イット feat.キッド・インク,フィフス・ハーモニー,46
56,ソーリー,ジャスティン・ビーバー,45
57,黒い雫,Superfly,44
58,クリスマスソング,back number,43
62,Summer Madness,三代目 J Soul Brothers from EXILE TRIBE,39
63,No.1,西野カナ,38
64,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,37
65,君はメロディー,AKB48,36
66,Raise your flag,MAN WITH A MISSION,35
67,スミレ,秦基博,34
68,新宝島,サカナクション,33
69,みれん心,氷川きよし,32
71,Follow Me,E-girls,30
72,四万十川,三山ひろし,29
74,愛してるのに、愛せない,AAA,27
75,Beautiful,Superfly,26
76,ホールド・バック・ザ・リヴァー,ジェイムス・ベイ,25
77,LOSER,BIGBANG,24
78,好き,西野カナ,23
79,The Beginning,ONE OK ROCK,22
80,"Hello,world!",BUMP OF CHICKEN,21
81,あしたいろ,安田レイ,20
82,キャント・フィール・マイ・フェイス,ウィークエンド,19
83,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,18
84,ハロー,アデル,17
85,あなたがここにいて抱きしめることができるなら,miwa,16
86,両成敗でいいじゃない,ゲスの極み乙女。,15
87,ワン・コール・アウェイ,チャーリー・プース,14
90,ALRIGHT,THE YELLOW MONKEY,11
91,彼女はゾンビ,GLAY,10
93,アドヴェンチャー・オブ・ア・ライフタイム,コールドプレイ,8
95,もしも運命の人がいるのなら,西野カナ,6
96,ヒカリノシズク,NEWS,5
97,IF YOU,BIGBANG,4
98,ランアンドラン,KANA-BOON,3
99,Share The Love,THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,2
100,奏(かなで),スキマスイッチ,1
