rank,song_title,artist_name,score
1,ペンパイナッポーアッポーペン,ピコ太郎,100
2,恋,星野源,99
3,道は手ずから夢の花,KinKi Kids,98
6,前前前世,RADWIMPS,95
7,サヨナラの意味,乃木坂46,94
8,砂の塔,THE YELLOW MONKEY,93
9,Welcome to TOKYO,三代目 J Soul Brothers from EXILE TRIBE,92
11,Dear Bride,西野カナ,90
12,Fantastic Time,Hey!Say!JUMP,89
13,多分、風。,サカナクション,88
15,TT,TWICE,86
16,なんでもないや,RADWIMPS,85
18,PIERROT,GENERATIONS from EXILE TRIBE,83
19,My Boo,清水翔太,82
20,Dear Diary,安室奈美恵,81
21,24K・マジック,ブルーノ・マーズ,80
23,世界に一つだけの花,SMAP,78
25,SUN,星野源,76
26,道,宇多田ヒカル,75
27,好きな人がいること,JY,74
29,Go! Go! Let's Go!,E-girls,72
30,ANOTHER STARTING LINE,Hi-STANDARD,71
31,サイレントマジョリティー,欅坂46,70
33,STAY,SMAP,68
34,LOSER,米津玄師,67
36,あいたい,林部智史,65
38,RAGE OF DUST,SPYAIR,63
39,パーフェクト・イリュージョン,レディー・ガガ,62
40,なんでもないや,上白石萌音,61
41,Feel like,[Alexandros],60
42,スパークル,RADWIMPS,59
43,涙のない世界,AAA,58
46,Taking Off,ONE OK ROCK,55
47,ありがとう,SMAP,54
48,ヒカリアレ,BURNOUT SYNDROMES,53
49,クローサー feat.ホールジー,チェインスモーカーズ,52
50,Hey Ho,SEKAI NO OWARI,51
51,ドント・ワナ・ノウ feat.ケンドリック・ラマー,マルーン5,50
52,(RE)PLAY,三浦大知,49
53,NANIMONO feat.米津玄師,中田ヤスタカ,48
54,Promise you,THE BEAT GARDEN,47
56,BANG BANG BANG,BIGBANG,45
60,Wherever you are,ONE OK ROCK,41
61,History Maker,DEAN FUJIOKA,40
62,Hero,安室奈美恵,39
65,心魂の在処,"へし切長谷部(新垣樽助),宗三左文字(泰勇気),薬研藤四郎(山下誠一郎)",36
69,夢灯籠,RADWIMPS,32
70,Heaven's Door〜陽のあたる場所〜,栞菜智世,31
71,ひまわりの約束,秦基博,30
73,君への手紙,桑田佳祐,28
75,キセキ,GReeeeN,26
76,Lovefool-好きだって言って-,Dream Ami,25
77,Blood Sweat & Tears,BTS (防弾少年団),24
79,STAY TUNE,Suchmos,22
80,シャウト・アウト・トゥ・マイ・エックス〜完全ふっ切れ宣言〜,リトル・ミックス,21
81,ハッピーエンド,back number,20
82,TIME FLIES,ACE OF SPADES × PKCZ feat.登坂広臣,19
89,70億のピース,秦基博,12
91,結-ゆい-,miwa,10
92,花束を君に,宇多田ヒカル,9
93,花丸◎日和!,"大和守安定(市来光弘),加州清光(増田俊樹)",8
94,友よ〜この先もずっと…,ケツメイシ,7
95,トリセツ,西野カナ,6
96,Silent Oath,Knights,5
98,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,3
99,君が好き,西野カナ,2
100,金の愛、銀の愛,SKE48,1
