アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
SKE48,無意識の色,100,https://open.spotify.com/track/7Jm7yxmeUBl8brqu19qhHE,33,18
欅坂46,風に吹かれても,99,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,48,43
RYUJI IMAICHI,ONE DAY,98,https://open.spotify.com/track/3783kNRWGUu9JQ7TTYpTOO,29,12
乃木坂46,いつかできるから今日できる,97,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,60,44
荻野目洋子,ダンシング・ヒーロー,95,https://open.spotify.com/track/4uedOJajNogY115gktPcvI,42,53
Re:vale,NO DOUBT,94,https://open.spotify.com/track/5YAhy4reKq5QOZiTwtmjrN,38,34
back number,瞬き,93,https://open.spotify.com/track/7hIfpcdUZcyCKHYy8gp49E,76,68
TWICE,Candy Pop,91,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,83,51
TWICE,TT,90,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,83,49
DAOKO × 米津玄師,打上花火,89,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,54,61
欅坂46,不協和音,88,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,48,47
東方神起,Reboot,87,https://open.spotify.com/track/1puuaunrIyKl6fHAbpWBFA,52,21
宇多田ヒカル,あなた,86,https://open.spotify.com/track/3yCVsL9xnnnhtOQ1CfPD7W,72,62
SOLIDEMO,MIRAI,85,https://open.spotify.com/track/0DBvmdIdYOM3HvSGraHBQa,23,4
WANIMA,ともに,83,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,60,66
サンボマスター,できっこないを やらなくちゃ,82,https://open.spotify.com/track/4iiyK2TMxPV0IDc4STEJOq,53,47
PANDORA feat.Beverly,Be The One,81,https://open.spotify.com/track/6Yhw1XtZyNQrCClHlNDxov,0,7
TWICE,Heart Shaker,80,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,83,55
乃木坂46,インフルエンサー,79,https://open.spotify.com/track/0PHEwJbhs3wte1vCsBI4LF,60,52
菅田将暉,さよならエレジー,78,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,59,67
SHISHAMO,明日も,77,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,58,65
Little Glee Monster,いつかこの涙が,75,https://open.spotify.com/track/0KNOXsTgTF0JaC7ZBZWPRK,54,49
TWICE,LIKEY,74,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,83,53
NMB48,ワロタピーポー,71,https://open.spotify.com/track/2NElairctl8AKtEGGvvfun,39,27
三浦大知,EXCITE,69,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,49,47
BTS (防弾少年団),DNA,68,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,71
平井堅,ノンフィクション,67,https://open.spotify.com/track/3FNaUMbtGok3gicPNfScDi,55,52
星野源,恋,66,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,65,61
GENERATIONS from EXILE TRIBE,ALRIGHT! ALRIGHT!,65,https://open.spotify.com/track/6SCv3IKCjreVaPkIYLcuQZ,51,19
"大和守安定(市来光弘),加州清光(増田俊樹)",花丸印の日のもとで,63,https://open.spotify.com/track/7LfdBwB35CBatzgpxVdsn3,24,24
Little Glee Monster,Jupiter,62,https://open.spotify.com/track/7sSMVhg2tOBCIjmqWwazNt,54,45
欅坂46,サイレントマジョリティー,61,https://open.spotify.com/track/6aZfTPxaGl5BayfBGqdmC2,48,43
米津玄師,ピースサイン,60,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,80,73
竹原ピストル,よー、そこの若いの,59,https://open.spotify.com/track/0ZoHxBd1enqGDSNjqUptmY,39,47
星野源,Family Song,58,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,65,63
Superfly,愛をこめて花束を,57,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,70
Re:vale,太陽のEsperanza,56,https://open.spotify.com/track/6q2JwrbgKHiaavdsPT6LlG,38,34
RADWIMPS,なんでもないや,55,https://open.spotify.com/track/3SMpsXpVrFju2OUzFtJPws,74,62
高木さん(高橋李依),気まぐれロマンティック,54,https://open.spotify.com/track/2ivTDMirJsFKznRukF1Dga,39,42
RADWIMPS,スパークル,52,https://open.spotify.com/track/1TFv0KXyFvC7eCP2ury0KV,74,60
androp,Joker,51,https://open.spotify.com/track/3sajzDQawiEzrRVL2Pw2Re,38,11
X JAPAN,Forever Love,50,https://open.spotify.com/track/1kCCpWE4czNSpahmsqpKlT,52,49
スピッツ,楓,49,https://open.spotify.com/track/0b7IBgZjedM53ufZV4f4CL,65,65
RADWIMPS,前前前世,48,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,74,55
TWICE,One More Time,47,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,83,46
TWICE,SIGNAL,46,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,83,52
クリス・ハート,I LOVE YOU,45,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,44,53
GENERATIONS from EXILE TRIBE,BIG CITY RODEO,43,https://open.spotify.com/track/5GCjKGOgLFUqReR5Bbe9Lk,51,25
Hey!Say!JUMP,White Love,42,https://open.spotify.com/track/5yjG4G8CKeePjOc9pIaoqV,56,47
WANIMA,ヒューマン,41,https://open.spotify.com/track/5xi5xPMoPhUzz1BDLcJMUY,60,43
陰陽座,桜花忍法帖,40,https://open.spotify.com/track/0TqNsYDUt2cYdeenoiP72a,39,28
WANIMA,やってみよう,39,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,60,62
MaM,Blooming World,38,https://open.spotify.com/track/12wNjNizYvsyMjPovMRjtD,25,28
BTS (防弾少年団),MIC Drop,37,https://open.spotify.com/track/01380RE6UfsPSdiUIwrCoH,86,70
三山ひろし,いごっそ魂,36,https://open.spotify.com/track/6qBk2VemCJEMUkS53eeln5,30,15
SEKAI NO OWARI,RAIN,35,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,64,58
雨のパレード,What's your name?,34,https://open.spotify.com/track/0HW8vuZr40y6cRjgYknsbD,29,14
TWICE,Like OOH-AHH,32,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,83,53
Saint Aqours Snow,Awaken the power,31,https://open.spotify.com/track/2H5iRFxYReo3yBc1ZIXOBO,18,20
ベリーグッドマン,ライオン,29,https://open.spotify.com/track/40zFpuXzfj5rxcol7WoZzg,49,53
三代目 J Soul Brothers from EXILE TRIBE,J.S.B. HAPPINESS,28,https://open.spotify.com/track/6y7n6tAG7Mo4HsjS7eDIOk,54,27
サクヤコノハナ,ココロノトビラ,27,https://open.spotify.com/track/6XmFhZJ8tQy8qS9msYWxF7,7,5
TWICE,KNOCK KNOCK,25,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,83,51
米津玄師,アイネクライネ,24,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69
GENERATIONS from EXILE TRIBE,AGEHA,23,https://open.spotify.com/track/0uHaPSj0c5QpCzSyZa26g3,51,46
ONE OK ROCK,Wherever you are,22,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
電気グルーヴ,MAN HUMAN,21,https://open.spotify.com/track/1WXdpAzM6dRwPlpbcjQEG3,40,26
miwa,Live Fast Die Young,20,https://open.spotify.com/track/7B9EU2DBecC0eR60QfQ5Nk,53,15
WANIMA,シグナル,19,https://open.spotify.com/track/4Ybp3UvVXvraRNwOCWnrNq,60,63
TWICE,CHEER UP,18,https://open.spotify.com/track/5UnRutJ5phJ9Ti4WnFgEoJ,83,43
スキマスイッチ,奏(かなで),17,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,60,73
エレファントカシマシ,今宵の月のように,16,https://open.spotify.com/track/0wMfMGp7nz7JMNw7tei9f5,51,62
PENGUIN RESEARCH,近日公開第二章,14,https://open.spotify.com/track/5HIR73yOdSJom5MairFy43,38,22
