アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Number_i,未確認領域,100,https://open.spotify.com/track/69AwhLeXrM9yAvE0EBSVdw,67,67,./downloaded_mp3/Number_i_未確認領域.mp3
Mrs.GREEN APPLE,夏の影,99,https://open.spotify.com/track/3hp4ZggkNMsre9cutCSnLK,80,67,./downloaded_mp3/Mrs.GREEN APPLE_夏の影.mp3
AKB48,Oh my pumpkin!,97,https://open.spotify.com/track/6cqO3fy9rE0TDp80PQ2fgu,56,29,./downloaded_mp3/AKB48_Oh my pumpkin!.mp3
HANA,ROSE,95,https://open.spotify.com/track/5JTNhYqB0eG0ivgZcBviJ0,70,75,./downloaded_mp3/HANA_ROSE.mp3
Mrs.GREEN APPLE,クスシキ,94,https://open.spotify.com/track/3huSUfmhUr4entz2S0G31O,80,69,./downloaded_mp3/Mrs.GREEN APPLE_クスシキ.mp3
Mrs.GREEN APPLE,Carrying Happiness,92,https://open.spotify.com/track/6cSE6qGHagStJmrPa0jzu9,80,65,./downloaded_mp3/Mrs.GREEN APPLE_Carrying Happiness.mp3
Mrs.GREEN APPLE,ライラック,91,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72,./downloaded_mp3/Mrs.GREEN APPLE_ライラック.mp3
Official髭男dism,らしさ,90,https://open.spotify.com/track/2TRxremVZ0t2JVu5OFxbiA,71,73,./downloaded_mp3/Official髭男dism_らしさ.mp3
Mrs.GREEN APPLE,breakfast,89,https://open.spotify.com/track/7BPgsEG645OAnpetcBbLrZ,80,65,./downloaded_mp3/Mrs.GREEN APPLE_breakfast.mp3
Mrs.GREEN APPLE,ダーリン,88,https://open.spotify.com/track/62x4EMPyCFF2Ohv7qDjalp,80,68,./downloaded_mp3/Mrs.GREEN APPLE_ダーリン.mp3
サカナクション,怪獣,86,https://open.spotify.com/track/6FhWelfRDMFZRtFUU6SIdC,66,73,./downloaded_mp3/サカナクション_怪獣.mp3
HANA,Burning Flower,85,https://open.spotify.com/track/20mMzqcOAO1J5qmM7Q6sP0,70,70,./downloaded_mp3/HANA_Burning Flower.mp3
ORANGE RANGE,イケナイ太陽,84,https://open.spotify.com/track/7emibp3qHeqNNYqZ2Y09xb,59,67,./downloaded_mp3/ORANGE RANGE_イケナイ太陽.mp3
BLACKPINK,JUMP,83,https://open.spotify.com/track/4TbkhyiZjLS2srPUVez9Fm,82,67,./downloaded_mp3/BLACKPINK_JUMP.mp3
幾田りら,恋風,82,https://open.spotify.com/track/6QGuDk8tY8Lan39gTWtXWK,65,73,./downloaded_mp3/幾田りら_恋風.mp3
ELLEGARDEN,カーマイン,81,https://open.spotify.com/track/2JXkpytEoAymsaa7JtAPgd,57,65,./downloaded_mp3/ELLEGARDEN_カーマイン.mp3
BE:FIRST,夢中,80,https://open.spotify.com/track/7KNY1e9x1MDvpBAmIAN3tz,70,72,./downloaded_mp3/BE:FIRST_夢中.mp3
Mrs.GREEN APPLE,青と夏,79,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63,./downloaded_mp3/Mrs.GREEN APPLE_青と夏.mp3
back number,ブルーアンバー,78,https://open.spotify.com/track/35MeePbBnryubkVG0v8GbI,77,74,./downloaded_mp3/back number_ブルーアンバー.mp3
HANA,Tiger,76,https://open.spotify.com/track/20VZXnRzvcS0qVMOThjjmM,70,70,./downloaded_mp3/HANA_Tiger.mp3
CANDY TUNE,倍倍FIGHT!,75,https://open.spotify.com/track/6v1pCoeCJjphsCyh148icW,54,58,./downloaded_mp3/CANDY TUNE_倍倍FIGHT!.mp3
