アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Mrs.GREEN APPLE,ライラック,100,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72,./downloaded_mp3/Mrs.GREEN APPLE_ライラック.mp3
ロゼ & ブルーノ・マーズ,APT.,99,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,79,88,./downloaded_mp3/ロゼ & ブルーノ・マーズ_APT..mp3
Creepy Nuts,Bling-Bang-Bang-Born,98,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75,./downloaded_mp3/Creepy Nuts_Bling-Bang-Bang-Born.mp3
こっちのけんと,はいよろこんで,96,https://open.spotify.com/track/41xGcFvQsGYQs0RDFvPfv3,58,61,./downloaded_mp3/こっちのけんと_はいよろこんで.mp3
Mrs.GREEN APPLE,ビターバカンス,95,https://open.spotify.com/track/6DYV1GqwCTrvfPcjeFwjLt,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ビターバカンス.mp3
Omoinotake,幾億光年,94,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66,./downloaded_mp3/Omoinotake_幾億光年.mp3
Mrs.GREEN APPLE,ケセラセラ,93,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63,./downloaded_mp3/Mrs.GREEN APPLE_ケセラセラ.mp3
Da-iCE,I wonder,91,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66,./downloaded_mp3/Da-iCE_I wonder.mp3
Mrs.GREEN APPLE,Soranji,90,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,80,63,./downloaded_mp3/Mrs.GREEN APPLE_Soranji.mp3
Vaundy,怪獣の花唄,89,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74,./downloaded_mp3/Vaundy_怪獣の花唄.mp3
Vaundy,風神,87,https://open.spotify.com/track/00GDUNeJd97qjKp2yrx0OC,73,64,./downloaded_mp3/Vaundy_風神.mp3
Mrs.GREEN APPLE,青と夏,86,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63,./downloaded_mp3/Mrs.GREEN APPLE_青と夏.mp3
AKASAKI,Bunny Girl,85,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h,60,66,./downloaded_mp3/AKASAKI_Bunny Girl.mp3
Mrs.GREEN APPLE,familie,83,https://open.spotify.com/track/4PCQHOJFMV9BWq46UMVf2l,80,65,./downloaded_mp3/Mrs.GREEN APPLE_familie.mp3
Mrs.GREEN APPLE,ダンスホール,82,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ダンスホール.mp3
Mrs.GREEN APPLE,僕のこと,80,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,80,72,./downloaded_mp3/Mrs.GREEN APPLE_僕のこと.mp3
King Gnu,ねっこ,79,https://open.spotify.com/track/4btYb7Tfjw5bQazC6bQXpl,70,64,./downloaded_mp3/King Gnu_ねっこ.mp3
YOASOBI,アイドル,78,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,74,72,./downloaded_mp3/YOASOBI_アイドル.mp3
Vaundy,踊り子,77,https://open.spotify.com/track/7loLSr7JUn78pLHitHr89Z,73,55,./downloaded_mp3/Vaundy_踊り子.mp3
Mrs.GREEN APPLE,コロンブス,76,https://open.spotify.com/track/3ECvJ97WjbbaTsCZ64pwgI,80,64,./downloaded_mp3/Mrs.GREEN APPLE_コロンブス.mp3
aespa,Whiplash,75,https://open.spotify.com/track/7Cnpb1vBbC46RgVyyKLH7p,78,66,./downloaded_mp3/aespa_Whiplash.mp3
藤井風,満ちてゆく,74,https://open.spotify.com/track/5glPFBAuA1C85tBcVWVzvO,75,68,./downloaded_mp3/藤井風_満ちてゆく.mp3
サザンオールスターズ,桜、ひらり,73,https://open.spotify.com/track/1J7mN0ueMbugyJtiTISIwB,65,45,./downloaded_mp3/サザンオールスターズ_桜、ひらり.mp3
Mrs.GREEN APPLE,Magic,72,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,80,67,./downloaded_mp3/Mrs.GREEN APPLE_Magic.mp3
Official髭男dism,50%,71,https://open.spotify.com/track/46r7xisTxx58n3tVPS1LIz,71,60,./downloaded_mp3/Official髭男dism_50%.mp3
ILLIT,Magnetic,70,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,76,82,./downloaded_mp3/ILLIT_Magnetic.mp3
Mrs.GREEN APPLE,インフェルノ,69,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,80,68,./downloaded_mp3/Mrs.GREEN APPLE_インフェルノ.mp3
YOASOBI,UNDEAD,68,https://open.spotify.com/track/5NxmDq0yXBYGfCbMqvIXuv,74,68,./downloaded_mp3/YOASOBI_UNDEAD.mp3
back number,水平線,67,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
back number,高嶺の花子さん,66,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75,./downloaded_mp3/back number_高嶺の花子さん.mp3
back number,クリスマスソング,65,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71,./downloaded_mp3/back number_クリスマスソング.mp3
FRUITS ZIPPER,わたしの一番かわいいところ,64,https://open.spotify.com/track/0yiDwxnb6D0Vh5yyciuStd,60,64,./downloaded_mp3/FRUITS ZIPPER_わたしの一番かわいいところ.mp3
MISAMO,NEW LOOK,63,https://open.spotify.com/track/451U7NEyfqtVefeIgSoJF0,56,59,./downloaded_mp3/MISAMO_NEW LOOK.mp3
Vaundy,タイムパラドックス,62,https://open.spotify.com/track/3jNwPOqdPvQIr5dRT0hzgY,73,65,./downloaded_mp3/Vaundy_タイムパラドックス.mp3
BABYMONSTER,DRIP,61,https://open.spotify.com/track/1MUZitHRpmng5NevrvNx4T,76,64,./downloaded_mp3/BABYMONSTER_DRIP.mp3
back number,新しい恋人達に,60,https://open.spotify.com/track/5LclntckGFFGFUVGJk9Z4x,77,65,./downloaded_mp3/back number_新しい恋人達に.mp3
LE SSERAFIM,CRAZY,59,https://open.spotify.com/track/3AoEQRuFf8zVXWqSLo2UOi,81,73,./downloaded_mp3/LE SSERAFIM_CRAZY.mp3
Official髭男dism,Same Blue,58,https://open.spotify.com/track/3tRgmNTaFYgtbt7XCy6Les,71,64,./downloaded_mp3/Official髭男dism_Same Blue.mp3
Official髭男dism,Subtitle,57,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64,./downloaded_mp3/Official髭男dism_Subtitle.mp3
Mrs.GREEN APPLE,StaRt,56,https://open.spotify.com/track/0ubEkvxVE1Sh4QTBN6b92a,80,60,./downloaded_mp3/Mrs.GREEN APPLE_StaRt.mp3
back number,ヒロイン,55,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,77,72,./downloaded_mp3/back number_ヒロイン.mp3
柊マグネタイト,テトリス,54,https://open.spotify.com/track/6LIpqsMbsfc8I7F0dsFXsv,54,56,./downloaded_mp3/柊マグネタイト_テトリス.mp3
back number,花束,53,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,77,75,./downloaded_mp3/back number_花束.mp3
B'z,ultra soul,52,https://open.spotify.com/track/5QAZVZA3FN1s368XgijXHZ,66,52,./downloaded_mp3/B'z_ultra soul.mp3
Ado,唱,51,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60,./downloaded_mp3/Ado_唱.mp3
優里,ドライフラワー,49,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,68,64,./downloaded_mp3/優里_ドライフラワー.mp3
あいみょん,マリーゴールド,48,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72,./downloaded_mp3/あいみょん_マリーゴールド.mp3
優里,カーテンコール,47,https://open.spotify.com/track/1nysdCpKAh6yif4JkmoiNy,68,69,./downloaded_mp3/優里_カーテンコール.mp3
Mrs.GREEN APPLE,ロマンチシズム,46,https://open.spotify.com/track/7BwkDMUfGl0yttRXS13SAO,80,57,./downloaded_mp3/Mrs.GREEN APPLE_ロマンチシズム.mp3
ヨルシカ,晴る,45,https://open.spotify.com/track/5eY7692tmgHB9dbmq6wa2M,72,72,./downloaded_mp3/ヨルシカ_晴る.mp3
B'z,LOVE PHANTOM,44,https://open.spotify.com/track/6rcPP3eWwKcUrIEWb1bR5S,66,61,./downloaded_mp3/B'z_LOVE PHANTOM.mp3
米津玄師,Lemon,43,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
Number_i,GOAT,42,https://open.spotify.com/track/7rA2RuTx1dHadrZcoKh8O9,67,57,./downloaded_mp3/Number_i_GOAT.mp3
Official髭男dism,Pretender,41,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58,./downloaded_mp3/Official髭男dism_Pretender.mp3
NEWS,チャンカパーナ,40,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,54,57,./downloaded_mp3/NEWS_チャンカパーナ.mp3
BAD HOP,"Last Party Never End (feat. Tiji Jojo, YZERR, Vingo & Yellow Pato)",39,https://open.spotify.com/track/52buM4EFitLjpgxtN1sxIb,62,62,"./downloaded_mp3/BAD HOP_Last Party Never End (feat. Tiji Jojo, YZERR, Vingo & Yellow Pato).mp3"
back number,ハッピーエンド,38,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,77,74,./downloaded_mp3/back number_ハッピーエンド.mp3
Mrs.GREEN APPLE,Dear,37,https://open.spotify.com/track/4MYH9m9nYL5OtvtehXmNn6,80,54,./downloaded_mp3/Mrs.GREEN APPLE_Dear.mp3
back number,HAPPY BIRTHDAY,36,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,77,74,./downloaded_mp3/back number_HAPPY BIRTHDAY.mp3
米津玄師,Azalea,35,https://open.spotify.com/track/7kJBYHytiARJlRygfg5VCn,80,62,./downloaded_mp3/米津玄師_Azalea.mp3
FRUITS ZIPPER,NEW KAWAII,34,https://open.spotify.com/track/5cyv0C8sidO5KhQiK7ErQ8,60,60,./downloaded_mp3/FRUITS ZIPPER_NEW KAWAII.mp3
Number_i,INZM,33,https://open.spotify.com/track/5PTL6Kn0n4rEmhWQP3NqEb,67,50,./downloaded_mp3/Number_i_INZM.mp3
優里,ベテルギウス,32,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,68,69,./downloaded_mp3/優里_ベテルギウス.mp3
JIMIN,Who,31,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,79,86,./downloaded_mp3/JIMIN_Who.mp3
優里,ビリミリオン,30,https://open.spotify.com/track/7KExqPOvjFzAI4d49mQxt9,68,59,./downloaded_mp3/優里_ビリミリオン.mp3
