アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
米津玄師,IRIS OUT,100,https://open.spotify.com/track/59hVbgr8rfYkDbHfr8RcGI,80,89,./downloaded_mp3/米津玄師_IRIS OUT.mp3
"米津玄師, 宇多田ヒカル",JANE DOE,99,https://open.spotify.com/track/4oE7MyJhqSD3BaHRpNs8Nl,80,84,"./downloaded_mp3/米津玄師, 宇多田ヒカル_JANE DOE.mp3"
Mrs.GREEN APPLE,GOOD DAY,98,https://open.spotify.com/track/61UOoqGI1B9qdeD5Dzupyb,80,74,./downloaded_mp3/Mrs.GREEN APPLE_GOOD DAY.mp3
HANA,BAD LOVE,94,https://open.spotify.com/track/6x6MPCHCBGyPDPXkoelyVN,70,73,./downloaded_mp3/HANA_BAD LOVE.mp3
HANA,ROSE,93,https://open.spotify.com/track/5JTNhYqB0eG0ivgZcBviJ0,70,75,./downloaded_mp3/HANA_ROSE.mp3
Mrs.GREEN APPLE,クスシキ,91,https://open.spotify.com/track/3huSUfmhUr4entz2S0G31O,80,69,./downloaded_mp3/Mrs.GREEN APPLE_クスシキ.mp3
超特急,NINE LIVES,89,https://open.spotify.com/track/3m1UnYVit4a6bHsbt38dE9,54,50,./downloaded_mp3/超特急_NINE LIVES.mp3
Mrs.GREEN APPLE,ライラック,88,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72,./downloaded_mp3/Mrs.GREEN APPLE_ライラック.mp3
XG,GALA,87,https://open.spotify.com/track/6laUIsJKwTQMXAAEKnCwES,70,74,./downloaded_mp3/XG_GALA.mp3
Official髭男dism,らしさ,86,https://open.spotify.com/track/2TRxremVZ0t2JVu5OFxbiA,71,73,./downloaded_mp3/Official髭男dism_らしさ.mp3
Mrs.GREEN APPLE,ダーリン,83,https://open.spotify.com/track/62x4EMPyCFF2Ohv7qDjalp,80,68,./downloaded_mp3/Mrs.GREEN APPLE_ダーリン.mp3
サカナクション,怪獣,82,https://open.spotify.com/track/6FhWelfRDMFZRtFUU6SIdC,66,73,./downloaded_mp3/サカナクション_怪獣.mp3
HANA,Tiger,81,https://open.spotify.com/track/20VZXnRzvcS0qVMOThjjmM,70,70,./downloaded_mp3/HANA_Tiger.mp3
藤井風,Prema,80,https://open.spotify.com/track/0IByNT868RxZwmcj1rQgno,75,71,./downloaded_mp3/藤井風_Prema.mp3
HANA,Burning Flower,79,https://open.spotify.com/track/20mMzqcOAO1J5qmM7Q6sP0,70,70,./downloaded_mp3/HANA_Burning Flower.mp3
Mrs.GREEN APPLE,夏の影,78,https://open.spotify.com/track/3hp4ZggkNMsre9cutCSnLK,80,67,./downloaded_mp3/Mrs.GREEN APPLE_夏の影.mp3
JO1,Handz In My Pocket,77,https://open.spotify.com/track/35m8Dt5Pnnth0k17UIgEZ3,60,63,./downloaded_mp3/JO1_Handz In My Pocket.mp3
HANA,Drop,76,https://open.spotify.com/track/0hhUYRTVgcq7oD4qVLDgR2,70,63,./downloaded_mp3/HANA_Drop.mp3
Mrs.GREEN APPLE,breakfast,75,https://open.spotify.com/track/7BPgsEG645OAnpetcBbLrZ,80,65,./downloaded_mp3/Mrs.GREEN APPLE_breakfast.mp3
BE:FIRST,夢中,74,https://open.spotify.com/track/7KNY1e9x1MDvpBAmIAN3tz,70,72,./downloaded_mp3/BE:FIRST_夢中.mp3
幾田りら,恋風,72,https://open.spotify.com/track/6QGuDk8tY8Lan39gTWtXWK,65,73,./downloaded_mp3/幾田りら_恋風.mp3
米津玄師,Plazma,71,https://open.spotify.com/track/1KLg01cjnRsENoFhJWUTSd,80,70,./downloaded_mp3/米津玄師_Plazma.mp3
BE:FIRST,空,70,https://open.spotify.com/track/298ROhlpzNNOujR3q9XkP0,70,65,./downloaded_mp3/BE:FIRST_空.mp3
back number,ブルーアンバー,69,https://open.spotify.com/track/35MeePbBnryubkVG0v8GbI,77,74,./downloaded_mp3/back number_ブルーアンバー.mp3
STARGLOW,Moonchaser,68,https://open.spotify.com/track/0qcQhdiBI6mRhVm8haSw2Y,48,63,./downloaded_mp3/STARGLOW_Moonchaser.mp3
乃紫,1000日間,67,https://open.spotify.com/track/3HGHvxci8vnRg7RZ5E6lzi,58,72,./downloaded_mp3/乃紫_1000日間.mp3
CANDY TUNE,倍倍FIGHT!,66,https://open.spotify.com/track/6v1pCoeCJjphsCyh148icW,54,58,./downloaded_mp3/CANDY TUNE_倍倍FIGHT!.mp3
清水翔太,PUZZLE,65,https://open.spotify.com/track/09O5p1IP5i2xldBScLpXX7,65,66,./downloaded_mp3/清水翔太_PUZZLE.mp3
なとり,プロポーズ,64,https://open.spotify.com/track/2VmWOZiKDnLq373THopgWC,67,75,./downloaded_mp3/なとり_プロポーズ.mp3
BLACKPINK,JUMP,63,https://open.spotify.com/track/4TbkhyiZjLS2srPUVez9Fm,82,67,./downloaded_mp3/BLACKPINK_JUMP.mp3
Number_i,Numbers Ur Zone,62,https://open.spotify.com/track/1eOnQiXOa2oO3UCQsD9u0m,67,68,./downloaded_mp3/Number_i_Numbers Ur Zone.mp3
YOASOBI,劇上,61,https://open.spotify.com/track/3BFx3IfjwIaUr0W5Bl1LED,74,68,./downloaded_mp3/YOASOBI_劇上.mp3
ちゃんみな,SAD SONG,60,https://open.spotify.com/track/0mlCDt9UWfQNY0pxk5jbJK,69,63,./downloaded_mp3/ちゃんみな_SAD SONG.mp3
ORANGE RANGE,イケナイ太陽,59,https://open.spotify.com/track/7emibp3qHeqNNYqZ2Y09xb,59,67,./downloaded_mp3/ORANGE RANGE_イケナイ太陽.mp3
Mrs.GREEN APPLE,ケセラセラ,58,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63,./downloaded_mp3/Mrs.GREEN APPLE_ケセラセラ.mp3
ENHYPEN,Shine On Me,56,https://open.spotify.com/track/00HpVPqakPoslGmkcnXAFI,80,60,./downloaded_mp3/ENHYPEN_Shine On Me.mp3
Vaundy,怪獣の花唄,55,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74,./downloaded_mp3/Vaundy_怪獣の花唄.mp3
米津玄師,KICK BACK,54,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76,./downloaded_mp3/米津玄師_KICK BACK.mp3
