rank,song_title,artist_name,score
1,クリスマスソング,back number,100
2,なんでやねんねん,浜田ばみゅばみゅ,99
3,しぇからしか!,HKT48 feat.氣志團,98
4,No.1,西野カナ,97
7,トリセツ,西野カナ,94
8,コップの中の木漏れ日,ラブ・クレッシェンド,93
10,Ki・mi・ni・mu・chu,EXILE,91
11,What You Want,JUJU,90
12,SHIKIBU feat.阿波の踊り子,レキシ,89
13,はなまるぴっぴはよいこだけ,A応P,88
14,SUN,星野源,87
15,四銃士,NEWS,86
17,あなたがここにいて抱きしめることができるなら,miwa,84
18,オルフェンズの涙,MISIA,83
20,新宝島,サカナクション,81
21,黒い雫,Superfly,80
24,STAR TRAIN,Perfume,77
25,夢を見れば傷つくこともある,KinKi Kids,76
26,Save me,西内まりや,75
28,ハロー,アデル,73
29,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,72
30,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,71
33,フラッシュバック,リリィ、さよなら。,68
34,今、話したい誰かがいる,乃木坂46,67
35,太陽に笑え,Anly,66
36,何度でも,Crystal Kay,65
37,Raise your flag,MAN WITH A MISSION,64
38,ブランケット・スノウ,Dream,63
39,オトナチック,ゲスの極み乙女。,62
40,プラマイ,aiko,61
41,ハピネス,AI,60
42,Share The Love,THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,59
43,アドヴェンチャー・オブ・ア・ライフタイム,コールドプレイ,58
44,Unfair World,三代目 J Soul Brothers from EXILE TRIBE,57
46,Summer Madness,三代目 J Soul Brothers from EXILE TRIBE,55
47,Memories,MAN WITH A MISSION,54
48,ロックト・アウェイ feat.アダム・レヴィーン,R.シティ,53
49,フォーカス,アリアナ・グランデ,52
50,好き,西野カナ,51
51,恋音と雨空,AAA,50
53,ソーリー,ジャスティン・ビーバー,48
54,瞳の奥の銀河(ミルキーウェイ),Flower,47
55,キミを忘れないよ,大原櫻子,46
57,ひまわりの約束,秦基博,44
58,Week End,星野源,43
59,さよならのゆくえ,瀧川ありさ,42
60,海の声,BEGIN,41
61,パーフェクト,ワン・ダイレクション,40
65,talking,KANA-BOON,36
67,ラブとピース!,いきものがかり,34
69,愛してるのに、愛せない,AAA,32
70,もしも運命の人がいるのなら,西野カナ,31
72,アイ・リアリー・ライク・ユー,カーリー・レイ・ジェプセン,29
73,A型のうた,西野カナ,28
74,私以外私じゃないの,ゲスの極み乙女。,27
75,Kiss,MACO,26
78,君がくれた夏,家入レオ,23
79,花束,中島美嘉,22
80,千本桜,WhiteFlame feat.初音ミク,21
83,Girl A,[Alexandros],18
84,あしたいろ,安田レイ,17
86,BANG BANG BANG,BIGBANG,15
87,シー・ユー・アゲイン,ウィズ・カリファ feat.チャーリー・プース,14
88,最後もやっぱり君,Kis-My-Ft2,13
89,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,12
90,Story,AI,11
91,だいすき。,井上苑子,10
92,LINE,スキマスイッチ,9
94,Dance Dance Dance,E-girls,7
95,Love Me Right〜romantic universe〜,EXO,6
96,君とゲレンデ,SHISHAMO,5
97,アイム・ア・ビリーバー,SPYAIR,4
99,シュガーソングとビターステップ,UNISON SQUARE GARDEN,2
100,ヒロイン,back number,1
