rank,song_title,artist_name,score
1,華麗なる逆襲,SMAP,100
2,海色,AKINO from bless4,99
3,吹雪,西沢幸奏,98
4,Star!!,CINDERELLA PROJECT,97
5,Mr.Chu(On Stage),Apink,96
6,あったかいんだからぁ♪,クマムシ,95
7,さよなら、アリス,Flower,94
8,あなたに恋をしてみました,chay,93
9,Seven Deadly Sins,MAN WITH A MISSION,92
10,Dragon Night,SEKAI NO OWARI,91
11,ヒロイン,back number,90
12,ステイ・ウィズ・ミー〜そばにいてほしい,サム・スミス,89
13,季節は次々死んでいく,amazarashi,88
14,Sakura,嵐,87
15,Lil' Infinity,AAA,86
16,サヨナラは歩き出す,morioni,85
17,miss you,家入レオ,84
18,サクラミチ,東方神起,83
20,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,81
22,褒めろよ,GLIM SPANKY,79
23,七色シンフォニー,コアラモード.,78
24,こんなにも,Dream,77
25,Sing it Loud,GENERATIONS from EXILE TRIBE,76
27,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,74
28,ブーム・クラップ,チャーリーXCX,73
29,心のプラカード,AKB48,72
30,記憶,渋谷すばる,71
31,Cry out,ONE OK ROCK,70
33,"Hold me,Hold you",JUJU,68
34,白い季節,MISIA,67
36,有頂天,B'z,65
37,Happiness,シェネル,64
38,ハッピー,ファレル・ウィリアムス,63
39,イグジスト,angela,62
40,ひまわりの約束,秦基博,61
41,イヤな事だらけの世の中で,サザンオールスターズ,60
42,"Eeny,meeny,miny,moe!",三代目 J Soul Brothers from EXILE TRIBE,59
43,Darling,西野カナ,58
45,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,56
46,シュガー,マルーン5,55
48,フォー・ファイヴ・セカンズ,リアーナ・アンド・カニエ・ウェスト・アンド・ポール・マッカートニー,53
49,Flowerwall,米津玄師,52
50,恋詩,安田レイ,51
52,ズンドコ パラダイス,ジャニーズWEST,49
53,オール・アバウト・ザット・ベース〜わたしのぽちゃティブ宣言!,メーガン・トレイナー,48
54,RPG,SEKAI NO OWARI,47
55,私たちは絶対に絶対にヨリを戻したりしない,テイラー・スウィフト,46
57,至上の人生,椎名林檎,44
62,チョコレイト・ディスコ,Perfume,39
63,好き,西野カナ,38
64,&Z,SawanoHiroyuki[nZk],37
65,ハンプティダンプティ,荒川ケンタウロス,36
66,夢の浮世に咲いてみな,ももいろクローバーZ vs キッス,35
69,極限Dreamer,SCREEN mode,32
70,アイのシナリオ,CHiCO with HoneyWorks,31
71,虹色のアーチ,MILLEA,30
72,瞳,大原櫻子,29
74,O.R.I.O.N.,三代目 J Soul Brothers from EXILE TRIBE,27
75,追分みなと,杜このみ,26
76,お岩木山,三山ひろし,25
77,fighting-φ-girls,miwa,24
78,Silly,家入レオ,23
79,大器晩成,アンジュルム,22
80,HEADHUNT,OKAMOTO'S,21
82,Story,AI,19
83,ラヴ・ミー・ライク・ユー・ドゥ,エリー・ゴールディング,18
84,冬がくれた予感,"BiBi〜絢瀬絵里(南條愛乃),西木野真姫(Pile),矢澤にこ(徳井青空)from μ's〜",17
85,アイ・ウォント・レット・ユー・ダウン,OK GO,16
87,シャンデリア,シーア,14
91,Green Flash,AKB48,10
92,ブランク・スペース,テイラー・スウィフト,9
93,MR.WHITE,NEWS,8
94,ブレイク・ザ・ルールズ,チャーリーXCX,7
96,にじいろ,絢香,5
97,360°,miwa,4
100,リヴィング・フォー・ラヴ,マドンナ,1
