アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
THE RAMPAGE from EXILE TRIBE,24karats GOLD GENESIS,100,https://open.spotify.com/track/2o0B4DTPYekGegGOCTzyjj,51,38
Mrs.GREEN APPLE,ライラック,99,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72
Creepy Nuts,Bling-Bang-Bang-Born,98,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
back number,新しい恋人達に,96,https://open.spotify.com/track/5LclntckGFFGFUVGJk9Z4x,77,65
Omoinotake,幾億光年,95,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
Mrs.GREEN APPLE,青と夏,94,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63
こっちのけんと,はいよろこんで,93,https://open.spotify.com/track/41xGcFvQsGYQs0RDFvPfv3,58,61
Da-iCE,I wonder,92,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
Mrs.GREEN APPLE,ケセラセラ,90,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63
Stray Kids,Chk Chk Boom,89,https://open.spotify.com/track/41vockzXjFcX5ybTh6uhCA,86,26
Mrs.GREEN APPLE,コロンブス,87,https://open.spotify.com/track/3ECvJ97WjbbaTsCZ64pwgI,80,64
Vaundy,怪獣の花唄,86,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74
Mrs.GREEN APPLE,アポロドロス,85,https://open.spotify.com/track/41PdvmQ3BrbEoMReSDCDGP,80,58
YOASOBI,アイドル,83,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,74,72
ONE OK ROCK,Delusion:All,82,https://open.spotify.com/track/61f3iPQRIe0I6CSj7qJdi3,71,59
優里,カーテンコール,81,https://open.spotify.com/track/1nysdCpKAh6yif4JkmoiNy,68,69
JIMIN,Who,80,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,79,86
ILLIT,Magnetic,79,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,76,82
Mrs.GREEN APPLE,ダンスホール,77,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65
YOASOBI,UNDEAD,76,https://open.spotify.com/track/5NxmDq0yXBYGfCbMqvIXuv,74,68
Mrs.GREEN APPLE,Soranji,75,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,80,63
Ado,唱,74,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
